"","i","truth","cvtmle","cvtmle_se","cvtmle_lower","cvtmle_upper","cvaiptw","cvaiptw_se","cvaiptw_lower","cvaiptw_upper","ss","ss_se","ss_lower","ss_upper","sshal","sshal_se","sshal_lower","sshal_upper"
"result.1","1",1.00295,0.997153394918662,0.0765747942440828,0.84706679820026,1.14723999163706,1.01994430409998,0.0765747942440827,0.869857707381578,1.17003090081838,0.984877653173599,0.0765747942440828,0.834791056455197,1.134964249892,0,0,0,0
"result.2","2",1.00295,0.896090879205128,0.0728838313461425,0.753238569766688,1.03894318864357,0.918869893471052,0.0728838313461425,0.776017584032612,1.06172220290949,0.877067822405728,0.0728838313461425,0.734215512967288,1.01992013184417,0,0,0,0
"result.3","3",1.00295,1.1800170986125,0.0790039199867141,1.02516941543854,1.33486478178646,1.18858433728546,0.0790039199867141,1.0337366541115,1.34343202045942,1.1239784394943,0.0790039199867141,0.969130756320339,1.27882612266826,0,0,0,0
"result.4","4",1.00295,0.952686186047751,0.0761964236981211,0.803341195599433,1.10203117649607,0.965658966747794,0.0761964236981211,0.816313976299476,1.11500395719611,0.930123392715778,0.0761964236981211,0.780778402267461,1.0794683831641,0,0,0,0
"result.5","5",1.00295,0.900705564686805,0.0734410553560275,0.756761096188991,1.04465003318462,0.922626476409236,0.0734410553560275,0.778682007911422,1.06657094490705,0.880325071740651,0.0734410553560275,0.736380603242837,1.02426954023846,0,0,0,0
"result.6","6",1.00295,1.06033767003947,0.076602358348488,0.910197047676435,1.21047829240251,1.06397707381535,0.0766023583484879,0.913836451452311,1.21411769617838,1.02074960086129,0.076602358348488,0.870608978498254,1.17089022322433,0,0,0,0
"result.7","7",1.00295,0.960426963919431,0.0707570861407612,0.821743075083539,1.09911085275532,0.967967061744752,0.0707570861407612,0.82928317290886,1.10665095058064,0.90954683691682,0.0707570861407612,0.770862948080928,1.04823072575271,0,0,0,0
"result.8","8",1.00295,1.09208859889354,0.0810504506942968,0.933229715532717,1.25094748225436,1.10445598624313,0.0810504506942967,0.94559710288231,1.26331486960395,1.05399054902782,0.0810504506942968,0.895131665667001,1.21284943238864,0,0,0,0
"result.9","9",1.00295,1.02950000810766,0.0769471761716496,0.878683542811228,1.18031647340409,1.04156758595966,0.0769471761716496,0.890751120663223,1.19238405125609,0.983530570368908,0.0769471761716496,0.832714105072474,1.13434703566534,0,0,0,0
"result.10","10",1.00295,0.986281823651517,0.0768064099229248,0.835741260202584,1.13682238710045,1.01079330993101,0.0768064099229248,0.86025274648208,1.16133387337994,0.964497338558923,0.0768064099229248,0.81395677510999,1.11503790200786,0,0,0,0
"result.11","11",1.00295,1.11921196511082,0.0790493617385525,0.964275216103255,1.27414871411838,1.12872930901549,0.0790493617385525,0.973792560007931,1.28366605802306,1.06748805701033,0.0790493617385525,0.91255130800277,1.2224248060179,0,0,0,0
"result.12","12",1.00295,0.984414061252472,0.0757070041941366,0.836028333031964,1.13279978947298,0.988488316205133,0.0757070041941366,0.840102587984625,1.13687404442564,0.918147279913336,0.0757070041941366,0.769761551692828,1.06653300813384,0,0,0,0
"result.13","13",1.00295,1.00942663208382,0.0777094235447908,0.857116161936033,1.16173710223161,1.02120775693938,0.0777094235447908,0.86889728679159,1.17351822708717,0.970413202576009,0.0777094235447908,0.81810273242822,1.1227236727238,0,0,0,0
"result.14","14",1.00295,1.02569338149464,0.0753842227030255,0.87794030499671,1.17344645799257,1.02530024105921,0.0753842227030254,0.877547164561284,1.17305331755714,0.954792255863648,0.0753842227030255,0.807039179365718,1.10254533236158,0,0,0,0
"result.15","15",1.00295,1.03047190835333,0.0812539334596313,0.871214198772453,1.18972961793421,1.04744838820354,0.0812539334596313,0.88819067862266,1.20670609778441,1.00203266129557,0.0812539334596313,0.842774951714696,1.16129037087645,0,0,0,0
"result.16","16",1.00295,1.026186912784,0.0743542410625239,0.880452600301452,1.17192122526655,1.03513713246076,0.0743542410625239,0.889402819978214,1.18087144494331,0.992321415236333,0.0743542410625239,0.846587102753787,1.13805572771888,0,0,0,0
"result.17","17",1.00295,1.0583176075103,0.0792323215182545,0.903022257334523,1.21361295768608,1.06183538411604,0.0792323215182545,0.906540033940265,1.21713073429182,0.990641222999631,0.0792323215182545,0.835345872823852,1.14593657317541,0,0,0,0
"result.18","18",1.00295,1.14850483938273,0.0808978191490255,0.989945113850637,1.30706456491482,1.1249813359282,0.0808978191490256,0.966421610396111,1.28354106146029,1.07512969431626,0.0808978191490255,0.916569968784166,1.23368941984835,0,0,0,0
"result.19","19",1.00295,1.05256500440911,0.0808750672123194,0.894049872672968,1.21108013614526,1.07819794228902,0.0808750672123195,0.919682810552873,1.23671307402517,1.02967088032988,0.0808750672123194,0.871155748593738,1.18818601206603,0,0,0,0
"result.20","20",1.00295,0.91414603159096,0.0721232821737843,0.772784398530342,1.05550766465158,0.925130042075449,0.0721232821737843,0.783768409014832,1.06649167513607,0.872806914083102,0.0721232821737843,0.731445281022484,1.01416854714372,0,0,0,0
"result.21","21",1.00295,1.1485447261288,0.0810508508243341,0.989685058513107,1.3074043937445,1.16645401655055,0.0810508508243341,1.00759434893485,1.32531368416624,1.12278372008267,0.0810508508243341,0.963924052466977,1.28164338769837,0,0,0,0
"result.22","22",1.00295,0.994273484210077,0.0756163586181711,0.846065421318462,1.14248154710169,1.00433954203737,0.0756163586181711,0.856131479145756,1.15254760492899,0.955879567008783,0.0756163586181711,0.807671504117168,1.1040876299004,0,0,0,0
"result.23","23",1.00295,1.03298390081256,0.0754970747106492,0.885009634379689,1.18095816724543,1.04861234115257,0.0754970747106492,0.900638074719697,1.19658660758544,0.995744562503958,0.0754970747106492,0.847770296071086,1.14371882893683,0,0,0,0
"result.24","24",1.00295,1.01639260031495,0.0753073165950478,0.868790259788657,1.16399494084124,1.0337338397162,0.0753073165950478,0.886131499189902,1.18133618024249,0.993269660663268,0.0753073165950478,0.845667320136975,1.14087200118956,0,0,0,0
"result.25","25",1.00295,1.01437997089534,0.074887725413729,0.86760002908443,1.16115991270625,1.03542103799668,0.074887725413729,0.888641096185768,1.18220097980759,0.994680732908347,0.074887725413729,0.847900791097438,1.14146067471926,0,0,0,0
"result.26","26",1.00295,0.989666548904229,0.0737679667347164,0.845081334104185,1.13425176370427,0.995660353392828,0.0737679667347164,0.851075138592784,1.14024556819287,0.925742546812335,0.0737679667347164,0.781157332012291,1.07032776161238,0,0,0,0
"result.27","27",1.00295,1.0776407957399,0.0793738319524528,0.922068085113097,1.23321350636671,1.0926698812377,0.0793738319524528,0.937097170610888,1.2482425918645,1.0517734134746,0.0793738319524528,0.896200702847792,1.20734612410141,0,0,0,0
"result.28","28",1.00295,0.917629731791646,0.0714524595498903,0.777582911073861,1.05767655250943,0.937120373089448,0.0714524595498903,0.797073552371663,1.07716719380723,0.901975270237557,0.0714524595498903,0.761928449519772,1.04202209095534,0,0,0,0
"result.29","29",1.00295,0.952465960445666,0.0762757307348969,0.802965528205269,1.10196639268606,0.959735954329538,0.0762757307348968,0.81023552208914,1.10923638656994,0.88152275804471,0.0762757307348969,0.732022325804312,1.03102319028511,0,0,0,0
"result.30","30",1.00295,0.901357005078953,0.0704022942735429,0.763368508302809,1.0393455018551,0.907455686969752,0.0704022942735429,0.769467190193608,1.0454441837459,0.842903777198069,0.0704022942735429,0.704915280421925,0.980892273974213,0,0,0,0
"result.31","31",1.00295,0.965376644451895,0.0699932140214309,0.828189944969891,1.1025633439339,0.971861041566876,0.0699932140214309,0.834674342084871,1.10904774104888,0.911527893338039,0.0699932140214309,0.774341193856035,1.04871459282004,0,0,0,0
"result.32","32",1.00295,1.09615177183501,0.0815883304180444,0.936238644215639,1.25606489945437,1.11779907570673,0.0815883304180445,0.957885948087362,1.2777122033261,1.08567834343663,0.0815883304180444,0.925765215817259,1.24559147105599,0,0,0,0
"result.33","33",1.00295,1.16147818176514,0.0802072288126767,1.00427201329229,1.31868435023799,1.16403819752776,0.0802072288126767,1.00683202905491,1.32124436600061,1.10291999259327,0.0802072288126767,0.945713824120422,1.26012616106611,0,0,0,0
"result.34","34",1.00295,1.09367020537455,0.0788099912502817,0.939202622524,1.2481377882251,1.09125378848825,0.0788099912502817,0.936786205637696,1.2457213713388,1.01001739285458,0.0788099912502817,0.855549810004026,1.16448497570513,0,0,0,0
"result.35","35",1.00295,0.931811246061373,0.0712095033047001,0.792240619584161,1.07138187253859,0.943220601397291,0.0712095033047001,0.803649974920079,1.0827912278745,0.904317349081338,0.0712095033047001,0.764746722604126,1.04388797555855,0,0,0,0
"result.36","36",1.00295,1.02411007923298,0.0786462046571523,0.869963518104964,1.178256640361,1.03323869531243,0.0786462046571523,0.879092134184414,1.18738525644045,0.985776755252205,0.0786462046571523,0.831630194124186,1.13992331638022,0,0,0,0
"result.37","37",1.00295,1.02889899858819,0.0760172251292426,0.879905237334875,1.17789275984151,1.04074315926532,0.0760172251292426,0.891749398012006,1.18973692051864,0.988340533693366,0.0760172251292426,0.839346772440051,1.13733429494668,0,0,0,0
"result.38","38",1.00295,0.960316309028153,0.0740982253084906,0.815083787423512,1.10554883063279,0.983150122385692,0.0740982253084906,0.837917600781051,1.12838264399033,0.946145511707391,0.0740982253084906,0.800912990102749,1.09137803331203,0,0,0,0
"result.39","39",1.00295,1.11150913226105,0.0872940047523499,0.940412882946444,1.28260538157566,1.16721357576246,0.0872940047523498,0.996117326447859,1.33830982507707,1.13215147672128,0.0872940047523499,0.961055227406676,1.30324772603589,0,0,0,0
"result.40","40",1.00295,1.07752392570272,0.0761924680379323,0.928186688348374,1.22686116305707,1.08096961508449,0.0761924680379323,0.931632377730143,1.23030685243884,1.00431332747012,0.0761924680379323,0.854976090115774,1.15365056482447,0,0,0,0
"result.41","41",1.00295,1.14725278061978,0.0818456192519444,0.986835366885968,1.30767019435359,1.15858732196433,0.0818456192519443,0.998169908230518,1.31900473569814,1.09692477470779,0.0818456192519444,0.936507360973979,1.2573421884416,0,0,0,0
"result.42","42",1.00295,1.04928630603673,0.0803441034833838,0.891811863209297,1.20676074886416,1.0688985054032,0.0803441034833838,0.911424062575765,1.22637294823063,1.02515032535232,0.0803441034833838,0.867675882524886,1.18262476817975,0,0,0,0
"result.43","43",1.00295,0.965868512279338,0.079750595759674,0.809557344590377,1.1221796799683,0.981089348870245,0.079750595759674,0.824778181181284,1.13740051655921,0.935017745907977,0.079750595759674,0.778706578219016,1.09132891359694,0,0,0,0
"result.44","44",1.00295,1.05627161659007,0.0799565002714614,0.899556876058002,1.21298635712213,1.07276331928296,0.0799565002714615,0.916048578750892,1.22947805981502,1.01461911934083,0.0799565002714614,0.857904378808766,1.17133385987289,0,0,0,0
"result.45","45",1.00295,1.10323886021947,0.0793855599743808,0.94764316266968,1.25883455776925,1.11420647994257,0.0793855599743808,0.95861078239278,1.26980217749235,1.055964929978,0.0793855599743808,0.900369232428211,1.21156062752778,0,0,0,0
"result.46","46",1.00295,0.902654633538065,0.0734555366836625,0.758681781638086,1.04662748543804,0.930434012572492,0.0734555366836625,0.786461160672514,1.07440686447247,0.898272381081696,0.0734555366836625,0.754299529181717,1.04224523298167,0,0,0,0
"result.47","47",1.00295,1.04807521030244,0.0795211849088553,0.892213687881084,1.2039367327238,1.06338684665686,0.0795211849088553,0.907525324235507,1.21924836907822,1.01728886772136,0.0795211849088553,0.861427345300003,1.17315039014272,0,0,0,0
