"","i","truth","cvtmle","cvtmle_se","cvtmle_lower","cvtmle_upper","cvaiptw","cvaiptw_se","cvaiptw_lower","cvaiptw_upper","ss","ss_se","ss_lower","ss_upper","sshal","sshal_se","sshal_lower","sshal_upper"
"result.1","1",1.00295,1.01792015477563,0.0625995702718116,0.895224997042881,1.14061531250838,1.02409980876628,0.0619429569015748,0.902691613239193,1.14550800429337,0.993785669670117,0.0619477282418916,0.872368122316009,1.11520321702422,0,0,0,0
"result.2","2",1.00295,0.950959254330928,0.0577488364665485,0.837771534856493,1.06414697380536,0.956412299936648,0.0570218624936088,0.844649449449174,1.06817515042412,0.924706893177011,0.0570251747938749,0.812937550581017,1.03647623577301,0,0,0,0
"result.3","3",1.00295,0.959793234103096,0.0586872021226883,0.844766317942627,1.07482015026357,0.965091365218048,0.0577925713074101,0.851817925455524,1.07836480498057,0.928086183226275,0.0577980532511801,0.814801998853962,1.04137036759859,0,0,0,0
"result.4","4",1.00295,1.02342739887264,0.0614613975175634,0.902963059738213,1.14389173800706,1.0295923173602,0.0609077238400293,0.910213178633741,1.14897145608666,1.00316619018776,0.0609105027972143,0.883781604705219,1.1225507756703,0,0,0,0
"result.5","5",1.00295,1.07680531418619,0.0605002115791474,0.958224899491061,1.19538572888132,1.08241172937506,0.0597541118759755,0.965293670098152,1.19952978865198,1.04791665347716,0.0597576914253502,0.930791578283477,1.16504172867085,0,0,0,0
"result.6","6",1.00295,0.957130578639716,0.0597154695179698,0.840088258384495,1.07417289889494,0.962999439924026,0.0589744552001928,0.847409507731649,1.0785893721164,0.930707850738944,0.0589781081693771,0.815110758726965,1.04630494275092,0,0,0,0
"result.7","7",1.00295,1.02211228957587,0.0610308474606316,0.902491828553036,1.14173275059871,1.02841846974834,0.0603723656333417,0.910088633106993,1.14674830638969,0.997878410608844,0.0603759649939266,0.879541519220747,1.11621530199694,0,0,0,0
"result.8","8",1.00295,0.940857097872474,0.0580845345854717,0.82701141008495,1.05470278566,0.946686200933647,0.0572829840398095,0.834411552215621,1.05896084965167,0.911961253892709,0.0572895990892345,0.799673639677809,1.02424886810761,0,0,0,0
"result.9","9",1.00295,1.02690972513267,0.0628140149827058,0.903794255766567,1.15002519449877,1.03285800410058,0.0621808847649645,0.910983469961252,1.15473253823991,1.00416716293977,0.062184512653976,0.88228551813798,1.12604880774157,0,0,0,0
"result.10","10",1.00295,1.07354227854267,0.0632464702559649,0.949579196840978,1.19750536024436,1.07999372711498,0.0626352986712999,0.95722854171923,1.20275891251073,1.0506069452274,0.0626428516394376,0.927826956014107,1.1733869344407,0,0,0,0
"result.11","11",1.00295,1.06754676965289,0.0624950117752386,0.945056546573427,1.19003699273236,1.0732524819912,0.061661309350946,0.952396315663348,1.19410864831906,1.03641660968482,0.0616733083179877,0.915536925381562,1.15729629398807,0,0,0,0
"result.12","12",1.00295,1.05293757855765,0.0604089100866179,0.934536114787875,1.17133904232742,1.05886478318909,0.0594110670399853,0.942419091790723,1.17531047458747,1.01490124258104,0.059420503169626,0.898437056368575,1.13136542879351,0,0,0,0
"result.13","13",1.00295,1.03317269613179,0.0608321951297216,0.913941593677532,1.15240379858604,1.03933013271703,0.0604156644422891,0.920915430410141,1.15774483502391,1.01759031347922,0.0604162452181373,0.899174472851666,1.13600615410676,0,0,0,0
"result.14","14",1.00295,1.02502630741934,0.0626894066138753,0.902155070456142,1.14789754438253,1.03142110896337,0.0620767860316211,0.90975060834139,1.15309160958534,1.00312747726847,0.0620802978653754,0.881450093452337,1.12480486108461,0,0,0,0
"result.15","15",1.00295,1.10656070045341,0.062992523627615,0.983095354143288,1.23002604676354,1.11240672091557,0.0621911178743115,0.990512129881918,1.23430131194922,1.07515248231841,0.0622002790461348,0.953239935387983,1.19706502924883,0,0,0,0
"result.16","16",1.00295,0.948304715786001,0.0584135347351019,0.833814187705201,1.0627952438668,0.953639092341511,0.0575389916950926,0.840862668619129,1.06641551606389,0.916977191479941,0.0575430327890566,0.80419284721339,1.02976153574649,0,0,0,0
"result.17","17",1.00295,0.990876446051504,0.0606565313741013,0.871989644558265,1.10976324754474,0.996981255465547,0.059954278050675,0.879470870486224,1.11449164044487,0.965836890131018,0.0599569263672611,0.848321314451187,1.08335246581085,0,0,0,0
"result.18","18",1.00295,1.01166310102542,0.0602301571538686,0.893611993003833,1.129714209047,1.01766167790381,0.0594991044091003,0.901043433261972,1.13427992254565,0.984522083338804,0.0595060523225752,0.867890220786556,1.10115394589105,0,0,0,0
"result.19","19",1.00295,0.960474890883459,0.0577172682772777,0.847349045059995,1.07360073670692,0.966619551043266,0.0571472904222162,0.854610861815722,1.07862824027081,0.939955147782834,0.0571488437798519,0.827943413974325,1.05196688159134,0,0,0,0
"result.20","20",1.00295,1.05314843645737,0.0606318126522147,0.934310083659029,1.17198678925571,1.05921847467615,0.0597586873123913,0.942091447543861,1.17634550180843,1.01998771877564,0.0597673375378364,0.902843737201484,1.1371317003498,0,0,0,0
"result.21","21",1.00295,1.1156570452379,0.0627253149101028,0.992715428014101,1.2385986624617,1.12152993997604,0.061913373339852,1.00017972822993,1.24288015172215,1.08399063974715,0.0619172103876462,0.962632907387363,1.20534837210694,0,0,0,0
"result.22","22",1.00295,0.970063238674522,0.0585263383876344,0.855351615434759,1.08477486191429,0.976027756378905,0.0580664739145578,0.862217467506371,1.08983804525144,0.953142845667514,0.0580676983207781,0.839330156958789,1.06695553437624,0,0,0,0
"result.23","23",1.00295,1.04084307095418,0.0621960030908993,0.918938904896017,1.16274723701234,1.04705808131562,0.061476541577693,0.92656405982334,1.1675521028079,1.01372970700747,0.0614817123281869,0.893225550844222,1.13423386317071,0,0,0,0
"result.24","24",1.00295,0.93215120328033,0.0582154803772722,0.818048861740876,1.04625354481978,0.93806714637817,0.0577281837018457,0.824919906322552,1.05121438643379,0.915892093489704,0.0577389478454058,0.802723755712709,1.0290604312667,0,0,0,0
"result.25","25",1.00295,1.05114929378119,0.0605301253114928,0.932510248170666,1.16978833939172,1.05709728957444,0.0599648353320426,0.939566212323634,1.17462836682524,1.02951548635022,0.0599647787332214,0.911984520033102,1.14704645266733,0,0,0,0
"result.26","26",1.00295,0.994107721588491,0.0604900218575645,0.875547278747665,1.11266816442932,0.999662598772725,0.0596910908931277,0.882668060622194,1.11665713692325,0.965119078394328,0.0596933374041108,0.848120137082271,1.08211801970639,0,0,0,0
"result.27","27",1.00295,1.01116417454149,0.0583354121017863,0.896826766821984,1.12550158226099,1.0165275549158,0.0574495630320752,0.903926411372932,1.12912869845867,0.977760069586561,0.0574533354995968,0.865151532007351,1.09036860716577,0,0,0,0
"result.28","28",1.00295,0.983061690606629,0.0578951806686835,0.86958713649601,1.09653624471725,0.988834084662267,0.0574343346225653,0.876262788802039,1.1014053805225,0.965914571231271,0.0574354397860593,0.853341109250595,1.07848803321195,0,0,0,0
"result.29","29",1.00295,0.950936954598591,0.0577136672646801,0.837818166759818,1.06405574243736,0.956445900319755,0.0568870308438077,0.844947319865892,1.06794448077362,0.921731535479355,0.056889555881406,0.810228005951799,1.03323506500691,0,0,0,0
"result.30","30",1.00295,0.876964532650256,0.0556483293112696,0.767893807200168,0.986035258100344,0.882167481674439,0.0548739865521514,0.774614468032223,0.989720495316656,0.850711134269116,0.0548768081846205,0.74315259022726,0.958269678310972,0,0,0,0
"result.31","31",1.00295,0.972842790887802,0.0594003828008709,0.856418040598095,1.08926754117751,0.978591945639074,0.0586779329065989,0.86358319714214,1.09360069413601,0.946743249086766,0.0586824419253584,0.831725662913064,1.06176083526047,0,0,0,0
"result.32","32",1.00295,1.01614867782993,0.0609626713727299,0.896661841939383,1.13563551372048,1.0224472350736,0.0604161033757325,0.904031672457164,1.14086279769004,0.996031568947511,0.0604189739305658,0.877610380043602,1.11445275785142,0,0,0,0
"result.33","33",1.00295,0.93781560279946,0.0578952347841946,0.824340942622439,1.05129026297648,0.943898006110932,0.0573010216565572,0.83158800366408,1.05620800855778,0.917046172780302,0.0573058490346231,0.80472670867244,1.02936563688816,0,0,0,0
"result.34","34",1.00295,1.04893435058322,0.0620972523268987,0.927223736022495,1.17064496514394,1.0549091129856,0.0615535768279883,0.934264102402743,1.17555412356846,1.02899086943885,0.0615587973009924,0.908335626728907,1.1496461121488,0,0,0,0
"result.35","35",1.00295,1.00540196998515,0.0596367788919492,0.888513883356926,1.12229005661337,1.01133742709957,0.0591841288916819,0.895336534471873,1.12733831972727,0.988655628992031,0.0591860746601894,0.87265092265806,1.104660335326,0,0,0,0
"result.36","36",1.00295,0.864872159598963,0.0572774100546585,0.752608435891832,0.977135883306094,0.870817500897128,0.0569455863317699,0.759204151686859,0.982430850107397,0.853874530286817,0.0569460065966568,0.74226035735737,0.965488703216264,0,0,0,0
"result.37","37",1.00295,0.977543600677353,0.0577437828684149,0.86436578625526,1.09072141509945,0.982858267767688,0.0569814768043909,0.871174573231081,1.09454196230429,0.949037974947485,0.0569848437379229,0.837347681221156,1.06072826867381,0,0,0,0
"result.38","38",1.00295,0.976786261011645,0.0586542559626197,0.86182391932491,1.09174860269838,0.982470117674609,0.0581857635025738,0.868426021209565,1.09651421413965,0.959748601237271,0.0581925530938439,0.845691197173337,1.07380600530121,0,0,0,0
"result.39","39",1.00295,0.948106183206137,0.0573229683254469,0.835753165288261,1.06045920112401,0.953836461947437,0.0566056820137663,0.842889325200455,1.06478359869442,0.921932584473664,0.0566134516268462,0.810970219285046,1.03289494966228,0,0,0,0
"result.40","40",1.00295,0.949717965204223,0.0577113555479753,0.836603708330191,1.06283222207825,0.955393179381913,0.0567780180437933,0.844108264016078,1.06667809474775,0.916875871958587,0.0567814646591404,0.805584201226672,1.0281675426905,0,0,0,0
"result.41","41",1.00295,0.993173543214348,0.0596644472037704,0.876231226694958,1.11011585973374,0.998677543396662,0.0586012133279525,0.883819165273876,1.11353592151945,0.95423828340649,0.058611040518863,0.839360643989518,1.06911592282346,0,0,0,0
"result.42","42",1.00295,0.977457368389018,0.0605904452828848,0.858700095634564,1.09621464114347,0.983162037278292,0.0598232444669237,0.865908478123121,1.10041559643346,0.950473495283372,0.0598297206883182,0.833207242734268,1.06773974783248,0,0,0,0
"result.43","43",1.00295,1.0749217848543,0.0610158130470598,0.95533079128206,1.19451277842653,1.08082728511327,0.0603883199267959,0.962466178056754,1.19918839216979,1.05027553015827,0.0603909131173353,0.931909340448295,1.16864171986825,0,0,0,0
"result.44","44",1.00295,0.997130106523327,0.0608525075231874,0.877859191777879,1.11640102126877,1.00348763042875,0.0604531548754187,0.884999446872932,1.12197581398457,0.982877150911891,0.0604559743939538,0.864383441099742,1.10137086072404,0,0,0,0
"result.45","45",1.00295,1.04652924495861,0.0609819392496246,0.927004644029348,1.16605384588788,1.05259218027784,0.06037965456612,0.93424805732824,1.17093630322743,1.02417102252337,0.0603816796947965,0.905822930321565,1.14251911472517,0,0,0,0
"result.46","46",1.00295,1.0229567650257,0.0589042952921129,0.907504346253157,1.13840918379824,1.0287620125698,0.0585236075262631,0.914055741818324,1.14346828332128,1.00833464373085,0.058524440787412,0.893626739787523,1.12304254767418,0,0,0,0
"result.47","47",1.00295,0.926059117649839,0.056015587788069,0.816268565585223,1.03584966971445,0.931668734703331,0.0554973558267682,0.822893917282866,1.0404435521238,0.906999803488223,0.0555017046192001,0.798216462434591,1.01578314454186,0,0,0,0
"result.48","48",1.00295,0.959034825449863,0.0588861676692611,0.843617936818111,1.07445171408161,0.964225482080069,0.0577791497189143,0.850978348630997,1.07747261552914,0.919965074059617,0.0577864006902042,0.806703728706817,1.03322641941242,0,0,0,0
"result.49","49",1.00295,0.94129575097883,0.0608749330108645,0.821980882277536,1.06061061968012,0.947160383830756,0.0601952997245308,0.829177596370676,1.06514317129084,0.918243258718457,0.0602054176249102,0.800240640173633,1.03624587726328,0,0,0,0
"result.50","50",1.00295,1.0550234820698,0.0612145849964692,0.935042895476719,1.17500406866288,1.0610523907667,0.0602602197147595,0.942942360125776,1.17916242140763,1.01853983024478,0.0602684614748375,0.900413645754103,1.13666601473547,0,0,0,0
"result.51","51",1.00295,0.991118763683404,0.0600086637378963,0.873501782757127,1.10873574460968,0.996860944419199,0.0595743645011779,0.88009518999689,1.11362669884151,0.975390173171735,0.0595755318325281,0.85862213077998,1.09215821556349,0,0,0,0
"result.52","52",1.00295,0.914420860332902,0.0553813212627449,0.805873470657922,1.02296825000788,0.919582137775224,0.054433840167859,0.81289181104622,1.02627246450423,0.880683616967366,0.0544380559880236,0.773985027230839,0.987382206703892,0,0,0,0
