"","i","truth","cvtmle","cvtmle_se","cvtmle_lower","cvtmle_upper","cvaiptw","cvaiptw_se","cvaiptw_lower","cvaiptw_upper","ss","ss_se","ss_lower","ss_upper","sshal","sshal_se","sshal_lower","sshal_upper"
"result.1","1",1.00295,0.595923997994872,0.142173852040323,0.317263247995838,0.874584747993905,0.623558038337747,0.142173852040323,0.344897288338713,0.90221878833678,0.496122003903402,0.142173852040323,0.217461253904369,0.774782753902436,0,0,0,0
"result.2","2",1.00295,1.04287378977639,0.185756686730532,0.678790683784543,1.40695689576823,1.07699416275759,0.185756686730532,0.712911056765745,1.44107726874943,0.932244478457459,0.185756686730532,0.568161372465617,1.2963275844493,0,0,0,0
"result.3","3",1.00295,0.714130349903247,0.171460514714052,0.378067741063705,1.05019295874279,0.950062709701226,0.171460514714052,0.614000100861684,1.28612531854077,0.793331216569886,0.171460514714052,0.457268607730344,1.12939382540943,0,0,0,0
"result.4","4",1.00295,1.38982057172212,0.219304398982576,0.959983949716276,1.81965719372797,1.41115733697375,0.219304398982576,0.981320714967905,1.8409939589796,1.22186597421442,0.219304398982576,0.79202935220857,1.65170259622027,0,0,0,0
"result.5","5",1.00295,1.32816383117202,0.210923817096162,0.914753149663547,1.7415745126805,1.39218646455565,0.210923817096162,0.978775783047177,1.80559714606413,1.24007785776661,0.210923817096162,0.826667176258137,1.65348853927509,0,0,0,0
"result.6","6",1.00295,0.661919931111551,0.139052311444878,0.38937740067959,0.934462461543512,0.712571715294587,0.139052311444878,0.440029184862626,0.985114245726548,0.589592811202625,0.139052311444878,0.317050280770664,0.862135341634586,0,0,0,0
"result.7","7",1.00295,1.14955175469144,0.194803896807515,0.767736116948715,1.53136739243417,1.1788555410529,0.194803896807515,0.797039903310174,1.56067117879563,1.01572559146365,0.194803896807515,0.633909953720923,1.39754122920638,0,0,0,0
"result.8","8",1.00295,1.27367992535328,0.206637329811348,0.868670758923037,1.67868909178352,1.29401867679266,0.206637329811348,0.889009510362423,1.69902784322291,1.07687033525277,0.206637329811348,0.671861168822527,1.48187950168301,0,0,0,0
"result.9","9",1.00295,1.36691849142714,0.273495873540129,0.830866579288486,1.90297040356579,1.48253500973298,0.273495873540129,0.946483097594332,2.01858692187164,1.32898212235573,0.273495873540129,0.792930210217073,1.86503403449438,0,0,0,0
"result.10","10",1.00295,1.15001125475672,0.193009425306068,0.771712781156828,1.52830972835661,1.20820268177142,0.193009425306068,0.82990420817153,1.58650115537132,1.04225301970778,0.193009425306068,0.663954546107883,1.42055149330767,0,0,0,0
