"","i","truth","cvtmle","cvtmle_se","cvtmle_lower","cvtmle_upper","cvaiptw","cvaiptw_se","cvaiptw_lower","cvaiptw_upper","ss","ss_se","ss_lower","ss_upper","sshal","sshal_se","sshal_lower","sshal_upper"
"result.1","1",1.00295,0.99714785835812,0.0761862188504058,0.847822869411325,1.14647284730492,1.00523917065305,0.075181899878479,0.857882646891233,1.15259569441487,0.967296571338265,0.0751886615696786,0.819926794661695,1.11466634801483,0,0,0,0
"result.2","2",1.00295,0.896081098743965,0.0732404102844314,0.752529894586479,1.03963230290145,0.903610142237548,0.0714556889796021,0.763556991837528,1.04366329263757,0.849324763593251,0.0714740000943017,0.70923572340842,0.989413803778083,0,0,0,0
"result.3","3",1.00295,1.18001878706896,0.0807964733501572,1.02165769930265,1.33837987483527,1.18792242433989,0.0790887921092252,1.03290839180581,1.34293645687397,1.1265272123236,0.0791019246065385,0.971487440094783,1.28156698455241,0,0,0,0
"result.4","4",1.00295,0.95268589217162,0.0762559997991873,0.803224132565213,1.10214765177803,0.96084475639253,0.0752963844731938,0.813263842825071,1.10842566995999,0.926385865126689,0.0753090729475266,0.778780082149537,1.07399164810384,0,0,0,0
"result.5","5",1.00295,0.90069277064439,0.0730017262482235,0.757609387197872,1.04377615409091,0.907840751824539,0.0708496622914367,0.768975413733323,1.04670608991576,0.843514699717591,0.0708779637023368,0.704593890861011,0.982435508574171,0,0,0,0
"result.6","6",1.00295,1.06034533525834,0.0781736534703703,0.90712497445641,1.21356569606026,1.06861045902015,0.0773797389896762,0.916946170600383,1.22027474743991,1.03686228787562,0.0773829220944809,0.885191760570438,1.1885328151808,0,0,0,0
"result.7","7",1.00295,0.960436193468457,0.0723207815633538,0.818687461604283,1.10218492533263,0.967798288061062,0.0712482684833388,0.828151681833718,1.10744489428841,0.929451017155557,0.0712580577869106,0.789785223893212,1.0691168104179,0,0,0,0
"result.8","8",1.00295,1.09209190756931,0.0824740850300123,0.930442700910483,1.25374111422813,1.10088273383326,0.0813510756258646,0.941434625606566,1.26033084205996,1.05939831181853,0.0813536298286298,0.899945197354416,1.21885142628264,0,0,0,0
"result.9","9",1.00295,1.02950182565093,0.0786344779311267,0.87537824890592,1.18362540239594,1.03737237589361,0.0770779753392226,0.886299544228738,1.18844520755849,0.985982826886785,0.0770915752417847,0.834883339412887,1.13708231436068,0,0,0,0
"result.10","10",1.00295,0.986273673979482,0.077102433188237,0.835152904930538,1.13739444302843,0.993733431336333,0.0754105181847994,0.845928815694126,1.14153804697854,0.939308187260591,0.0754464397241648,0.791433165401228,1.08718320911995,0,0,0,0
"result.11","11",1.00295,1.11921610769266,0.0806809771415617,0.961081392495196,1.27735082289012,1.12722532543459,0.0792705394617109,0.971855068089635,1.28259558277954,1.07620006053722,0.0792807315316922,0.920809826735099,1.23159029433933,0,0,0,0
"result.12","12",1.00295,0.983642955850609,0.0781457860992806,0.830477215096019,1.1368086966052,0.991919320473521,0.0770374095307926,0.840925997793167,1.14291264315387,0.953433061650601,0.0770462929672044,0.80242232743488,1.10444379586632,0,0,0,0
"result.13","13",1.00295,1.0094268003631,0.0790169318924943,0.854553613853806,1.16429998687238,1.01757063555801,0.0775891159188894,0.865495968356989,1.16964530275904,0.96907894791073,0.0776065019573952,0.816970204074236,1.12118769174722,0,0,0,0
"result.14","14",1.00295,1.02571441289933,0.0785206483142661,0.87181394220337,1.17961488359529,1.03388639191026,0.0776834714087427,0.881626787949125,1.1861459958714,1.00059449332025,0.0776868704483278,0.848328227241531,1.15286075939898,0,0,0,0
"result.15","15",1.00295,1.03047271240691,0.0809856882588536,0.871740763419555,1.18920466139426,1.03938218479474,0.0799237024606624,0.882731727971846,1.19603264161764,1.00042364917908,0.0799400042924047,0.843741240765966,1.15710605759219,0,0,0,0
"result.16","16",1.00295,1.02619298916546,0.0755066060033748,0.878200041398844,1.17418593693207,1.03443547724848,0.0748359101155053,0.887757093422087,1.18111386107487,1.00587702896414,0.0748385340190612,0.859193502286775,1.1525605556415,0,0,0,0
"result.17","17",1.00295,1.05833616045099,0.0819302025421359,0.897752963468405,1.21891935743358,1.0667037526189,0.0810231476940811,0.9078983831385,1.2255091220993,1.03159189018613,0.0810389239598404,0.872755599224845,1.19042818114742,0,0,0,0
"result.18","18",1.00295,1.14852706622018,0.0842378955210326,0.983420790998955,1.3136333414414,1.1570542636669,0.0831813229243641,0.99401887073515,1.32008965659866,1.1159276899591,0.0831846564206614,0.952885763374606,1.2789696165436,0,0,0,0
"result.19","19",1.00295,1.05255274429954,0.0807812480667935,0.89422149808862,1.21088399051045,1.06002585284729,0.078710963258844,0.905752364859952,1.21429934083462,0.993650161571736,0.078728675359156,0.83934195786779,1.14795836527568,0,0,0,0
"result.20","20",1.00295,0.914145923615963,0.0737044127259553,0.76968527467309,1.05860657255883,0.921707718973229,0.0720820105601483,0.780426978275339,1.06298845967112,0.871311728440121,0.0720892756011759,0.730016748261817,1.01260670861843,0,0,0,0
"result.21","21",1.00295,1.14853744840067,0.0815017776910056,0.988793964126297,1.30828093267504,1.15667549448237,0.0800125362868892,0.999850923360069,1.31350006560467,1.10262919681926,0.0800143930679146,0.945800986406147,1.25945740723237,0,0,0,0
"result.22","22",1.00295,0.994273032258486,0.0768065314985242,0.843732230521379,1.14481383399559,1.00211762681276,0.0753254514838294,0.854479741904454,1.14975551172106,0.953005168480392,0.0753285503665793,0.805361209761896,1.10064912719889,0,0,0,0
"result.23","23",1.00295,1.03298490445904,0.0765411890617153,0.882964173898075,1.18300563502,1.04060477409965,0.0752777946145801,0.893060296655076,1.18814925154423,0.996466034017991,0.0752879592246841,0.84890163393761,1.14403043409837,0,0,0,0
"result.24","24",1.00295,1.01638654921026,0.0760666593944245,0.867295896797188,1.16547720162333,1.02416538086468,0.0746370588669626,0.877876745485437,1.17045401624393,0.974980367974445,0.0746426248823819,0.828680823204976,1.12127991274391,0,0,0,0
"result.25","25",1.00295,1.01519132973238,0.0751380751397076,0.867920702458551,1.1624619570062,1.02290858579803,0.0742884854269772,0.877303154361152,1.1685140172349,0.990329122241142,0.0742901115265004,0.844720503649201,1.13593774083308,0,0,0,0
"result.26","26",1.00295,0.989671081658841,0.0755152187575286,0.841661252894085,1.1376809104236,0.996370102041752,0.0736526858891439,0.85201083769903,1.14072936638447,0.934287460195277,0.0736688128092124,0.789896587089221,1.07867833330133,0,0,0,0
"result.27","27",1.00295,1.07763682582316,0.0797202310863173,0.921385172893977,1.23388847875234,1.08575278904095,0.078498185620404,0.93189634522496,1.23960923285694,1.04037118442718,0.0785092808609124,0.886492993939796,1.19424937491457,0,0,0,0
"result.28","28",1.00295,0.917621845767163,0.0718278387470625,0.776839281822921,1.05840440971141,0.92479901297045,0.0704009874074562,0.786813077651836,1.06278494828906,0.879535432777659,0.0704123107815876,0.741527303645748,1.01754356190957,0,0,0,0
"result.29","29",1.00295,0.952485611191817,0.0789232863562341,0.797795969933598,1.10717525245004,0.960662700792493,0.0779031995433212,0.807972429687583,1.1133529718974,0.92619111314152,0.0779137873209788,0.773480089992402,1.07890213629064,0,0,0,0
"result.30","30",1.00295,0.9013737702605,0.072628876732774,0.759021171864263,1.04372636865674,0.909183264127984,0.0718384691302297,0.768379864632734,1.04998666362323,0.880002553931996,0.0718428734591482,0.739190521952065,1.02081458591193,0,0,0,0
"result.31","31",1.00295,0.965383624013439,0.0718801210995987,0.824498586658225,1.10626866136865,0.972802224466354,0.0705749898601506,0.834475244340459,1.11112920459225,0.926796223710997,0.0705856040725462,0.788448439728807,1.06514400769319,0,0,0,0
