"","i","truth","cvtmle","cvtmle_se","cvtmle_lower","cvtmle_upper","cvaiptw","cvaiptw_se","cvaiptw_lower","cvaiptw_upper","ss","ss_se","ss_lower","ss_upper","sshal","sshal_se","sshal_lower","sshal_upper"
"result.1","1",0.685,0.699326470592708,0.0828145068000559,0.59454788148368,0.822570439997571,0.703994197829154,0.0802168948271892,0.601571260995442,0.823855564105594,0.690651955690045,0.0910944060719543,0.57772095709441,0.825658335639248,0,0,0,0
"result.2","2",0.685,0.696429427419243,0.0784660815395416,0.597152750215742,0.81221085760765,0.70896723739977,0.0736592766229497,0.613657609705217,0.819079786116743,0.69400277730046,0.0815595015187839,0.59147495404091,0.81430304294413,0,0,0,0
"result.3","3",0.685,0.767837150250223,0.0762929541257085,0.661191477639777,0.891684041979725,0.772879910065071,0.0743715781569877,0.668044900542138,0.894166477279343,0.774970100723955,0.0817183047089641,0.660275103506597,0.909588524278041,0,0,0,0
"result.4","4",0.685,0.574721879884076,0.110162211929525,0.463111710908003,0.713230159025499,0.628034401811271,0.0902910724637252,0.526170046542384,0.749619276981532,0.605331614443797,0.100265463617023,0.497331160055526,0.736785451778696,0,0,0,0
"result.5","5",0.685,0.752240241523366,0.0735250920619243,0.651284497321387,0.868845156447654,0.752486107757805,0.0729134223438394,0.652278897396077,0.868087783659604,0.737367451877414,0.085534932495058,0.623555564420592,0.871952381009392,0,0,0,0
"result.6","6",0.685,0.707996250571235,0.0851654901883656,0.599151469703951,0.836614305679005,0.708856429717669,0.0840693454510224,0.601169600604778,0.83583307846336,0.703173972389406,0.0989099522652308,0.579253859460329,0.853604386695952,0,0,0,0
"result.7","7",0.685,0.704358291144288,0.0755529439303725,0.607409621452081,0.816780941200222,0.697201503956416,0.0775780064287171,0.598856245311933,0.811697199326849,0.676421403596976,0.0937459818611157,0.562884319517505,0.812859586559995,0,0,0,0
"result.8","8",0.685,0.673657209315962,0.0944588075694244,0.559801427547242,0.810669664869821,0.679186960114449,0.0927407977924543,0.566300282657762,0.81457654342773,0.661771980008372,0.108289522381369,0.535217706232646,0.818250495871747,0,0,0,0
"result.9","9",0.685,0.639076262452524,0.0879438129111027,0.537889915132454,0.759297502593472,0.643596609193874,0.0861375968071534,0.543615642090038,0.761965924625191,0.635999953352723,0.0973879603614554,0.525483130338657,0.769760088024103,0,0,0,0
"result.10","10",0.685,0.749591628219493,0.0769885147177084,0.644600711834331,0.871683196715367,0.763559036390804,0.0715853813330716,0.663602348688554,0.878571938761598,0.755660411334805,0.077615479012796,0.649021435745111,0.879820951681083,0,0,0,0
"result.11","11",0.685,0.630402109764819,0.099505115791763,0.518701129178457,0.76615761493592,0.641676425622764,0.0950043296240941,0.532655929801979,0.773010516100101,0.634058720532399,0.10464529126031,0.516480120222549,0.778404521959043,0,0,0,0
"result.12","12",0.685,0.706598628765948,0.075185707066137,0.609780348847421,0.81878929538749,0.706780213265819,0.0748437290450747,0.610346016378194,0.818450938417435,0.702789993841004,0.0863709024440602,0.5933421119077,0.8324266313325,0,0,0,0
