"","i","truth","cvtmle","cvtmle_se","cvtmle_lower","cvtmle_upper","cvaiptw","cvaiptw_se","cvaiptw_lower","cvaiptw_upper","ss","ss_se","ss_lower","ss_upper","sshal","sshal_se","sshal_lower","sshal_upper"
"result.1","1",0.685,0.697242851719794,0.0199750900482497,0.670472439753614,0.725082144245931,0.698195800145595,0.0198850975844002,0.671507233547294,0.725945084412281,0.701006905315706,0.0199882688259537,0.674074561895586,0.729015318303056,0,0,0,0
"result.2","2",0.685,0.691204241797844,0.0205206208769195,0.663955372689352,0.71957141026535,0.691244996564723,0.0204410449617835,0.66409809131019,0.719501609066637,0.693076212732975,0.0205616132543795,0.665700058342951,0.721578180197211,0,0,0,0
"result.3","3",0.685,0.66001214572306,0.0215381396953509,0.632729805621148,0.688470858543348,0.661234111310169,0.0213501497887385,0.634134870325435,0.689491416448624,0.660861817929578,0.0216457596050603,0.633410733076947,0.689502592221044,0,0,0,0
"result.4","4",0.685,0.684176988044878,0.0209830642918636,0.656609735824058,0.712901630041609,0.684199113295243,0.020817031804342,0.656844687627293,0.71269271937786,0.685136255245864,0.0211326739999329,0.657337569015672,0.714110542860412,0,0,0,0
"result.5","5",0.685,0.676058700873205,0.0212916804883214,0.648426211623597,0.704868740395213,0.677374196976188,0.0211038736062012,0.649927134686532,0.705980375708483,0.677295223236854,0.0213926168866005,0.649483690176888,0.706297673609825,0,0,0,0
"result.6","6",0.685,0.714054145587621,0.0193601698240058,0.68746633479138,0.741670241911693,0.715365178552757,0.0192272485332235,0.688908006319338,0.742838425437898,0.7163211305334,0.0194313586895049,0.689552688416942,0.744128723834936,0,0,0,0
"result.7","7",0.685,0.688732678624124,0.0204761066462405,0.661638968336744,0.716935859744186,0.689052344574696,0.0203619313641839,0.662094208325359,0.71710812085909,0.691457104352882,0.0205511913107285,0.664158470545044,0.719877782734151,0,0,0,0
"result.8","8",0.685,0.690902757172616,0.0209627690626283,0.66309088273362,0.719881138918457,0.691938303808174,0.020778583463585,0.664324524440106,0.720699896907237,0.690473751632212,0.0210671390902772,0.662543599289445,0.719581325975172,0,0,0,0
"result.9","9",0.685,0.692837451951998,0.0205937440252519,0.665428820918286,0.721375028759513,0.692721725597847,0.0204548003516034,0.665498883064869,0.721058143486748,0.693907171637022,0.0207345117887208,0.666272369403668,0.722688175228177,0,0,0,0
"result.10","10",0.685,0.690571689766226,0.0209101669484881,0.662841477775167,0.719462005164891,0.690728567824545,0.0207680300596688,0.66317678388713,0.719424994965066,0.691348249544081,0.0210456234737926,0.66341069898419,0.72046230619964,0,0,0,0
"result.11","11",0.685,0.652457915219174,0.0219841127761855,0.624941333122778,0.681186070706762,0.653525657692525,0.0218421022393371,0.626138300406985,0.682110940961188,0.655151828997508,0.0220493475043213,0.627441404687326,0.684086060996685,0,0,0,0
"result.12","12",0.685,0.651279074426771,0.0223011457970432,0.623424701473212,0.680377969919785,0.65097964780673,0.0221482733845738,0.62332481974018,0.679861427682626,0.649929771536641,0.0224688523731778,0.621928641954008,0.679191597612427,0,0,0,0
