"","i","truth","cvtmle","cvtmle_se","cvtmle_lower","cvtmle_upper","cvaiptw","cvaiptw_se","cvaiptw_lower","cvaiptw_upper"
"result.1","1",0.686,0.719411310548382,0.0893461705830305,0.544292816205642,0.894529804891121,0.48458682702591,0.126332134629365,0.236975843152355,0.732197810899465
"result.2","2",0.686,0.662770977045594,0.075409120185199,0.514969101482604,0.810572852608584,0.615124297426826,0.0822803141193353,0.453854881752929,0.776393713100723
"result.3","3",0.686,0.701908441114844,0.100008433268847,0.505891911907904,0.897924970321783,0.657043177614346,0.156653517699989,0.350002282922367,0.964084072306325
"result.4","4",0.686,0.559629603211323,0.0681711435466939,0.426014161859804,0.693245044562844,0.50266573016287,0.0716174128525016,0.362295600971967,0.643035859353773
"result.5","5",0.686,0.678033670509259,0.0888468607203797,0.503893823497315,0.852173517521203,0.677029794096641,0.104650711168623,0.471914400206141,0.882145187987142
"result.6","6",0.686,0.736844484624182,0.0842995151915365,0.571617434848771,0.902071534399594,0.679409118023574,0.0869294028529465,0.509027488431799,0.849790747615349
"result.7","7",0.686,0.647921660792176,0.0766748117647101,0.497639029733344,0.798204291851008,0.569036769630644,0.076824095715095,0.418461542029057,0.71961199723223
"result.8","8",0.686,0.73841024901533,0.0792322680357847,0.583115003665192,0.893705494365468,0.752749214697872,0.0828051409322297,0.590451138470702,0.915047290925042
"result.9","9",0.686,0.734699184100838,0.0757998607310447,0.58613145706799,0.883266911133685,0.698238278566057,0.0777343786915556,0.545878896330608,0.850597660801506
"result.10","10",0.686,0.598432355252187,0.0775188442535197,0.446495420515288,0.750369289989085,0.57023110464964,0.0784106892623461,0.416546153695441,0.723916055603838
"result.11","11",0.686,0.669247617622189,0.0807790549406308,0.510920669938553,0.827574565305826,0.685286219896477,0.0843634889013087,0.519933781649912,0.850638658143042
"result.12","12",0.686,0.544217610154223,0.0699842837228325,0.407048414057471,0.681386806250974,0.540685682136491,0.0749101915793595,0.393861706640946,0.687509657632036
"result.13","13",0.686,0.549773900342136,0.0733483496458188,0.406011135036331,0.693536665647941,0.520790972740082,0.0778304832103046,0.368243225647885,0.673338719832279
"result.14","14",0.686,0.627420102841791,0.0725308896824192,0.48525955906425,0.769580646619333,0.581009105078214,0.084732210806768,0.414933971896949,0.74708423825948
"result.15","15",0.686,0.609011521250251,0.0790502268512443,0.454073076621813,0.76394996587869,0.563309448824273,0.0820139280193014,0.402562149906443,0.724056747742104
"result.16","16",0.686,0.760442608181296,0.116827645342933,0.531460423309146,0.989424793053446,0.502094607559775,0.0876935893901334,0.330215172355113,0.673974042764436
"result.17","17",0.686,0.635512217050304,0.0823654928516759,0.474075851061019,0.796948583039589,0.634719927308384,0.13608295650316,0.36799733256219,0.901442522054579
"result.18","18",0.686,0.718892629709194,0.086046880549979,0.550240743831236,0.887544515587153,0.628284393756042,0.0947319151601373,0.442609840042173,0.813958947469911
"result.19","19",0.686,0.533765263510989,0.0678796756366602,0.400721099263135,0.666809427758843,0.454850488347028,0.0782599290278447,0.301461027452453,0.608239949241604
"result.20","20",0.686,0.541122790637798,0.0748423420771615,0.394431800166562,0.687813781109035,0.434805312125644,0.087343577724895,0.26361189978485,0.605998724466438
"result.21","21",0.686,0.69451430227882,0.080869994184046,0.53600911367809,0.85301949087955,0.631140001035008,0.0877608941089064,0.459128648581552,0.803151353488465
"result.22","22",0.686,0.677652440439869,0.075961157453758,0.528768571830503,0.826536309049234,0.648482954176426,0.07796019490748,0.495680972157765,0.801284936195087
"result.23","23",0.686,0.679363584511659,0.0770721530017506,0.528302164628228,0.83042500439509,0.639092276288458,0.0812995219675133,0.479745213232132,0.798439339344784
"result.24","24",0.686,0.80171687041341,0.087417450570847,0.63037866729455,0.97305507353227,0.770262225185069,0.0909113123044432,0.59207605306836,0.948448397301778
"result.25","25",0.686,0.664742620968126,0.0830599505130149,0.501945117962617,0.827540123973636,0.586456040534376,0.0929549778561409,0.40426428393634,0.768647797132413
