"","i","truth","cvtmle","cvtmle_se","cvtmle_lower","cvtmle_upper","cvaiptw","cvaiptw_se","cvaiptw_lower","cvaiptw_upper","ss"
"result.1","1",0.686,0.635117404130349,0.0533334745145966,0.53058379408174,0.739651014178959,0.633109115540813,0.0528218367070805,0.529578315594935,0.736639915486691,0.619778409717882
"result.2","2",0.686,0.618633667565731,0.0507414786381327,0.519180369434991,0.718086965696471,0.616910361531346,0.0508267820764532,0.517289868661498,0.716530854401194,0.617482987716017
"result.3","3",0.686,0.693243322826163,0.0576319419298003,0.580284716643754,0.806201929008571,0.686637503319656,0.059121879660074,0.570758619185911,0.802516387453401,0.72866721055991
"result.4","4",0.686,0.700671824842487,0.0563384711192018,0.590248421448851,0.811095228236122,0.695588292595494,0.0566378089812522,0.58457818699224,0.806598398198749,0.706592692119947
"result.5","5",0.686,0.7334780964325,0.0595927511919406,0.616676304096296,0.850279888768703,0.726356396103581,0.061466688833156,0.605881685990596,0.846831106216567,0.781188209321491
"result.6","6",0.686,0.700715669781802,0.0568852365995638,0.589220606046657,0.812210733516947,0.70740957539385,0.0564736490956232,0.596721223166428,0.818097927621271,0.694504344414664
"result.7","7",0.686,0.695872609696849,0.0583632400324029,0.581480659233339,0.810264560160358,0.697519808809423,0.0580309086233503,0.583779227907656,0.81126038971119,0.683494177842418
"result.8","8",0.686,0.735449894999818,0.0570457612736002,0.623640202903562,0.847259587096074,0.733588808270699,0.0581060862110826,0.619700879296977,0.847476737244421,0.767987543002082
"result.9","9",0.686,0.704603365954611,0.0558944639288869,0.595050216653993,0.81415651525523,0.701189664406158,0.0567244368173681,0.590009768244117,0.8123695605682,0.728527161866443
"result.10","10",0.686,0.63119055786657,0.0546805055147174,0.524016767057724,0.738364348675416,0.632164250647238,0.0544789537460911,0.5253855013049,0.738942999989577,0.626689679658319
"result.11","11",0.686,0.672428146275118,0.0561416005907256,0.562390609117296,0.78246568343294,0.662813054226158,0.0564448775774106,0.552181094174433,0.773445014277883,0.675270866438817
"result.12","12",0.686,0.659078186242269,0.0531702480620623,0.554864500040627,0.763291872443912,0.651746545733869,0.0535468710295063,0.546794678516037,0.756698412951702,0.666873761319592
"result.13","13",0.686,0.647001922337267,0.0537499423719227,0.541652035288299,0.752351809386236,0.65506711082321,0.0531465544391622,0.550899864122452,0.759234357523967,0.635122294480412
"result.14","14",0.686,0.577164903682367,0.0487592777843238,0.481596719225093,0.672733088139642,0.573770567375859,0.0489344976369797,0.477858952007379,0.669682182744339,0.580361815124848
"result.15","15",0.686,0.757105533852565,0.0575205125510114,0.644365329252583,0.869845738452547,0.755539296293228,0.0573097450185952,0.643212196056781,0.867866396529674,0.752636007195496
"result.16","16",0.686,0.568644612266638,0.0512077634536078,0.468277395897566,0.669011828635709,0.571422178947931,0.0502762589920404,0.472880711323532,0.66996364657233,0.548447433439142
"result.17","17",0.686,0.717376328454539,0.0572985627795375,0.605071145406646,0.829681511502433,0.719897655157476,0.0575043439631844,0.607189140989634,0.832606169325317,0.722713251867204
"result.18","18",0.686,0.659428527640125,0.0579989596445925,0.545750566736724,0.773106488543526,0.653101658896561,0.0583148491227416,0.538804554615987,0.767398763177134,0.664387676582937
"result.19","19",0.686,0.600524882317545,0.0514575047198206,0.499668173066697,0.701381591568394,0.592646003249513,0.0519058651261596,0.49091050760224,0.694381498896786,0.608245863067884
"result.20","20",0.686,0.718941182027844,0.0544737354935764,0.612172660460434,0.825709703595254,0.721461659379012,0.0543677327928645,0.614900903104997,0.828022415653026,0.713302213947334
"result.21","21",0.686,0.677032897461516,0.0543666718358858,0.570474220663179,0.783591574259852,0.677952866318101,0.0553412805935868,0.569483956354671,0.786421776281531,0.706318709605097
"result.22","22",0.686,0.682182483838262,0.0548659169531603,0.574645286610068,0.789719681066456,0.687586610359031,0.0542707413736384,0.581215957266699,0.793957263451362,0.670705775936141
"result.23","23",0.686,0.785089185915245,0.0603318259941377,0.666838806966735,0.903339564863755,0.779417140976927,0.0612635990495457,0.659340486839818,0.899493795114037,0.808881071976618
"result.24","24",0.686,0.633624139501021,0.0525767085092594,0.530573790822873,0.73667448817917,0.632680387047551,0.0527646989454763,0.529261577114418,0.736099196980685,0.640636608180182
"result.25","25",0.686,0.618925016170642,0.0493198202329283,0.522258168514103,0.715591863827182,0.616348808264329,0.0496567876880772,0.519021504395698,0.71367611213296,0.629116201456731
"result.26","26",0.686,0.687268552862054,0.0543915364495244,0.580661141420986,0.793875964303122,0.685621862464874,0.055172044525382,0.577484655195125,0.793759069734622,0.711302916246875
"result.27","27",0.686,0.789446851400783,0.0586011851395947,0.674588528527177,0.904305174274388,0.780210031932362,0.0586929088698243,0.665171930547507,0.895248133317218,0.788405278781054
"result.28","28",0.686,0.649444579877181,0.0520623223420128,0.547402428086836,0.751486731667526,0.645124718282189,0.0519671129558478,0.543269176888727,0.746980259675651,0.644021019667162
"result.29","29",0.686,0.730550963716367,0.0543427464785485,0.624039180618412,0.837062746814322,0.728967314581444,0.0549046091958592,0.62135428055756,0.836580348605329,0.747777677686406
"result.30","30",0.686,0.612931951831799,0.053149193868031,0.508759531850459,0.71710437181314,0.616134369687706,0.0529595148149628,0.512333720650379,0.719935018725033,0.610936560857371
"result.31","31",0.686,0.744951488445703,0.0565595432474375,0.634094783680726,0.855808193210681,0.74925883400865,0.0564573912065983,0.638602347243717,0.859915320773582,0.741161309435112
