"","i","truth","cvtmle","cvtmle_se","cvtmle_lower","cvtmle_upper","cvaiptw","cvaiptw_se","cvaiptw_lower","cvaiptw_upper","ss","sshal","sshal_se","sshal_lower","sshal_upper"
"result.1","1",0.686,0.733102004839069,0.109961464333517,0.517577534745376,0.948626474932761,0.750254864829584,0.1022053948181,0.549932290986108,0.950577438673061,0.63339104382502,0,0,0,0
"result.2","2",0.686,0.825189918332398,0.111187146946913,0.607263110316448,1.04311672634835,0.877984123648929,0.108570097699953,0.66518673215702,1.09078151514084,0.784906408935599,0,0,0,0
"result.3","3",0.686,0.749671132323005,0.115207200722082,0.523865018907724,0.975477245738285,0.761622717883168,0.107977486459443,0.549986844422659,0.973258591343676,0.655627295814857,0,0,0,0
"result.4","4",0.686,0.638112641789198,0.0974273822136033,0.447154972650536,0.829070310927861,0.655541103718709,0.0932340321915549,0.472802400623262,0.838279806814157,0.58288218325303,0,0,0,0
"result.5","5",0.686,0.787806960005898,0.116921506188539,0.558640807876363,1.01697311213543,0.797029275391217,0.110078741067048,0.581274942899802,1.01278360788263,0.690606995702209,0,0,0,0
"result.6","6",0.686,0.6519622479994,0.104036918562672,0.448049887616563,0.855874608382238,0.664147637589634,0.0976283897430415,0.472795993693272,0.855499281485995,0.571447750619767,0,0,0,0
"result.7","7",0.686,0.715405524702815,0.108696213279586,0.502360946674825,0.928450102730804,0.716747581783108,0.101799439335255,0.517220680686009,0.916274482880208,0.62929644059558,0,0,0,0
"result.8","8",0.686,0.681636221957928,0.106280684289206,0.473326080751084,0.889946363164772,0.691904275959129,0.0991100323645222,0.497648612524665,0.886159939393592,0.58263284844315,0,0,0,0
"result.9","9",0.686,0.784227420605999,0.114451468842259,0.559902541675172,1.00855229953683,0.834686692362657,0.1135138100161,0.6121996247311,1.05717375999421,0.764446078002399,0,0,0,0
"result.10","10",0.686,0.905377279128948,0.12552253766334,0.659353105308801,1.1514014529491,0.979282784480009,0.124972926860025,0.73433584783436,1.22422972112566,0.905708266842416,0,0,0,0
"result.11","11",0.686,0.704004570130166,0.107446265042783,0.49340989064631,0.914599249614021,0.742837964791938,0.104465927749038,0.538084746403823,0.947591183180052,0.683440322075585,0,0,0,0
"result.12","12",0.686,0.775769829453563,0.107757235469629,0.564565647933091,0.986974010974035,0.780116059880197,0.101127189743521,0.581906767982896,0.978325351777499,0.675842093501498,0,0,0,0
"result.13","13",0.686,0.579309041569749,0.0983142651681968,0.386613081840083,0.772005001299415,0.592085379038886,0.091650600345514,0.412450202361678,0.771720555716093,0.500855837912419,0,0,0,0
"result.14","14",0.686,0.953077180825862,0.124065237852775,0.709909314634424,1.1962450470173,1.03143182684816,0.125868673320135,0.7847292271407,1.27813442655563,0.971120364305848,0,0,0,0
"result.15","15",0.686,0.52356561767844,0.0968403191216261,0.333758592200053,0.713372643156827,0.572877319495016,0.095962958649747,0.384789920541512,0.76096471844852,0.512354261245759,0,0,0,0
"result.16","16",0.686,0.85139912168855,0.115968233844092,0.62410138335413,1.07869686002297,0.855405284298652,0.108002776067401,0.643719843206545,1.06709072539076,0.742024360307559,0,0,0,0
"result.17","17",0.686,0.671267484584552,0.1038980109089,0.467627383203109,0.874907585965996,0.704796093642772,0.100785146888648,0.507257205741021,0.902334981544522,0.638789467367909,0,0,0,0
"result.18","18",0.686,0.685717974997399,0.10310656123837,0.483629114970194,0.887806835024603,0.713728824008445,0.101446666021988,0.514893358605348,0.912564289411542,0.654084818387472,0,0,0,0
