"","i","truth","cvtmle","cvtmle_se","cvtmle_lower","cvtmle_upper","cvaiptw","cvaiptw_se","cvaiptw_lower","cvaiptw_upper","ss","ss_se","ss_lower","ss_upper","sshal","sshal_se","sshal_lower","sshal_upper"
"result.1","1",0.685,0.701971257722707,0.0347537120596483,0.633853982085796,0.770088533359618,0.705118332996679,0.0347537120596483,0.637001057359769,0.77323560863359,0.693129443129023,0.0347537120596483,0.625012167492112,0.761246718765934,0,0,0,0
"result.2","2",0.685,0.721395966312968,0.034860876501253,0.653068648370512,0.789723284255424,0.725308544833681,0.034860876501253,0.656981226891225,0.793635862776137,0.715087828756002,0.034860876501253,0.646760510813546,0.783415146698458,0,0,0,0
"result.3","3",0.685,0.671820189269459,0.0336525480492194,0.605861195092989,0.737779183445929,0.675348121588555,0.0336525480492194,0.609389127412085,0.741307115765025,0.665919145475904,0.0336525480492194,0.599960151299434,0.731878139652374,0,0,0,0
"result.4","4",0.685,0.653541602885194,0.0330234654300414,0.588815610642313,0.718267595128075,0.657204413887873,0.0330234654300414,0.592478421644992,0.721930406130754,0.652856266567221,0.0330234654300414,0.58813027432434,0.717582258810102,0,0,0,0
"result.5","5",0.685,0.667976862893157,0.0333555534113868,0.602599978206839,0.733353747579475,0.671911321071151,0.0333555534113868,0.606534436384833,0.737288205757469,0.657524376489698,0.0333555534113868,0.59214749180338,0.722901261176016,0,0,0,0
"result.6","6",0.685,0.693087144840851,0.0343082113391585,0.6258430506161,0.760331239065601,0.697264374013726,0.0343082113391585,0.630020279788975,0.764508468238477,0.683999603610784,0.0343082113391585,0.616755509386033,0.751243697835535,0,0,0,0
"result.7","7",0.685,0.724998572399707,0.0348127272673535,0.656765626955694,0.793231517843719,0.72831796405054,0.0348127272673535,0.660085018606527,0.796550909494553,0.712231431209826,0.0348127272673535,0.643998485765814,0.780464376653839,0,0,0,0
"result.8","8",0.685,0.662297665964865,0.0330038885196031,0.597610044466443,0.726985287463287,0.665962579093087,0.0330038885196031,0.601274957594665,0.730650200591509,0.657689766504334,0.0330038885196031,0.593002145005912,0.722377388002756,0,0,0,0
"result.9","9",0.685,0.699571219668771,0.0344102689651074,0.63212709249716,0.767015346840381,0.70238237511816,0.0344102689651074,0.63493824794655,0.769826502289771,0.6938170028076,0.0344102689651074,0.626372875635989,0.76126112997921,0,0,0,0
"result.10","10",0.685,0.674735754699592,0.0339332119875323,0.608226659204029,0.741244850195155,0.677521505567161,0.0339332119875323,0.611012410071598,0.744030601062724,0.671777742157417,0.0339332119875323,0.605268646661853,0.73828683765298,0,0,0,0
"result.11","11",0.685,0.643782741697293,0.0326525707571955,0.579783703013189,0.707781780381396,0.647162426650541,0.0326525707571955,0.583163387966438,0.711161465334644,0.634721972752342,0.0326525707571955,0.570722934068238,0.698721011436445,0,0,0,0
"result.12","12",0.685,0.653423304639911,0.0331286478425632,0.588491154868487,0.718355454411335,0.657055442974746,0.0331286478425632,0.592123293203322,0.721987592746169,0.646381253105876,0.0331286478425632,0.581449103334452,0.711313402877299,0,0,0,0
"result.13","13",0.685,0.629530441580388,0.0325027823243966,0.565824988224571,0.693235894936206,0.633102679720861,0.0325027823243966,0.569397226365043,0.696808133076678,0.628636888835379,0.0325027823243966,0.564931435479562,0.692342342191197,0,0,0,0
"result.14","14",0.685,0.719601259594832,0.0348108812729491,0.651371932299851,0.787830586889812,0.722190128575566,0.0348108812729491,0.653960801280585,0.790419455870546,0.713628334810734,0.0348108812729491,0.645399007515754,0.781857662105714,0,0,0,0
"result.15","15",0.685,0.663843959061984,0.0332829144531605,0.59860944673379,0.729078471390179,0.666681634330923,0.0332829144531605,0.601447122002728,0.731916146659118,0.656709384100488,0.0332829144531605,0.591474871772294,0.721943896428683,0,0,0,0
"result.16","16",0.685,0.652583592637381,0.0332856314472399,0.587343755000791,0.717823430273972,0.655602487398848,0.0332856314472399,0.590362649762257,0.720842325035438,0.638388070323289,0.0332856314472399,0.573148232686698,0.703627907959879,0,0,0,0
"result.17","17",0.685,0.630870400562077,0.0324594842923128,0.567249811349144,0.69449098977501,0.633914785052989,0.0324594842923128,0.570294195840056,0.697535374265922,0.621504015179049,0.0324594842923128,0.557883425966116,0.685124604391982,0,0,0,0
"result.18","18",0.685,0.728174780520137,0.0347682821078124,0.660028947588825,0.796320613451449,0.731743087919454,0.0347682821078124,0.663597254988142,0.799888920850766,0.714740598336563,0.0347682821078124,0.64659476540525,0.782886431267875,0,0,0,0
"result.19","19",0.685,0.720323433005891,0.0345436674201748,0.652617844862349,0.788029021149434,0.724065276621585,0.0345436674201748,0.656359688478043,0.791770864765128,0.714074575442972,0.0345436674201748,0.64636898729943,0.781780163586515,0,0,0,0
"result.20","20",0.685,0.680690626742657,0.0346304267384796,0.612814990335237,0.748566263150077,0.68422286163464,0.0346304267384796,0.61634722522722,0.75209849804206,0.674511890974079,0.0346304267384796,0.606636254566659,0.742387527381499,0,0,0,0
"result.21","21",0.685,0.657970347890348,0.032906070762456,0.593474449195934,0.722466246584762,0.661659379478578,0.032906070762456,0.597163480784164,0.726155278172992,0.655994253035551,0.032906070762456,0.591498354341137,0.720490151729964,0,0,0,0
"result.22","22",0.685,0.65907810117255,0.0332031105199819,0.594000004553386,0.724156197791715,0.661281411911631,0.0332031105199819,0.596203315292466,0.726359508530795,0.649845731821722,0.0332031105199819,0.584767635202557,0.714923828440887,0,0,0,0
"result.23","23",0.685,0.699059628130298,0.0344823256602678,0.631474269836173,0.766644986424423,0.703120853567999,0.0344823256602678,0.635535495273874,0.770706211862124,0.694626625229174,0.0344823256602678,0.627041266935049,0.762211983523299,0,0,0,0
"result.24","24",0.685,0.712543066719138,0.0344112618401692,0.645096993512406,0.77998913992587,0.71598231891474,0.0344112618401692,0.648536245708009,0.783428392121472,0.708591188570155,0.0344112618401692,0.641145115363424,0.776037261776887,0,0,0,0
"result.25","25",0.685,0.646705704885494,0.0328672132862306,0.582285966844482,0.711125442926506,0.650412565128096,0.0328672132862306,0.585992827087085,0.714832303169108,0.637123223606265,0.0328672132862306,0.572703485565254,0.701542961647277,0,0,0,0
"result.26","26",0.685,0.74843168964442,0.0359754549112633,0.677919798018344,0.818943581270496,0.752415054624713,0.0359754549112633,0.681903162998637,0.822926946250789,0.739409952134688,0.0359754549112633,0.668898060508612,0.809921843760764,0,0,0,0
"result.27","27",0.685,0.694358456051998,0.0346525200425137,0.626439516768671,0.762277395335325,0.698388292816365,0.0346525200425137,0.630469353533038,0.766307232099692,0.684016195708324,0.0346525200425137,0.616097256424997,0.751935134991651,0,0,0,0
"result.28","28",0.685,0.714873087081127,0.0344202557060816,0.647409385897207,0.782336788265047,0.718109977077622,0.0344202557060816,0.650646275893702,0.785573678261542,0.707928411412016,0.0344202557060816,0.640464710228096,0.775392112595936,0,0,0,0
"result.29","29",0.685,0.665865245229379,0.0333743872519016,0.600451446215652,0.731279044243106,0.668576369934102,0.0333743872519016,0.603162570920375,0.73399016894783,0.648709726180311,0.0333743872519016,0.583295927166584,0.714123525194038,0,0,0,0
"result.30","30",0.685,0.687997289133595,0.0340291810987076,0.621300094180128,0.754694484087062,0.690575758681158,0.0340291810987076,0.623878563727691,0.757272953634625,0.668198771285063,0.0340291810987076,0.601501576331596,0.73489596623853,0,0,0,0
"result.31","31",0.685,0.697181258663629,0.0338404502206982,0.63085397623106,0.763508541096197,0.69994470162681,0.0338404502206982,0.633617419194242,0.766271984059379,0.683753127287544,0.0338404502206982,0.617425844854975,0.750080409720112,0,0,0,0
"result.32","32",0.685,0.689257462827501,0.0341087853909926,0.622404243461156,0.756110682193847,0.692400873938135,0.0341087853909926,0.62554765457179,0.759254093304481,0.678425184622784,0.0341087853909926,0.611571965256439,0.74527840398913,0,0,0,0
