"","i","truth","cvtmle","cvtmle_se","cvtmle_lower","cvtmle_upper","cvaiptw","cvaiptw_se","cvaiptw_lower","cvaiptw_upper","ss","sshal","sshal_se","sshal_lower","sshal_upper"
"result.1","1",0.686,0.735638686062295,0.0251774734216758,0.686290838155811,0.78498653396878,0.735726187350799,0.0251584312890676,0.686415662024226,0.785036712677371,0.733581151923444,0,0,0,0
"result.2","2",0.686,0.698926666790832,0.0244500771764317,0.651004515525026,0.746848818056638,0.700435427717508,0.0244314986923903,0.652549690280423,0.748321165154593,0.697552017563902,0,0,0,0
"result.3","3",0.686,0.702204123867317,0.024398712545744,0.654382647277659,0.750025600456975,0.704023153711158,0.0242866176290015,0.656421383158315,0.751624924264001,0.695488630441603,0,0,0,0
"result.4","4",0.686,0.675345056110964,0.0236892908419806,0.628914046060682,0.721776066161246,0.677340159587163,0.0235984497789282,0.631087198020464,0.723593121153862,0.669928749250544,0,0,0,0
"result.5","5",0.686,0.674100259856724,0.023574674618431,0.627893897604599,0.720306622108848,0.676103451451269,0.0235021296439004,0.630039277349224,0.722167625553314,0.670243744646241,0,0,0,0
"result.6","6",0.686,0.731686517979815,0.0245982934822303,0.683473862754643,0.779899173204986,0.733073551948424,0.0245223434561002,0.685009758774468,0.781137345122381,0.726384796091355,0,0,0,0
"result.7","7",0.686,0.705929583125585,0.0245364588486999,0.657838123782133,0.754021042469036,0.708841115939091,0.0244613870150694,0.660896797389555,0.756785434488628,0.702017340952009,0,0,0,0
"result.8","8",0.686,0.681036010746537,0.0241047010338828,0.633790796720127,0.728281224772947,0.682250353896812,0.0239185043171141,0.635370085435268,0.729130622358355,0.669858385581374,0,0,0,0
"result.9","9",0.686,0.701621664515473,0.0242040680877643,0.654181691063455,0.749061637967491,0.704575266946082,0.0240736920176856,0.657390830591418,0.751759703300746,0.694530604536324,0,0,0,0
"result.10","10",0.686,0.69070907938545,0.0241512912718823,0.643372548492561,0.738045610278339,0.693235160038429,0.02400358513656,0.646188133170771,0.740282186906086,0.682210146962792,0,0,0,0
"result.11","11",0.686,0.73266030471056,0.0252396225596797,0.683190644493588,0.782129964927532,0.734362773350986,0.0251624918601102,0.68504428930517,0.783681257396802,0.727418841658553,0,0,0,0
"result.12","12",0.686,0.670919906713613,0.0235163293769844,0.624827901134724,0.717011912292503,0.671860476777312,0.0233709609253518,0.626053393363622,0.717667560191001,0.661587973504408,0,0,0,0
"result.13","13",0.686,0.643191307248675,0.0234524712921719,0.597224463516018,0.689158150981331,0.645716048544842,0.0233801759277714,0.59989090372641,0.691541193363273,0.639537244162099,0,0,0,0
"result.14","14",0.686,0.672085746021427,0.0239284831039622,0.625185919137661,0.718985572905193,0.674527430220511,0.0238922914639494,0.62769853895117,0.721356321489852,0.670513307158304,0,0,0,0
"result.15","15",0.686,0.705559537766386,0.0246788243243472,0.657189042090666,0.753930033442107,0.70678974693211,0.0245846071588312,0.658603916900801,0.754975576963419,0.699778848418145,0,0,0,0
"result.16","16",0.686,0.701745244022977,0.024274722786713,0.65416678736102,0.749323700684935,0.703754448438378,0.0241627501827314,0.656395458080224,0.751113438796531,0.695271239717986,0,0,0,0
"result.17","17",0.686,0.711987340254913,0.0244980475181112,0.663971167119415,0.760003513390411,0.714158962244282,0.0244610303942647,0.666215342671524,0.762102581817041,0.709620204265415,0,0,0,0
"result.18","18",0.686,0.721623373767682,0.0247991543695099,0.673017031203442,0.770229716331921,0.723243709289092,0.0247226188799912,0.674787376284309,0.771700042293875,0.716323025965841,0,0,0,0
"result.19","19",0.686,0.66562154269744,0.0236280281014615,0.619310607618575,0.711932477776305,0.666943294221741,0.023482914145921,0.620916782495735,0.712969805947746,0.656940754544775,0,0,0,0
"result.20","20",0.686,0.724241158574225,0.0247806525096134,0.675671079655383,0.772811237493068,0.725450959172034,0.0246856764453446,0.677067033339159,0.773834885004909,0.717976416997768,0,0,0,0
"result.21","21",0.686,0.666937333169694,0.0236476992844855,0.620587842572102,0.713286823767285,0.668448470953911,0.0235009501040533,0.622386608749966,0.714510333157855,0.658293867975841,0,0,0,0
"result.22","22",0.686,0.683402209233629,0.0240591760298467,0.636246224215129,0.730558194252128,0.685683227653179,0.0238928194557502,0.638853301519908,0.732513153786449,0.674399353284506,0,0,0,0
"result.23","23",0.686,0.68269992239242,0.0242395268125937,0.635190449839736,0.730209394945103,0.683509425226835,0.02410933875461,0.636255121267799,0.730763729185871,0.674443686337085,0,0,0,0
"result.24","24",0.686,0.666752962887551,0.0240150074832238,0.619683548220432,0.713822377554669,0.667726375938607,0.0239225774498318,0.620838124136937,0.714614627740278,0.660740332239545,0,0,0,0
"result.25","25",0.686,0.695623881172196,0.0242198870327723,0.648152902587962,0.74309485975643,0.697008184311622,0.0241267663491644,0.64971972226726,0.744296646355984,0.690011081764063,0,0,0,0
"result.26","26",0.686,0.666175621056253,0.0233981750621668,0.620315197934406,0.7120360441781,0.668666846792352,0.0232710093797775,0.623055668407988,0.714278025176716,0.658946887042909,0,0,0,0
"result.27","27",0.686,0.66106942810975,0.0236500783271441,0.614715274588548,0.707423581630952,0.663670002054421,0.0236138134483879,0.617386927695581,0.709953076413261,0.659547373414828,0,0,0,0
"result.28","28",0.686,0.669570838216608,0.0239542842364123,0.62262044111324,0.716521235319977,0.670432727557947,0.0238426297217545,0.623701173303308,0.717164281812586,0.662344943260523,0,0,0,0
"result.29","29",0.686,0.687321687140891,0.0242257711165263,0.639839175752499,0.734804198529283,0.689171209886108,0.0240385076632737,0.642055734866092,0.736286684906124,0.676629234375731,0,0,0,0
"result.30","30",0.686,0.732945265437501,0.0253476125419422,0.683263944855295,0.782626586019708,0.733630333094183,0.025328620690706,0.6839862365404,0.783274429647967,0.730169803644164,0,0,0,0
"result.31","31",0.686,0.680167532073845,0.024088406211424,0.632954255899454,0.727380808248236,0.682181310471777,0.0239772417244241,0.635185916691906,0.729176704251648,0.673960497777484,0,0,0,0
"result.32","32",0.686,0.691782787407121,0.0241071006147203,0.644532870202269,0.739032704611973,0.694368701106182,0.0239028228919065,0.647519168238045,0.741218233974319,0.680058312392733,0,0,0,0
"result.33","33",0.686,0.686138604924041,0.0241064141912346,0.638890033109221,0.73338717673886,0.687645036467329,0.0240320805260013,0.640542158636366,0.734747914298291,0.681658213761877,0,0,0,0
"result.34","34",0.686,0.663708513733877,0.0235936663679319,0.617464927652731,0.709952099815024,0.665128143284927,0.0235213949613232,0.619026209160734,0.711230077409121,0.658998607293998,0,0,0,0
"result.35","35",0.686,0.661001175861086,0.0236827158881882,0.614583052720237,0.707419299001935,0.661917940279083,0.0235183176485917,0.615822037687843,0.708013842870323,0.650981634202617,0,0,0,0
"result.36","36",0.686,0.660927701031127,0.0236851316724081,0.614504842953208,0.707350559109047,0.662033827672835,0.0236494387428941,0.615680927736762,0.708386727608907,0.658289616240672,0,0,0,0
"result.37","37",0.686,0.686904572448373,0.0240802729270317,0.639707237511391,0.734101907385355,0.687343373505363,0.0240618893655392,0.640182070348907,0.73450467666182,0.685554915295195,0,0,0,0
"result.38","38",0.686,0.678859796734611,0.0239917687255266,0.631835930032579,0.725883663436643,0.681264667793939,0.02391814456091,0.634385104454556,0.728144231133323,0.675009676844417,0,0,0,0
"result.39","39",0.686,0.655542775404468,0.0234833362660766,0.609515436322958,0.701570114485978,0.657051808149002,0.0233749111365064,0.61123698232145,0.702866633976555,0.6492399738477,0,0,0,0
"result.40","40",0.686,0.701995307554848,0.0245177611876515,0.653940495627051,0.750050119482645,0.703616295967583,0.0244418172682535,0.655710334121806,0.75152225781336,0.6968085977699,0,0,0,0
"result.41","41",0.686,0.679204950168988,0.0241479169778995,0.631875032892305,0.726534867445671,0.681176355157253,0.0240551608860794,0.634028239820537,0.728324470493969,0.673600418706045,0,0,0,0
"result.42","42",0.686,0.722653348074872,0.0245451937126283,0.67454476839812,0.770761927751624,0.724518031865727,0.0244706473176063,0.676555563123219,0.772480500608236,0.717967892512814,0,0,0,0
"result.43","43",0.686,0.660482415455068,0.0234887238764341,0.614444516657257,0.706520314252879,0.662756296457004,0.0234536136366989,0.616787213729074,0.708725379184934,0.658879135247881,0,0,0,0
"result.44","44",0.686,0.674202727612352,0.0237435140623578,0.627665440050131,0.720740015174574,0.675325019507007,0.0235972759565884,0.629074358632094,0.721575680381921,0.665254512416944,0,0,0,0
"result.45","45",0.686,0.620839041784952,0.0230844388797463,0.575593541580649,0.666084541989254,0.622282739055964,0.0230312034096592,0.577141580373032,0.667423897738896,0.617267692682087,0,0,0,0
"result.46","46",0.686,0.657615283425958,0.0234503550357026,0.611652587555981,0.703577979295935,0.659017213091177,0.0233607054893434,0.613230230332064,0.70480419585029,0.65173263458158,0,0,0,0
"result.47","47",0.686,0.702258668081574,0.0246777617823002,0.653890254988265,0.750627081174882,0.70355862284518,0.0246015045844479,0.655339673859662,0.751777571830698,0.697013809633495,0,0,0,0
"result.48","48",0.686,0.702780105337842,0.024464630451501,0.6548294296529,0.750730781022784,0.704846339763117,0.0243321361660662,0.657155352877627,0.752537326648607,0.694807856538987,0,0,0,0
"result.49","49",0.686,0.648265865558523,0.0235888050576109,0.602031807645605,0.69449992347144,0.649350432325923,0.023425231518921,0.603436978548837,0.695263886103008,0.638145377335009,0,0,0,0
"result.50","50",0.686,0.726264865217025,0.0249210314887689,0.677419643499038,0.775110086935012,0.728904846864202,0.0248653003051905,0.680168858266028,0.777640835462375,0.723537994079912,0,0,0,0
"result.51","51",0.686,0.654932225871099,0.0236423345840854,0.608593250086292,0.701271201655907,0.655597163681513,0.0235507138201865,0.609437764593947,0.701756562769079,0.648952726967939,0,0,0,0
"result.52","52",0.686,0.698364703069584,0.0243871340426403,0.650565920346009,0.746163485793159,0.701067884971346,0.0242763153166291,0.653486306950753,0.748649462991939,0.69251376274477,0,0,0,0
"result.53","53",0.686,0.736665234868517,0.0248852248198399,0.687890194221631,0.785440275515403,0.739643148745938,0.024790691977631,0.691053392469781,0.788232905022095,0.731600909847949,0,0,0,0
"result.54","54",0.686,0.688328102894953,0.023974213181895,0.641338645058439,0.735317560731467,0.689939566233311,0.0239187865268239,0.643058744640736,0.736820387825886,0.684299698638726,0,0,0,0
"result.55","55",0.686,0.646624336760436,0.0234887210163615,0.600586443568367,0.692662229952504,0.648896984612717,0.0234169317306181,0.602999798420705,0.694794170804728,0.643044030503286,0,0,0,0
"result.56","56",0.686,0.715725346677322,0.0247218999884306,0.667270422699998,0.764180270654646,0.717937330099627,0.0246270624667559,0.669668287664785,0.766206372534468,0.709980426548979,0,0,0,0
"result.57","57",0.686,0.70736397060727,0.0244921943486398,0.659359269683936,0.755368671530604,0.70925396222025,0.0243414369936231,0.661544745712749,0.756963178727751,0.69828781692468,0,0,0,0
"result.58","58",0.686,0.691052254044586,0.024385891776835,0.64325590616199,0.738848601927183,0.693071863771712,0.0242542787844472,0.645533477354196,0.740610250189229,0.683064543382789,0,0,0,0
"result.59","59",0.686,0.667270551394809,0.0236117779773246,0.620991466559252,0.713549636230365,0.668000770553383,0.0234477257526955,0.6220432280781,0.713958313028666,0.656720616019608,0,0,0,0
"result.60","60",0.686,0.690840438813146,0.0243045963423588,0.643203429982123,0.73847744764417,0.693132030002421,0.0242676480762851,0.645567439772902,0.740696620231939,0.689140188567319,0,0,0,0
"result.61","61",0.686,0.71673630232973,0.0248315848375121,0.668066396048207,0.765406208611254,0.717374950568066,0.0247742612431638,0.668817398531465,0.765932502604667,0.712504664764453,0,0,0,0
"result.62","62",0.686,0.703110455115729,0.0244957837880769,0.655098718891099,0.75112219134036,0.704595476920897,0.024363193684548,0.656843617299183,0.752347336542611,0.694503749220509,0,0,0,0
"result.63","63",0.686,0.617440870630307,0.0228269691512643,0.572700011093829,0.662181730166785,0.619071911209621,0.0227216233398195,0.574537529463575,0.663606292955667,0.611529475705654,0,0,0,0
"result.64","64",0.686,0.661535256762908,0.0239651740314013,0.614563515661361,0.708506997864455,0.663531690503945,0.0238543700679251,0.616777125170811,0.710286255837078,0.655061966730028,0,0,0,0
"result.65","65",0.686,0.685930233831823,0.0242838588820864,0.638333870422934,0.733526597240713,0.687538897256415,0.0241525694985506,0.640199861039256,0.734877933473574,0.677937692083092,0,0,0,0
"result.66","66",0.686,0.674374251598068,0.0237470453256864,0.627830042759723,0.720918460436414,0.67665225626974,0.0237291166667492,0.630143187602911,0.723161324936568,0.673384089786629,0,0,0,0
"result.67","67",0.686,0.688057409955174,0.0241507126966144,0.64072201306981,0.735392806840539,0.689572415325906,0.0240390291794487,0.642455918134187,0.736688912517625,0.680910466419737,0,0,0,0
"result.68","68",0.686,0.704867623148332,0.0247378979080712,0.656381343248512,0.753353903048152,0.706672176968132,0.0246240507542291,0.658409037489843,0.754935316446421,0.697730124792163,0,0,0,0
"result.69","69",0.686,0.697897826497906,0.0243759516504119,0.650120961263098,0.745674691732713,0.697274058579128,0.024357457254639,0.649533442360036,0.745014674798221,0.6962968797928,0,0,0,0
"result.70","70",0.686,0.70926427915738,0.0244313391141915,0.661378854493564,0.757149703821195,0.710288659336883,0.0243562365502914,0.662550435698312,0.758026882975454,0.704311008274559,0,0,0,0
"result.71","71",0.686,0.693064661978397,0.0245917326634172,0.6448648659581,0.741264457998695,0.695459476493815,0.0244972229913508,0.647444919430768,0.743474033556863,0.687675024905614,0,0,0,0
"result.72","72",0.686,0.719774703525329,0.0247376351152858,0.671288938699369,0.768260468351289,0.72119054574808,0.0246999606816309,0.672778622812083,0.769602468684076,0.716744780609119,0,0,0,0
"result.73","73",0.686,0.668087411264774,0.0237089628695256,0.621617844040504,0.714556978489044,0.670021658463967,0.0236366281327316,0.623693867323813,0.716349449604122,0.664377731274801,0,0,0,0
"result.74","74",0.686,0.682746745035547,0.0238975220313766,0.635907601854049,0.729585888217045,0.684093035645785,0.0237865215765153,0.637471453355815,0.730714617935755,0.676019046937692,0,0,0,0
"result.75","75",0.686,0.70821674830776,0.0244834037778245,0.660229276903224,0.756204219712296,0.709367686627555,0.0243338570752613,0.661673326760043,0.757062046495067,0.698783536851534,0,0,0,0
"result.76","76",0.686,0.668797126062856,0.0239665401438915,0.621822707380828,0.715771544744883,0.670961884717623,0.0238193497164855,0.624275959273312,0.717647810161935,0.660242815637633,0,0,0,0
