"","i","truth","cvtmle","cvtmle_se","cvtmle_lower","cvtmle_upper","cvaiptw","cvaiptw_se","cvaiptw_lower","cvaiptw_upper"
"result.1","1",0.686,0.641946690023838,0.0414016237871429,0.560799507401037,0.723093872646638,0.647296838802571,0.0422863857491309,0.564415522734274,0.730178154870867
"result.2","2",0.686,0.612905667049555,0.0417833254659182,0.531010349136355,0.694800984962754,0.622960054533534,0.042202288780522,0.540243568523711,0.705676540543357
"result.3","3",0.686,0.718604741657672,0.0461852447116907,0.628081662022758,0.809127821292586,0.71953120819367,0.0461128949159617,0.629149934158385,0.809912482228955
"result.4","4",0.686,0.714914389268251,0.047721958594408,0.621379350423211,0.808449428113291,0.694833389723712,0.0466897613730088,0.603321457432615,0.786345322014809
"result.5","5",0.686,0.683864839826793,0.0452336353197197,0.595206914600143,0.772522765053444,0.680417190020809,0.0457435661436086,0.590759800379337,0.770074579662282
"result.6","6",0.686,0.773500246383389,0.0487866790220627,0.677878355500146,0.869122137266631,0.791904033173116,0.0486848009632603,0.696481823285126,0.887326243061106
"result.7","7",0.686,0.709952294867316,0.0465575763253311,0.618699445269667,0.801205144464965,0.725283174774117,0.0466043730289176,0.633938603637438,0.816627745910795
"result.8","8",0.686,0.63029387516162,0.043044404901653,0.545926841554381,0.71466090876886,0.632580578209402,0.0433547533000457,0.547605261741312,0.717555894677491
"result.9","9",0.686,0.669264291160118,0.0445005577614151,0.582043197947745,0.756485384372492,0.66310959729163,0.0452136707542902,0.574490802613221,0.751728391970039
"result.10","10",0.686,0.575894763908121,0.0417642494540297,0.494036834978223,0.657752692838019,0.599034290805364,0.0420221687603148,0.516670840035147,0.681397741575581
"result.11","11",0.686,0.661062070038024,0.0439436635452017,0.574932489489429,0.747191650586619,0.666044432162914,0.044347641794268,0.579123054246149,0.752965810079679
"result.12","12",0.686,0.615316941289008,0.0426652676556154,0.531693016684002,0.698940865894014,0.606014575481673,0.0438494154824674,0.520069721136037,0.691959429827309
"result.13","13",0.686,0.665782250006095,0.0431115201363941,0.581283670538763,0.750280829473428,0.66980933984086,0.043555920532254,0.584439735597643,0.755178944084078
"result.14","14",0.686,0.628490233329776,0.0437059222361643,0.542826625746894,0.714153840912658,0.63303123664112,0.043844601449107,0.547095817800871,0.71896665548137
"result.15","15",0.686,0.711382303234872,0.0474306404686227,0.618418247916371,0.804346358553372,0.735617759219256,0.0473430426593189,0.642825395606991,0.828410122831521
"result.16","16",0.686,0.60673838337885,0.0434685508857019,0.521540023642874,0.691936743114825,0.617843085582088,0.0424773140135488,0.534587550115532,0.701098621048644
"result.17","17",0.686,0.662412641179359,0.0432277456645216,0.577686259676897,0.747139022681821,0.665957855082594,0.0451704079340418,0.577423855531872,0.754491854633316
"result.18","18",0.686,0.720925073768152,0.0455202480414273,0.631705387606955,0.81014475992935,0.727674503262752,0.0471517068965545,0.635257157745505,0.820091848779999
"result.19","19",0.686,0.762350689260891,0.0496553599015028,0.665026183853946,0.859675194667837,0.780895206906333,0.0486811422083193,0.685480168178027,0.876310245634639
"result.20","20",0.686,0.690532390360863,0.0451642235070261,0.602010512287092,0.779054268434634,0.710429997915842,0.0455763049775329,0.621100440159878,0.799759555671807
"result.21","21",0.686,0.675461443665069,0.0481183976474895,0.58114938427599,0.769773503054149,0.675300993682684,0.048718359137086,0.579813009773996,0.770788977591373
"result.22","22",0.686,0.689682408792825,0.0456869879101435,0.600135912488943,0.779228905096706,0.698273420357753,0.0460132884324961,0.608087375030061,0.788459465685445
"result.23","23",0.686,0.700824208175076,0.044711016796849,0.613190615253252,0.7884578010969,0.711259432145761,0.0460212137301241,0.621057853234718,0.801461011056804
"result.24","24",0.686,0.744966771545534,0.0471600661109368,0.652533041968098,0.83740050112297,0.742142805088437,0.0478529723287143,0.648350979324157,0.835934630852716
"result.25","25",0.686,0.634643217906326,0.0442166770890116,0.547978530811863,0.721307905000789,0.65135527471842,0.0440560059653551,0.565005503026324,0.737705046410516
"result.26","26",0.686,0.591247065781773,0.0422856169445109,0.508367256570532,0.674126874993015,0.603346346150831,0.0433593698815844,0.518361981182925,0.688330711118736
"result.27","27",0.686,0.672738321893297,0.0450905025309002,0.584360936932733,0.761115706853861,0.675108541644939,0.0459004868980202,0.58514358732482,0.765073495965059
"result.28","28",0.686,0.637367350271671,0.0447668133642156,0.549624396077809,0.725110304465533,0.643352052162363,0.0443802242418746,0.556366812648289,0.730337291676437
"result.29","29",0.686,0.652442655276927,0.04422484818348,0.565761952837306,0.739123357716548,0.659948006284575,0.0448092795822924,0.572121818303282,0.747774194265868
"result.30","30",0.686,0.597163359694976,0.0413330344809277,0.516150612112358,0.678176107277594,0.63331927734593,0.0434778437010674,0.548102703691838,0.718535851000023
"result.31","31",0.686,0.658470761296752,0.0450063697477748,0.570258276591113,0.746683246002391,0.625843500567013,0.0449953857222779,0.537652544551349,0.714034456582678
"result.32","32",0.686,0.619621018467131,0.0424232238075567,0.53647149980432,0.702770537129942,0.609995160545322,0.0425529354112194,0.526591407139333,0.693398913951312
"result.33","33",0.686,0.599032167520076,0.0416545593387008,0.517389231216222,0.680675103823929,0.613554523460708,0.0424951717881984,0.530263986755839,0.696845060165576
"result.34","34",0.686,0.673454330643264,0.0447738082680989,0.58569766643779,0.761210994848737,0.680141770760475,0.0454131780524562,0.591131941777661,0.76915159974329
"result.35","35",0.686,0.644873804603925,0.0427024328717969,0.561177036175203,0.728570573032647,0.652689321684027,0.0439816142449999,0.566485357763827,0.738893285604227
"result.36","36",0.686,0.714384174784869,0.0443247417583232,0.627507680938556,0.801260668631183,0.713743477539622,0.0451087018479204,0.625330421917698,0.802156533161546
"result.37","37",0.686,0.661584683875392,0.044984228731856,0.573415595560955,0.74975377218983,0.668643618319132,0.0457893411773374,0.578896509611551,0.758390727026714
"result.38","38",0.686,0.769275594297771,0.0490891293926237,0.673060900688228,0.865490287907313,0.777919232775266,0.0488290745432306,0.682214246670534,0.873624218879998
"result.39","39",0.686,0.621560261959529,0.0424732367987216,0.538312717834035,0.704807806085024,0.613880961717534,0.0432642509406977,0.529083029873766,0.698678893561301
"result.40","40",0.686,0.677863993657751,0.0437647723600561,0.592085039832041,0.763642947483461,0.66945249663808,0.0460715475512785,0.579152263437574,0.759752729838586
"result.41","41",0.686,0.630903654935802,0.0423492217896728,0.547899180228043,0.713908129643561,0.65909587935161,0.0435016600815006,0.573832625591869,0.744359133111351
"result.42","42",0.686,0.691603688270894,0.0464521188946145,0.60055753523745,0.782649841304339,0.700769386896942,0.0450708511001577,0.612430518740633,0.789108255053251
