"","i","truth","cvtmle","cvtmle_se","cvtmle_lower","cvtmle_upper","cvaiptw","cvaiptw_se","cvaiptw_lower","cvaiptw_upper"
"result.21","21",0.686,0.409220351597315,0.131170929463175,0.152125329849492,0.666315373345138,0.140868231889875,0.20058485147548,-0.252278077002066,0.534014540781815
"result.22","22",0.686,0.849994471532033,0.184387680767599,0.488594617227538,1.21139432583653,0.494473710181144,0.189939892955045,0.122191519989256,0.866755900373033
"result.23","23",0.686,0.54167403368264,0.140901670955712,0.265506758609444,0.817841308755836,0.429743086497305,0.152557515366296,0.130730356379364,0.728755816615246
"result.24","24",0.686,0.656772432240371,0.149865918431438,0.363035232114752,0.950509632365989,0.662028878538008,0.156358637291979,0.35556594944573,0.968491807630287
"result.25","25",0.686,0.995195315104526,0.243827308262747,0.517293790909542,1.47309683929951,1.53049615550388,1.2457372067271,-0.911148769681242,3.972141080689
"result.26","26",0.686,0.653301104612271,0.153579113247863,0.35228604264646,0.954316166578082,0.442616078012311,0.15487147943159,0.139067978326394,0.746164177698228
"result.27","27",0.686,0.785513581658112,0.185340517290592,0.422246167768551,1.14878099554767,0.763529840154486,0.207094991122788,0.357623657553822,1.16943602275515
"result.28","28",0.686,0.742467519521025,0.213174989827942,0.324644539458258,1.16029049958379,0.547771668518938,0.247290396065114,0.0630824922313141,1.03246084480656
"result.29","29",0.686,0.66417946555839,0.168342330544605,0.334228497690965,0.994130433425815,0.602976154144925,0.202335865367358,0.206397858024904,0.999554450264946
"result.30","30",0.686,0.849915014800282,0.217735474682755,0.423153484422083,1.27667654517848,0.476195559378578,0.19901613530836,0.0861239341741921,0.866267184582964
"result.31","31",0.686,0.530255147692825,0.195820289901324,0.14644737948623,0.914062915899421,0.488223994302701,0.278221281033719,-0.057089716523388,1.03353770512879
"result.32","32",0.686,0.549763302046799,0.148251444988242,0.259190469869845,0.840336134223753,0.567425767275946,0.170555936038052,0.233136132641364,0.901715401910527
"result.33","33",0.686,0.466177608523316,0.119874582140677,0.231223427527589,0.701131789519043,0.367601160994036,0.140861506958176,0.0915126073560115,0.643689714632061
"result.34","34",0.686,0.989110594434719,0.232640156885739,0.533135886938671,1.44508530193077,1.05007068961932,0.280913692017327,0.499479853265359,1.60066152597328
"result.35","35",0.686,0.816663747754097,0.201808455868209,0.421119174252408,1.21220832125579,0.788164057863295,0.203103522122437,0.390081154503318,1.18624696122327
"result.36","36",0.686,0.589726382161755,0.154447238491963,0.287009794717508,0.892442969606001,0.583788602452599,0.157464225229254,0.275158721003261,0.892418483901937
"result.37","37",0.686,0.839355106654308,0.17731783582372,0.491812148439817,1.1868980648688,0.829041695010341,0.173700696930483,0.488588329026595,1.16949506099409
"result.38","38",0.686,0.572608301774077,0.139329453226705,0.299522573449736,0.845694030098418,0.316581384041873,0.149875582127849,0.022825243071289,0.610337525012458
"result.39","39",0.686,0.462783135410917,0.116622163729277,0.234203694501534,0.6913625763203,0.527920001281486,0.134063487259808,0.265155566252261,0.79068443631071
"result.40","40",0.686,0.576025348665593,0.137932357601291,0.305677927767063,0.846372769564122,0.516512674674491,0.16032303618932,0.202279523743424,0.830745825605558
"result.41","41",0.686,0.763887058318629,0.178717700285107,0.41360036575982,1.11417375087744,0.597373144411458,0.210877028339251,0.184054168866526,1.01069211995639
"result.42","42",0.686,0.589960782322937,0.182972262899069,0.231335147040762,0.948586417605113,0.299714376941614,0.195313224200975,-0.0830995424922973,0.682528296375525
"result.43","43",0.686,0.690227380027261,0.162142236220454,0.372428597035172,1.00802616301935,0.746945381890066,0.161659635902204,0.430092495521747,1.06379826825839
"result.44","44",0.686,0.860308035123465,0.185124191519922,0.497464619744418,1.22315145050251,0.669828055569018,0.245619098062255,0.188414623366997,1.15124148777104
"result.45","45",0.686,0.582260161824337,0.159467227505788,0.269704395912993,0.894815927735681,0.436860237885857,0.169485671256858,0.104668322222415,0.769052153549299
"result.46","46",0.686,0.698491676840599,0.168163002412186,0.368892192112714,1.02809116156848,0.488440599839517,0.170471579498719,0.154316304022028,0.822564895657006
"result.47","47",0.686,0.709351480488063,0.176021326959032,0.36434967964836,1.05435328132777,0.594791360249875,0.193261508383098,0.215998803819002,0.973583916680748
"result.48","48",0.686,0.903373924535917,0.228408284754021,0.455693686418036,1.3510541626538,0.687892268194354,0.26024626648585,0.177809585882088,1.19797495050662
"result.49","49",0.686,0.55691421121021,0.140208017444903,0.2821064970182,0.83172192540222,0.438485594991429,0.193960566724885,0.058322884210655,0.818648305772203
"result.50","50",0.686,0.691756349269842,0.166725628993755,0.364974116442083,1.0185385820976,0.397156386127038,0.190272597991986,0.0242220940627453,0.77009067819133
"result.51","51",0.686,0.343242890619396,0.184252966400417,-0.0178929235254207,0.704378704764212,0.147919717908231,0.177543115400606,-0.200064788276957,0.495904224093418
"result.52","52",0.686,0.604937493247256,0.150684977115337,0.309594938101195,0.900280048393317,0.295136140115918,0.175926070186362,-0.0496789574493517,0.639951237681189
"result.53","53",0.686,0.976927768070311,0.21108316739576,0.563204759974621,1.390650776166,0.970792927292097,0.223736497096902,0.532269392982169,1.40931646160203
"result.54","54",0.686,0.731817003864689,0.170001484653187,0.398614093944442,1.06501991378494,0.614652933528311,0.171541725877201,0.278431150808997,0.950874716247624
"result.55","55",0.686,0.837111171476598,0.235592765740398,0.375349350625418,1.29887299232778,0.584879396655686,0.201268407339348,0.190393318270563,0.979365475040809
"result.56","56",0.686,0.790836397557024,0.180740905636877,0.436584222508745,1.1450885726053,0.568135013213286,0.18780748869752,0.200032335366146,0.936237691060426
"result.57","57",0.686,0.860395888272931,0.197623653182963,0.473053528034324,1.24773824851154,0.757180747132491,0.204368947873807,0.356617609299829,1.15774388496515
"result.58","58",0.686,0.641149395372449,0.1804001023942,0.287565194679816,0.994733596065081,0.123685100572037,0.186482247083104,-0.241820103710846,0.489190304854921
"result.59","59",0.686,0.59472707199531,0.150214677789924,0.30030630352706,0.88914784046356,0.507224342769394,0.155032257879045,0.203361117326466,0.811087568212321
"result.60","60",0.686,0.705949999016475,0.182056664774251,0.349118936058943,1.06278106197401,0.67890167664148,0.177548698317425,0.330906227939328,1.02689712534363
"result.61","61",0.686,1.28901099155033,0.527898916355198,0.254329115494142,2.32369286760652,0.191223540798057,0.179962661811943,-0.161503276353352,0.543950357949465
