"","i","truth","cvtmle","cvtmle_se","cvtmle_lower","cvtmle_upper","cvaiptw","cvaiptw_se","cvaiptw_lower","cvaiptw_upper","ss","ss_se","ss_lower","ss_upper","sshal","sshal_se","sshal_lower","sshal_upper"
"result.1","1",0.685,0.676340855156592,0.061964435649873,0.554890561282841,0.797791149030344,0.675531139898899,0.0619393528871229,0.554130008240139,0.79693227155766,0.674995798564897,0.0619393528871229,0.553594666906136,0.796396930223658,0,0,0,0
"result.2","2",0.685,0.607795733772299,0.0594641930580458,0.491245915378529,0.724345552166069,0.599824396674631,0.0599404358324583,0.482341142443013,0.717307650906249,0.617232299578591,0.0599404358324583,0.499749045346973,0.734715553810209,0,0,0,0
"result.3","3",0.685,0.839889880338495,0.067999055192701,0.706611732160801,0.973168028516189,0.838405021645301,0.068024366746491,0.705077262822179,0.971732780468424,0.839712419371178,0.068024366746491,0.706384660548056,0.973040178194301,0,0,0,0
"result.4","4",0.685,0.717731117019416,0.0649785825729619,0.59037309517641,0.845089138862421,0.708923878101721,0.0651019331503894,0.581324089126957,0.836523667076484,0.719688937691721,0.0651019331503894,0.592089148716958,0.847288726666485,0,0,0,0
"result.5","5",0.685,0.565641298648386,0.0555085550590935,0.456844530732562,0.674438066564209,0.56493105519772,0.055529119079392,0.456093981802112,0.673768128593329,0.565095451574617,0.055529119079392,0.456258378179009,0.673932524970226,0,0,0,0
"result.6","6",0.685,0.778855350157982,0.0661693312234664,0.649163460959988,0.908547239355977,0.787020684643688,0.0651385526006898,0.659349121546336,0.91469224774104,0.754512379009702,0.0651385526006898,0.62684081591235,0.882183942107055,0,0,0,0
"result.7","7",0.685,0.63382219803198,0.0586204183518888,0.518926178062277,0.748718218001682,0.625515594825389,0.0594427591973792,0.509007786798526,0.742023402852253,0.651917068787436,0.0594427591973792,0.535409260760573,0.768424876814299,0,0,0,0
"result.8","8",0.685,0.727439112209389,0.0660792085633009,0.597923863425319,0.856954360993458,0.718548545959336,0.0666991881484238,0.587818137188426,0.849278954730247,0.74127120060806,0.0666991881484238,0.61054079183715,0.872001609378971,0,0,0,0
"result.9","9",0.685,0.675174149296453,0.0624824545101728,0.552708538456514,0.797639760136392,0.683279756267885,0.0619374499807355,0.561882354305643,0.804677158230127,0.663741492855177,0.0619374499807355,0.542344090892935,0.785138894817418,0,0,0,0
"result.10","10",0.685,0.661158520876795,0.0622295236436714,0.539188654535199,0.783128387218391,0.652760566529954,0.0625398442593793,0.530182471781571,0.775338661278337,0.667127321227081,0.0625398442593793,0.544549226478698,0.789705415975465,0,0,0,0
"result.11","11",0.685,0.76139430645865,0.0659114509950273,0.632207862508397,0.890580750408904,0.753565146641347,0.0667238491438399,0.622786402319421,0.884343890963273,0.78114453928933,0.0667238491438399,0.650365794967403,0.911923283611256,0,0,0,0
"result.12","12",0.685,0.692074319509412,0.0637955468517886,0.567035047679907,0.817113591338918,0.691098628096293,0.0638180445668284,0.56601526074531,0.816181995447277,0.691687885920068,0.0638180445668284,0.566604518569084,0.816771253271051,0,0,0,0
"result.13","13",0.685,0.697548909870526,0.0634966058766343,0.573095562352322,0.822002257388729,0.689388304168932,0.0645653994119243,0.562840121321561,0.815936487016304,0.72254882100613,0.0645653994119243,0.596000638158758,0.849097003853502,0,0,0,0
"result.14","14",0.685,0.690636829447259,0.0626933924152374,0.567757780313394,0.813515878581125,0.698835452394299,0.0626231754912527,0.576094028431444,0.821576876357154,0.68995777258967,0.0626231754912527,0.567216348626815,0.812699196552526,0,0,0,0
"result.15","15",0.685,0.71143428923578,0.0635940930898332,0.586789866779707,0.836078711691853,0.714434009919132,0.0635673573590904,0.589841989495315,0.83902603034295,0.710086555235067,0.0635673573590904,0.58549453481125,0.834678575658884,0,0,0,0
"result.16","16",0.685,0.738688203913147,0.0635853496575699,0.61406091858431,0.863315489241984,0.746649840951394,0.0625062594432393,0.624137572442645,0.869162109460143,0.713379162568172,0.0625062594432392,0.590866894059423,0.835891431076921,0,0,0,0
"result.17","17",0.685,0.678652484141907,0.0635886913273419,0.554018649140317,0.803286319143497,0.670361383390773,0.0640491805212321,0.544824989569158,0.795897777212387,0.688195484663382,0.0640491805212321,0.562659090841767,0.813731878484997,0,0,0,0
"result.18","18",0.685,0.699402675558754,0.0632544896316062,0.575423875880806,0.823381475236702,0.690091092245361,0.0645157702809951,0.563640182494611,0.816542001996111,0.727567221066902,0.0645157702809951,0.601116311316152,0.854018130817653,0,0,0,0
"result.19","19",0.685,0.688941780149336,0.0628807252413578,0.565695558676275,0.812188001622397,0.680487227450862,0.0630963512654512,0.556818378970577,0.804156075931146,0.69297923480864,0.0630963512654512,0.569310386328356,0.816648083288925,0,0,0,0
"result.20","20",0.685,0.641363734162827,0.0603020391154142,0.523171737496615,0.759555730829039,0.647210470204055,0.0579196523052685,0.533687951685728,0.760732988722381,0.590527197360849,0.0579196523052685,0.477004678842523,0.704049715879175,0,0,0,0
"result.21","21",0.685,0.766719574558476,0.0654854344602125,0.63836812301646,0.895071026100493,0.757682591210946,0.0659162875999895,0.628486667514966,0.886878514906925,0.776299429691653,0.0659162875999895,0.647103505995673,0.905495353387632,0,0,0,0
"result.22","22",0.685,0.571371517299713,0.0546152922078669,0.464325544572294,0.678417490027132,0.564781549689691,0.0554639744757214,0.456072159717277,0.673490939662104,0.589958883471194,0.0554639744757214,0.48124949349878,0.698668273443608,0,0,0,0
"result.23","23",0.685,0.700227364990436,0.0645567407321231,0.573696153155475,0.826758576825397,0.688904554369316,0.0677555742808126,0.556103628778923,0.821705479959709,0.774141916921607,0.0677555742808126,0.641340991331214,0.906942842511999,0,0,0,0
"result.24","24",0.685,0.720040192529203,0.063968500793106,0.594661930974715,0.84541845408369,0.71166742281908,0.064187757226146,0.585859418655834,0.837475426982326,0.724310236054726,0.064187757226146,0.59850223189148,0.850118240217972,0,0,0,0
"result.25","25",0.685,0.649207500492653,0.0598654860196244,0.531871147894189,0.766543853091116,0.656928914592813,0.0597508361285489,0.539817275780857,0.774040553404768,0.647461570158444,0.0597508361285489,0.530349931346489,0.7645732089704,0,0,0,0
"result.26","26",0.685,0.538636179336808,0.0528155793448949,0.435117643820814,0.642154714852802,0.532344181962511,0.0529784230380372,0.428506472807958,0.636181891117064,0.542095975041304,0.0529784230380372,0.438258265886751,0.645933684195857,0,0,0,0
"result.27","27",0.685,0.728568332440308,0.0646851621166617,0.601785414691652,0.855351250188965,0.728225661057571,0.0647086731636802,0.601396661656758,0.855054660458385,0.728249525250726,0.0647086731636802,0.601420525849913,0.855078524651539,0,0,0,0
"result.28","28",0.685,0.603588361618426,0.0597284381433852,0.486520622857391,0.720656100379461,0.605860828680313,0.0597037261020398,0.488841525520315,0.722880131840311,0.602221629047674,0.0597037261020398,0.485202325887676,0.719240932207672,0,0,0,0
"result.29","29",0.685,0.646223459765651,0.0653806062333,0.518077471548382,0.774369447982919,0.637400499596817,0.0658993573676353,0.508237759156252,0.766563240037382,0.656238485027945,0.0658993573676353,0.527075744587379,0.78540122546851,0,0,0,0
"result.30","30",0.685,0.617697957864511,0.0585297311435594,0.502979684823134,0.732416230905887,0.615500837309608,0.0585511320158678,0.500740618558507,0.730261056060708,0.61741128990623,0.0585511320158678,0.502651071155129,0.732171508657331,0,0,0,0
"result.31","31",0.685,0.622044173671224,0.0577378273949588,0.508878031977105,0.735210315365343,0.614969932719271,0.0578268355636576,0.501629335014502,0.72831053042404,0.624038685103187,0.0578268355636576,0.510698087398418,0.737379282807956,0,0,0,0
"result.32","32",0.685,0.787402652985626,0.0685723033913904,0.653000938338501,0.921804367632751,0.777642384727181,0.070249710677591,0.639952951799103,0.91533181765526,0.828587006372347,0.070249710677591,0.690897573444269,0.966276439300426,0,0,0,0
"result.33","33",0.685,0.80238282180689,0.0688577833508229,0.667421566439277,0.937344077174503,0.79407117885198,0.0696445105048397,0.657567938262494,0.930574419441466,0.821879935389394,0.0696445105048397,0.685376694799908,0.958383175978879,0,0,0,0
"result.34","34",0.685,0.772710104227804,0.06535845584874,0.644607530764273,0.900812677691334,0.764859187182168,0.0655089827808219,0.636461580931757,0.893256793432579,0.77642931547734,0.0655089827808219,0.648031709226929,0.904826921727751,0,0,0,0
"result.35","35",0.685,0.706456537004912,0.0649381624598312,0.579177738583643,0.833735335426182,0.698614928533591,0.0650348599169197,0.571146603096428,0.826083253970753,0.708721592477206,0.0650348599169197,0.581253267040043,0.836189917914368,0,0,0,0
