"","i","truth","cvtmle","cvtmle_se","cvtmle_lower","cvtmle_upper","cvaiptw","cvaiptw_se","cvaiptw_lower","cvaiptw_upper","ss","sshal","sshal_se","sshal_lower","sshal_upper"
"result.1","1",0.686,0.696312916397171,0.0348927700757823,0.627923087048638,0.764702745745705,0.699602766798322,0.0347057611400218,0.63157947496388,0.767626058632765,0.689198171576476,0,0,0,0
"result.2","2",0.686,0.722542827159735,0.0350230850420211,0.653897580477373,0.791188073842096,0.726214560215004,0.0348629236261166,0.657883229907815,0.794545890522192,0.716308522291152,0,0,0,0
"result.3","3",0.686,0.672177755006803,0.0338098958071666,0.605910359224756,0.738445150788849,0.675167212597137,0.0335722109759381,0.609365679084298,0.740968746109975,0.66221171147337,0,0,0,0
"result.4","4",0.686,0.655147615993789,0.0330881591162424,0.590294824125953,0.720000407861624,0.657453743429555,0.0330378457238361,0.592699565810836,0.722207921048274,0.652226768899761,0,0,0,0
"result.5","5",0.686,0.672548150435697,0.0336505882995494,0.60659299736858,0.738503303502814,0.673374550067288,0.0336253433845837,0.607468877033504,0.739280223101072,0.669141001879136,0,0,0,0
"result.6","6",0.686,0.693054031386805,0.0345249165975249,0.625385194855656,0.760722867917953,0.695950304814955,0.0342858222913349,0.628750093123938,0.763150516505971,0.683232165670907,0,0,0,0
"result.7","7",0.686,0.724048051725577,0.0350903751071395,0.655270916515584,0.792825186935571,0.727929549963019,0.0347927504098752,0.659735759159663,0.796123340766374,0.711949497607576,0,0,0,0
"result.8","8",0.686,0.663242599026381,0.033118358957745,0.598330615469201,0.728154582583561,0.666139427008263,0.0329143537367767,0.601627293684181,0.730651560332346,0.654427564907063,0,0,0,0
"result.9","9",0.686,0.698229591260025,0.0345296990714358,0.630551381080011,0.765907801440039,0.701710685298624,0.0343689730338849,0.634347498152209,0.769073872445038,0.691966803384695,0,0,0,0
"result.10","10",0.686,0.674520379722724,0.0339825932841458,0.607914496885799,0.74112626255965,0.676955659581397,0.0339039475443867,0.6105039223944,0.743407396768395,0.670662096528295,0,0,0,0
"result.11","11",0.686,0.643268360442613,0.0328441024392563,0.57889391966167,0.707642801223555,0.646900493862525,0.0327202982318722,0.582768709328055,0.711032278396994,0.638554814863547,0,0,0,0
"result.12","12",0.686,0.653925712822509,0.0333309302066035,0.588597089617567,0.719254336027452,0.656112228842501,0.0330743502277415,0.591286502396128,0.720937955288874,0.643230066612141,0,0,0,0
"result.13","13",0.686,0.627965595779676,0.0324900062158991,0.564285183596514,0.691646007962838,0.630543513316547,0.0321889619191323,0.567453147955048,0.693633878678047,0.615600012759801,0,0,0,0
"result.14","14",0.686,0.71736795237621,0.0349198124348167,0.648925120003969,0.78581078474845,0.721344392095518,0.0348928927732163,0.652954322260014,0.789734461931022,0.716843295959133,0,0,0,0
"result.15","15",0.686,0.664283697040581,0.0334564977145096,0.598708961520142,0.72985843256102,0.667016656141651,0.0332258371067624,0.601894015412397,0.732139296870905,0.654394843349039,0,0,0,0
"result.16","16",0.686,0.65276318452369,0.0336329747587555,0.586842553996529,0.718683815050851,0.655392751981427,0.0332466622862833,0.590229293900311,0.720556210062542,0.637046480770779,0,0,0,0
"result.17","17",0.686,0.631355488903549,0.0327118320426393,0.567240298099976,0.695470679707122,0.633824065437269,0.0324339075309477,0.570253606676612,0.697394524197927,0.620224403199942,0,0,0,0
"result.18","18",0.686,0.731281359292673,0.0351208450709565,0.662444502953598,0.800118215631747,0.733532904769207,0.0348507659159773,0.665225403573892,0.801840405964523,0.718896448390292,0,0,0,0
"result.19","19",0.686,0.72107967484386,0.0347334142329307,0.653002182947316,0.789157166740404,0.724785334979891,0.0345988315966089,0.656971625050538,0.792599044909244,0.715594062463703,0,0,0,0
"result.20","20",0.686,0.680061891201966,0.0347845866606877,0.611884101347018,0.748239681056914,0.683175400189096,0.0347041834487562,0.615155200629534,0.751195599748658,0.67676732930462,0,0,0,0
"result.21","21",0.686,0.658904894888462,0.0330178802765064,0.59418984954651,0.723619940230415,0.662026844168118,0.032917608019553,0.597508332449794,0.726545355886442,0.654969465865315,0,0,0,0
"result.22","22",0.686,0.657706035620318,0.0334000221413878,0.592241992223198,0.723170079017438,0.660148231362511,0.0331685217296166,0.595137928772463,0.72515853395256,0.647759155428178,0,0,0,0
"result.23","23",0.686,0.700644108421651,0.0346124428860114,0.632803720365069,0.768484496478234,0.703716238415536,0.0345056515279461,0.636085161420761,0.77134731541031,0.696026689866193,0,0,0,0
"result.24","24",0.686,0.718310658058452,0.0345905874732061,0.650513106610968,0.786108209505936,0.718900237311543,0.0345646245595115,0.651153573174901,0.786646901448186,0.715794707865401,0,0,0,0
"result.25","25",0.686,0.647555004470348,0.0331310616922109,0.582618123553615,0.712491885387081,0.650850470269012,0.0329262682356778,0.586314984527083,0.71538595601094,0.639153588485501,0,0,0,0
"result.26","26",0.686,0.75437552433092,0.0363262494191945,0.683176075469299,0.825574973192542,0.757286038794571,0.0361331233272211,0.686465117073218,0.828106960515925,0.745652258751619,0,0,0,0
"result.27","27",0.686,0.697632067820807,0.0349708375259191,0.629089226270005,0.766174909371608,0.699991097760216,0.0346757396255881,0.632026648094063,0.767955547426368,0.685183936934273,0,0,0,0
"result.28","28",0.686,0.712848470790273,0.0345486459945295,0.645133124640995,0.780563816939551,0.716472085104461,0.0344693602442045,0.64891213902582,0.784032031183101,0.709454529659131,0,0,0,0
"result.29","29",0.686,0.667027379644496,0.0337867600545123,0.600805329937651,0.73324942935134,0.669262543395492,0.0333672426982628,0.603862747706897,0.734662339084087,0.6493818117995,0,0,0,0
"result.30","30",0.686,0.689266323898383,0.0345289537076426,0.621589574631404,0.756943073165363,0.691970967711923,0.0341578607171978,0.625021560706215,0.758920374717631,0.674127189476684,0,0,0,0
"result.31","31",0.686,0.696040168023435,0.0341355442877561,0.629134501219434,0.762945834827437,0.699210903962848,0.03384647101839,0.632871820766804,0.765549987158892,0.684306560602963,0,0,0,0
"result.32","32",0.686,0.687746524673436,0.0343672256065725,0.620386762484554,0.755106286862318,0.691475448833937,0.0341060767514623,0.624627538401071,0.758323359266803,0.677053978547306,0,0,0,0
"result.33","33",0.686,0.65855417066317,0.0332805760722098,0.593324241561638,0.723784099764701,0.661771092465832,0.0328710670719125,0.597343801004884,0.726198383926781,0.642220390774692,0,0,0,0
"result.34","34",0.686,0.68398393503652,0.0341004698315755,0.617147014166632,0.750820855906408,0.686533698832474,0.0338898605162054,0.620109572220712,0.752957825444237,0.674702279159089,0,0,0,0
"result.35","35",0.686,0.705305745813399,0.0348492617859063,0.637001192713022,0.773610298913775,0.707986184251415,0.0344755409926398,0.640414123905841,0.775558244596989,0.689660305586263,0,0,0,0
"result.36","36",0.686,0.670458615364304,0.0333874067919871,0.605019298052009,0.735897932676598,0.673175325971773,0.0332582528778021,0.607989150331281,0.738361501612265,0.664984758153294,0,0,0,0
"result.37","37",0.686,0.670552609633634,0.0338407759716833,0.604224688729135,0.736880530538133,0.67303969512969,0.0335775940762196,0.607227610740299,0.73885177951908,0.658985252497481,0,0,0,0
"result.38","38",0.686,0.714602306022741,0.0346993759154102,0.646591529228537,0.782613082816945,0.718432902379719,0.0344332652251558,0.650943702538413,0.785922102221024,0.703630989887654,0,0,0,0
"result.39","39",0.686,0.667591922559041,0.0336473665243642,0.601643084171288,0.733540760946795,0.670367414627691,0.0335462318886197,0.604616800125996,0.736118029129386,0.662996609970204,0,0,0,0
"result.40","40",0.686,0.654946101642372,0.032548309247287,0.591151415517689,0.718740787767054,0.658137063634825,0.0324732370860442,0.594489518946179,0.721784608323472,0.651670724074611,0,0,0,0
"result.41","41",0.686,0.654580960968205,0.033122657264599,0.589660552729591,0.719501369206819,0.65655540215202,0.0330719627844262,0.591734355094544,0.721376449209495,0.651301007314895,0,0,0,0
"result.42","42",0.686,0.736224605926485,0.0351738588759861,0.667283842529552,0.805165369323418,0.738315367580162,0.0350389025311731,0.669639118619062,0.806991616541261,0.729637283004078,0,0,0,0
"result.43","43",0.686,0.65533260805751,0.0332452592684011,0.590171899891444,0.720493316223576,0.658382886644337,0.0329880674280814,0.593726274485297,0.723039498803376,0.645360714954886,0,0,0,0
"result.44","44",0.686,0.710936693171346,0.0342876599020805,0.643732879763268,0.778140506579423,0.71342960461276,0.0341548406581695,0.646486116922748,0.780373092302772,0.704845756657976,0,0,0,0
"result.45","45",0.686,0.699687665999388,0.034996978710231,0.631093587727335,0.768281744271441,0.703065736908745,0.0348362726579523,0.634786642499158,0.771344831318331,0.69359757161159,0,0,0,0
"result.46","46",0.686,0.744697864132681,0.0353642915269759,0.675383852739808,0.814011875525553,0.748853904251339,0.0350118106905437,0.680230755297873,0.817477053204805,0.729967934220058,0,0,0,0
"result.47","47",0.686,0.685143759449195,0.0347451578894116,0.617043249985948,0.753244268912441,0.688423533679989,0.0343958646847128,0.621007638897952,0.755839428462026,0.670925677025972,0,0,0,0
"result.48","48",0.686,0.736452916209203,0.0350572321679562,0.667740741160009,0.805165091258398,0.738895735025153,0.0348407067949454,0.67060794970706,0.807183520343246,0.726195014155301,0,0,0,0
"result.49","49",0.686,0.630531462687287,0.032080664580949,0.567653360108627,0.693409565265947,0.633286865803216,0.0318354205810269,0.570889441464403,0.695684290142029,0.620267195661981,0,0,0,0
"result.50","50",0.686,0.738201607310122,0.035069552330866,0.669465284741625,0.80693792987862,0.741718053961141,0.0346930651868218,0.67371964619497,0.809716461727312,0.721975781058141,0,0,0,0
"result.51","51",0.686,0.722958173125551,0.0348891146430067,0.654575508425258,0.791340837825844,0.72578074514174,0.0347014258296976,0.657765950515532,0.793795539767947,0.715096203515975,0,0,0,0
"result.52","52",0.686,0.64611927608202,0.0326457155504297,0.582133673603178,0.710104878560863,0.648654487603662,0.0325453916022681,0.584865520063216,0.712443455144107,0.641938496564691,0,0,0,0
"result.53","53",0.686,0.650364164310708,0.0327924168173196,0.586091027348761,0.714637301272654,0.652434809980382,0.0325371876032073,0.588661922278096,0.716207697682668,0.638939195024857,0,0,0,0
"result.54","54",0.686,0.696989973607504,0.0345944403834645,0.629184870455914,0.764795076759095,0.698840959115491,0.034274483378973,0.631662971692704,0.766018946538278,0.682824654358056,0,0,0,0
"result.55","55",0.686,0.750070623093854,0.035842147723511,0.679820013555772,0.820321232631935,0.753348379288725,0.0355427581199511,0.683684573373621,0.823012185203829,0.737484207771164,0,0,0,0
"result.56","56",0.686,0.751871829360937,0.0362068155131389,0.680906470955185,0.822837187766689,0.754963977691784,0.0361519973037409,0.684106062976452,0.825821892407117,0.749636539099046,0,0,0,0
"result.57","57",0.686,0.714332791977505,0.0344701902583206,0.646771219071197,0.781894364883813,0.716593130591021,0.0343378324673579,0.649290978955,0.783895282227043,0.707962401468435,0,0,0,0
"result.58","58",0.686,0.713334255544726,0.0348579531000328,0.645012667468662,0.78165584362079,0.716724070787714,0.0346716547010266,0.648767627573702,0.784680514001726,0.705521389990709,0,0,0,0
"result.59","59",0.686,0.697259685027725,0.0341335063204067,0.630358012639728,0.764161357415722,0.699280965484398,0.0339209340710324,0.632795934705175,0.765765996263622,0.687430486416316,0,0,0,0
"result.60","60",0.686,0.641826480107171,0.0327230928791916,0.577689218063956,0.705963742150387,0.643701699760769,0.0325464095069981,0.579910737127053,0.707492662394485,0.633956257465802,0,0,0,0
"result.61","61",0.686,0.705347532925472,0.0341731421858087,0.638368174241287,0.772326891609657,0.70917700362003,0.0340431896033343,0.642452351997495,0.775901655242565,0.700426324185984,0,0,0,0
"result.62","62",0.686,0.663412889561654,0.0330608293110805,0.598613664111937,0.728212115011372,0.666164383800572,0.0328567710377214,0.601765112566638,0.730563655034506,0.65478598024066,0,0,0,0
"result.63","63",0.686,0.676529048795456,0.0344698336270199,0.608968174886497,0.744089922704415,0.679451548461606,0.0340989202187095,0.612617664832935,0.746285432090276,0.660882072660204,0,0,0,0
"result.64","64",0.686,0.690245153730822,0.0343971066321308,0.622826824731845,0.757663482729798,0.693721925492122,0.0342409312303856,0.626609700280567,0.760834150703678,0.684121157858563,0,0,0,0
