"","i","truth","cvtmle","cvtmle_se","cvtmle_lower","cvtmle_upper","cvaiptw","cvaiptw_se","cvaiptw_lower","cvaiptw_upper","ss","sshal","sshal_se","sshal_lower","sshal_upper"
"result.1","1",0.686,0.702643196769994,0.0349663295903579,0.634109190772892,0.771177202767095,0.705307066915204,0.0347546483871487,0.637187956076392,0.773426177754015,0.693168790225794,0,0,0,0
"result.2","2",0.686,0.721571854677753,0.0350196512530408,0.652933338221794,0.790210371133713,0.725315266633386,0.0348609878421848,0.656987730462704,0.793642802804068,0.715089562365799,0,0,0,0
"result.3","3",0.686,0.671730836245973,0.0337959468971702,0.605490780327519,0.737970892164427,0.675287876615963,0.0336535888152208,0.60932684253813,0.741248910693796,0.665908013944482,0,0,0,0
"result.4","4",0.686,0.653541602885194,0.0330477905726333,0.588767933362833,0.718315272407555,0.657204413887873,0.0330234654300414,0.592478421644992,0.721930406130754,0.652856266567221,0,0,0,0
"result.5","5",0.686,0.668248488445905,0.033623365048066,0.602346692951696,0.734150283940114,0.672196790125976,0.0333601522469366,0.60681089172198,0.737582688529972,0.657645505280993,0,0,0,0
"result.6","6",0.686,0.693087144840851,0.0345432486276323,0.625382377530691,0.76079191215101,0.697264374013726,0.0343082113391585,0.630020279788975,0.764508468238477,0.683999603610784,0,0,0,0
"result.7","7",0.686,0.725303166470048,0.0351060900141048,0.656495230042402,0.794111102897693,0.728353929815894,0.0348125005527225,0.660121428732558,0.79658643089923,0.712249587024759,0,0,0,0
"result.8","8",0.686,0.662695491508865,0.033129434249032,0.597761800380763,0.727629182636968,0.665967719772195,0.0330040903824863,0.601279702622522,0.730655736921868,0.657702602924056,0,0,0,0
"result.9","9",0.686,0.698483393256746,0.0345298519341751,0.630804883465763,0.766161903047729,0.702455725081886,0.0344118591148282,0.635008481216823,0.76990296894695,0.693838556736833,0,0,0,0
"result.10","10",0.686,0.673344781767705,0.0339791558089944,0.606745636382076,0.739943927153334,0.676982606059213,0.0339288425773264,0.610482074607653,0.743483137510773,0.67157718345618,0,0,0,0
"result.11","11",0.686,0.643429459734846,0.0328753829067092,0.578993709237696,0.707865210231996,0.647138164653155,0.0326524422171427,0.583139377907555,0.711136951398755,0.634716688523316,0,0,0,0
"result.12","12",0.686,0.653213826448843,0.0333068476993955,0.587932404958028,0.718495247939658,0.657043300108296,0.0331293224203395,0.592109828164431,0.721976772052161,0.646375533161124,0,0,0,0
"result.13","13",0.686,0.630985102760818,0.0325399912425636,0.567206719925394,0.694763485596243,0.633092071834448,0.0325028878758479,0.569386411597786,0.69679773207111,0.628632372015411,0,0,0,0
"result.14","14",0.686,0.718323099639452,0.0349321685263891,0.64985604932773,0.786790149951175,0.722139875296479,0.0348132397604062,0.653905925366083,0.790373825226875,0.713605516194169,0,0,0,0
"result.15","15",0.686,0.664064507582299,0.0334481511019981,0.598506131422383,0.729622883742215,0.666721470029989,0.0332835088069374,0.601485792768392,0.731957147291586,0.656715706470532,0,0,0,0
"result.16","16",0.686,0.652419863300215,0.0336305610676248,0.586503963607671,0.71833576299276,0.655564111574237,0.0332856111835451,0.590324313654489,0.720803909493986,0.638380771381386,0,0,0,0
"result.17","17",0.686,0.631306872749385,0.0326992722205922,0.567216299197024,0.695397446301745,0.633967080537343,0.0324620917516468,0.570341380704115,0.69759278037057,0.621523516705217,0,0,0,0
"result.18","18",0.686,0.72785315157311,0.0350862760424729,0.659084050529863,0.796622252616357,0.731732914072543,0.0347680047411893,0.663587624779813,0.799878203365274,0.71473825288308,0,0,0,0
"result.19","19",0.686,0.720563051510882,0.0347011884164225,0.652548722214694,0.788577380807071,0.724125971391112,0.0345426696564826,0.656422338864406,0.791829603917818,0.714094803668958,0,0,0,0
"result.20","20",0.686,0.680471249005774,0.0347745641942843,0.612313103184977,0.748629394826572,0.684080538389141,0.0346286123693248,0.616208458145264,0.751952618633017,0.674473596413064,0,0,0,0
"result.21","21",0.686,0.657970347890348,0.0329673543272571,0.593354333408924,0.722586362371772,0.661659379478578,0.032906070762456,0.597163480784164,0.726155278172992,0.655994253035551,0,0,0,0
"result.22","22",0.686,0.658830891435209,0.0334054518911251,0.593356205728604,0.724305577141814,0.66125798159114,0.0332033345566768,0.596179445860053,0.726336517322227,0.649834121339729,0,0,0,0
"result.23","23",0.686,0.700305615191994,0.0346034901935304,0.632482774412674,0.768128455971314,0.703277298969411,0.0344857120720282,0.635685303308235,0.770869294630586,0.694691186664178,0,0,0,0
"result.24","24",0.686,0.713542768421221,0.0345156109560696,0.645892170947325,0.781193365895117,0.716460399739678,0.0344247745915423,0.648987841540256,0.783932957939101,0.709066974590486,0,0,0,0
"result.25","25",0.686,0.646705704885494,0.0331179382453451,0.581794545924618,0.71161686384637,0.650412565128096,0.0328672132862306,0.585992827087085,0.714832303169108,0.637123223606265,0,0,0,0
"result.26","26",0.686,0.748557637002402,0.0361875102774454,0.677630116858609,0.819485157146195,0.752228572810998,0.03597009591429,0.68172718481899,0.822729960803007,0.73932189171675,0,0,0,0
"result.27","27",0.686,0.694996483493236,0.034919372880722,0.626554512647021,0.763438454339452,0.698685145897463,0.0346546843101131,0.630761964649641,0.766608327145284,0.684073305201896,0,0,0,0
"result.28","28",0.686,0.714489761946565,0.0345722100629885,0.646728230223107,0.782251293670022,0.717924987785102,0.0344169573189755,0.65046775143991,0.785382224130294,0.707890524334624,0,0,0,0
"result.29","29",0.686,0.664729208300287,0.0337822367138483,0.598516024341144,0.730942392259429,0.668460805525027,0.0333702513768346,0.603055112826431,0.733866498223622,0.648678167890085,0,0,0,0
"result.30","30",0.686,0.687878886086028,0.0344865770870847,0.620285194995342,0.755472577176714,0.690405502357772,0.0340272125087124,0.623712165840696,0.757098838874848,0.668168676568483,0,0,0,0
"result.31","31",0.686,0.697406433406381,0.034151731517883,0.63046903963133,0.764343827181431,0.69997476349671,0.0338404550693363,0.63364747156081,0.766302055432609,0.683762007957404,0,0,0,0
"result.32","32",0.686,0.689517917002041,0.0343673600851484,0.62215789123515,0.756877942768932,0.692409290856532,0.0341086969967976,0.625556244742809,0.759262336970256,0.678428065004007,0,0,0,0
"result.33","33",0.686,0.65664867350887,0.0332280185762279,0.591521757099464,0.721775589918277,0.660123705558118,0.0328730820857474,0.595692464670053,0.724554946446183,0.642680321527431,0,0,0,0
"result.34","34",0.686,0.683588175536215,0.0340958164356567,0.616760375322328,0.750415975750102,0.685867853961376,0.0337960178288875,0.619627659016756,0.752108048905995,0.670362830261364,0,0,0,0
"result.35","35",0.686,0.705089167746084,0.0348358542157776,0.63681089348316,0.773367442009008,0.708005567474876,0.0345196269786624,0.640347098596697,0.775664036353054,0.691477428829519,0,0,0,0
"result.36","36",0.686,0.670389575515999,0.0334265236250911,0.60487358921082,0.735905561821177,0.674075201215075,0.0333004726041589,0.608806274910923,0.739344127519226,0.665313488273682,0,0,0,0
"result.37","37",0.686,0.672591698540432,0.0339094272543766,0.606129221121854,0.73905417595901,0.676126180072821,0.0336765202735025,0.610120200336756,0.742132159808885,0.663292559051211,0,0,0,0
"result.38","38",0.686,0.715672697126704,0.0347187884905512,0.647623871685224,0.783721522568184,0.719262663332252,0.0344427889187617,0.651754797051479,0.786770529613025,0.704238126032427,0,0,0,0
"result.39","39",0.686,0.668461948830162,0.0336608623631774,0.602486658598334,0.73443723906199,0.671033918330742,0.0334449850470875,0.60548174763845,0.736586089023033,0.6587629212011,0,0,0,0
"result.40","40",0.686,0.656656644417943,0.0325578695039519,0.592843220190197,0.720470068645688,0.659089405622439,0.0324219014987475,0.595542478684894,0.722636332559984,0.650284616087243,0,0,0,0
"result.41","41",0.686,0.655370928325987,0.0331466494032028,0.590403495495709,0.720338361156264,0.658884293076986,0.0330212981406868,0.59416254872124,0.723606037432733,0.650333636262104,0,0,0,0
"result.42","42",0.686,0.73494701446274,0.035167242617981,0.666019218931498,0.803874809993983,0.737402780537809,0.0349528296105708,0.66889523450109,0.805910326574528,0.724814456427185,0,0,0,0
"result.43","43",0.686,0.6572535519428,0.033291094195222,0.592003007320165,0.722504096565435,0.6599087841212,0.0330363021937206,0.595157631821507,0.724659936420892,0.646563242500747,0,0,0,0
"result.44","44",0.686,0.709003884826344,0.0342474073413688,0.641878966437261,0.776128803215427,0.712098860479729,0.0340506971563511,0.645359494053281,0.778838226906177,0.700581589447934,0,0,0,0
"result.45","45",0.686,0.701519154224064,0.0350163462253614,0.632887115622355,0.770151192825772,0.705563188915556,0.0349644766916167,0.637032814599987,0.774093563231125,0.69997710859938,0,0,0,0
"result.46","46",0.686,0.744203702458503,0.0353375146352581,0.674942173773397,0.813465231143609,0.747431199205192,0.0350570445002499,0.678719391984702,0.816143006425682,0.731434663493107,0,0,0,0
"result.47","47",0.686,0.68502867388406,0.0347222924411211,0.616972980699463,0.753084367068658,0.688228985934233,0.034471937782202,0.620663987881117,0.755793983987349,0.674760810007854,0,0,0,0
"result.48","48",0.686,0.733063857694334,0.0350205152518504,0.664423647800708,0.801704067587961,0.736710980522998,0.0347935481863463,0.668515626077759,0.804906334968237,0.723488812465019,0,0,0,0
"result.49","49",0.686,0.62988711771401,0.0320741321270619,0.567021818744968,0.692752416683051,0.632435176231116,0.0318418635676535,0.570025123638515,0.694845228823717,0.61987905320911,0,0,0,0
"result.50","50",0.686,0.737625001103784,0.0350516896570719,0.668923689375923,0.806326312831645,0.741006082508344,0.0347851561639971,0.672827176426909,0.809184988589778,0.726010500407729,0,0,0,0
"result.51","51",0.686,0.718580077008488,0.0348389797185223,0.650295676760184,0.786864477256791,0.722333934923309,0.0346543835001401,0.654411343263035,0.790256526583584,0.711204461901799,0,0,0,0
"result.52","52",0.686,0.642640053227638,0.0325478450535022,0.578846276922773,0.706433829532502,0.645920641300687,0.0324742558936104,0.582271099749211,0.709570182852164,0.639469859805319,0,0,0,0
"result.53","53",0.686,0.649201931048599,0.032783548785891,0.584946175428252,0.713457686668945,0.652400063068416,0.0325713627730312,0.588560192033275,0.716239934103557,0.640574280752303,0,0,0,0
"result.54","54",0.686,0.694916056153951,0.0345745320252226,0.627149973384515,0.762682138923387,0.698617803524936,0.034300058040733,0.631389689765099,0.765845917284772,0.683721949690801,0,0,0,0
"result.55","55",0.686,0.749487268194346,0.0358050512617805,0.679309367721256,0.819665168667436,0.75309046382156,0.0355635778527235,0.683385851230222,0.822795076412898,0.738822342199644,0,0,0,0
"result.56","56",0.686,0.751641245402037,0.0362010002245112,0.680687284961995,0.822595205842079,0.755075907275002,0.036147090167446,0.684227610546808,0.825924204003196,0.748856611675142,0,0,0,0
"result.57","57",0.686,0.712310058319599,0.0344594689143665,0.64476949924744,0.779850617391757,0.716228159780823,0.0344213939123185,0.648762227712678,0.783694091848967,0.711237766505276,0,0,0,0
"result.58","58",0.686,0.714838205307558,0.0348675546532917,0.646497798187106,0.783178612428009,0.718137705474031,0.0345900116980275,0.650341282545897,0.785934128402165,0.703035391371363,0,0,0,0
"result.59","59",0.686,0.695837189898841,0.0341272873036283,0.628947706783729,0.762726673013952,0.700001470428521,0.0338931706876962,0.633570855880636,0.766432084976405,0.68667593099181,0,0,0,0
"result.60","60",0.686,0.640357354669061,0.0327283221205316,0.576209843312819,0.704504866025303,0.644254399164689,0.0324544954268231,0.580643588128115,0.707865210201262,0.630089889334644,0,0,0,0
"result.61","61",0.686,0.707659701949581,0.03416236646946,0.64070146366944,0.774617940229723,0.710275030490953,0.034086088070038,0.643466297873679,0.777083763108227,0.703480199947071,0,0,0,0
"result.62","62",0.686,0.657866049151207,0.0329405518059,0.593302567611643,0.722429530690772,0.661581569052919,0.0327528730304947,0.597385937913149,0.725777200192688,0.650771994988154,0,0,0,0
"result.63","63",0.686,0.676667367494526,0.0345008173389144,0.609045765510253,0.744288969478798,0.680213487794328,0.0341619464646257,0.613256072723662,0.747170902864994,0.662927724519942,0,0,0,0
"result.64","64",0.686,0.69134041190306,0.0343866184238154,0.623942639792381,0.758738184013738,0.694241366547844,0.0342177482165422,0.627174580043421,0.761308153052266,0.683619880139095,0,0,0,0
"result.65","65",0.686,0.62845884951822,0.0326028809361082,0.564557202883448,0.692360496152992,0.630926598103709,0.0323268994418234,0.567565875197735,0.694287321009683,0.616730580216686,0,0,0,0
"result.66","66",0.686,0.638076420576497,0.032592196652671,0.574195715137261,0.701957126015732,0.640210596915569,0.0324180167331781,0.57667128411854,0.703749909712598,0.630060784131502,0,0,0,0
"result.67","67",0.686,0.713104062466448,0.0346274552187316,0.645234250237734,0.780973874695162,0.717297601711263,0.0344159460783,0.649842347397795,0.784752856024731,0.704695940949041,0,0,0,0
"result.68","68",0.686,0.649041017531326,0.033615545571529,0.583154548211129,0.714927486851523,0.652567903664319,0.0333869110387473,0.587129558028374,0.718006249300264,0.639936543541608,0,0,0,0
"result.69","69",0.686,0.672513352910974,0.0339129443506359,0.606043981983727,0.73898272383822,0.676559176001295,0.0336177951446209,0.610668297517838,0.742450054484752,0.660979485433555,0,0,0,0
"result.70","70",0.686,0.77262177357218,0.0360075822534835,0.702046912355352,0.843196634789007,0.775304314016981,0.0358178134575736,0.705101399640137,0.845507228393825,0.763393672891189,0,0,0,0
"result.71","71",0.686,0.699465145254025,0.0344974010610294,0.631850239174407,0.767080051333642,0.701953840451718,0.0343138065974447,0.634698779520727,0.76920890138271,0.690954414749231,0,0,0,0
"result.72","72",0.686,0.694372728184842,0.0343134108506351,0.627118442917597,0.761627013452087,0.697593649272144,0.034103299139366,0.630751182958987,0.764436115585302,0.685242090593127,0,0,0,0
"result.73","73",0.686,0.707534031022061,0.0345740370404553,0.639768918422769,0.775299143621353,0.711136017524942,0.0341952173654517,0.644113391488656,0.778158643561227,0.691704725774271,0,0,0,0
"result.74","74",0.686,0.765233460454122,0.0362342177283119,0.69421439370663,0.836252527201613,0.768417170348077,0.035999978045447,0.697857213379001,0.838977127317153,0.754625998579691,0,0,0,0
"result.75","75",0.686,0.670398749840707,0.0335084647299064,0.604722158970091,0.736075340711324,0.673604548614115,0.0333424408055969,0.608253364635145,0.738955732593085,0.663487310274838,0,0,0,0
"result.76","76",0.686,0.793242863147482,0.0367530141043054,0.721206955503043,0.86527877079192,0.794530815361389,0.0367398076828121,0.722520792303077,0.866540838419701,0.792732943130096,0,0,0,0
"result.77","77",0.686,0.662842016367205,0.0337231357004515,0.59674467039432,0.72893936234009,0.666022527366003,0.0336065495497242,0.600153690248543,0.731891364483462,0.658006371784309,0,0,0,0
"result.78","78",0.686,0.647093318493373,0.0325103482177826,0.583373035986519,0.710813601000227,0.65092667200812,0.0322886259052099,0.587640965233909,0.714212378782332,0.638374265066793,0,0,0,0
"result.79","79",0.686,0.624457650527187,0.0324035144626528,0.560946762180387,0.687968538873986,0.627796017581728,0.0321294699487311,0.564822256482215,0.690769778681241,0.613638431327189,0,0,0,0
"result.80","80",0.686,0.729018969855176,0.0360738639996696,0.658314196415823,0.799723743294528,0.732037160651476,0.0359359026120413,0.661602791531875,0.802471529771077,0.722726514849435,0,0,0,0
"result.81","81",0.686,0.713889202669093,0.0347265302733457,0.645825203333335,0.781953202004851,0.716641217479028,0.034528206726948,0.64896593229421,0.784316502663846,0.704531914726847,0,0,0,0
"result.82","82",0.686,0.708331795912466,0.0347686020757441,0.640185335844007,0.776478255980924,0.712311995607007,0.0343191823436316,0.645046398213489,0.779577593000524,0.689910008781499,0,0,0,0
"result.83","83",0.686,0.746528636293628,0.0349979885754098,0.677932578685825,0.815124693901432,0.750858321142727,0.0347858495655575,0.682678055994234,0.81903858629122,0.737879701563482,0,0,0,0
"result.84","84",0.686,0.665132594604858,0.0338938822130577,0.598700585467265,0.731564603742452,0.668911345480998,0.0336359356787825,0.602984911550584,0.734837779411411,0.655038196476612,0,0,0,0
"result.85","85",0.686,0.701201419857224,0.034444289523897,0.633690612390386,0.768712227324063,0.704074846974152,0.0341448885892656,0.637150865339192,0.770998828609113,0.688080546623435,0,0,0,0
"result.86","86",0.686,0.674877802808537,0.0336592254852878,0.608905720857373,0.740849884759701,0.678764403004091,0.033444111664339,0.613213944141986,0.744314861866195,0.6663753603956,0,0,0,0
"result.87","87",0.686,0.672923211395303,0.033910930406708,0.606457787798155,0.73938863499245,0.676402529209505,0.0337191318442393,0.610313030794796,0.742492027624214,0.665212519922801,0,0,0,0
"result.88","88",0.686,0.7418611193843,0.0353321985196529,0.67261001028578,0.81111222848282,0.745182608784752,0.0351457411899155,0.676296956052517,0.814068261516986,0.733772413600283,0,0,0,0
"result.89","89",0.686,0.730027335545542,0.0349041276846657,0.661615245283597,0.798439425807487,0.733015474308895,0.034469386629841,0.665455476514406,0.800575472103383,0.711024116665734,0,0,0,0
"result.90","90",0.686,0.682280922677278,0.0338778344034702,0.615880367246476,0.748681478108079,0.686459274225286,0.0337374533314618,0.620333865695621,0.752584682754951,0.677094426358883,0,0,0,0
"result.91","91",0.686,0.707842391950604,0.0344117741240299,0.640395314667506,0.775289469233703,0.711561940792977,0.0341263958033039,0.644674205018502,0.778449676567453,0.696220033894467,0,0,0,0
"result.92","92",0.686,0.689622499338107,0.0341311808710337,0.622725384830881,0.756519613845333,0.692840932185897,0.033835238137499,0.626523865436399,0.759157998935395,0.677141946543989,0,0,0,0
"result.93","93",0.686,0.721834540442582,0.0346037731515419,0.65401114506556,0.789657935819604,0.724874049155032,0.0345650713601963,0.657126509289047,0.792621589021017,0.719999061149035,0,0,0,0
"result.94","94",0.686,0.6844851485252,0.0335412315728794,0.618744334642356,0.750225962408043,0.688689746716245,0.0334141230867169,0.62319806546628,0.75418142796621,0.679782288433522,0,0,0,0
"result.95","95",0.686,0.65008991086368,0.0331827606435178,0.585051700002385,0.715128121724975,0.653591080149812,0.0329313112603234,0.589045710079578,0.718136450220046,0.640005960013103,0,0,0,0
"result.96","96",0.686,0.67393080343667,0.0333707592139119,0.608524115377403,0.739337491495938,0.676849897263933,0.0332050161304801,0.611768065648191,0.741931728879674,0.666576371923607,0,0,0,0
"result.97","97",0.686,0.662974678437368,0.0331740308291058,0.59795357801232,0.727995778862415,0.667072483781106,0.0328455260763099,0.602695252671539,0.731449714890673,0.650066423923579,0,0,0,0
"result.98","98",0.686,0.737308009941882,0.0353449510811035,0.668031905822919,0.806584114060845,0.74055352575503,0.035169471051172,0.671621362494733,0.809485689015327,0.729285039961405,0,0,0,0
"result.99","99",0.686,0.737483915801021,0.0345425541781555,0.669780509611836,0.805187321990206,0.741379984384738,0.0342693274473703,0.674212102587892,0.808547866181584,0.725642291633876,0,0,0,0
"result.100","100",0.686,0.672001069580642,0.0336737618401673,0.606000496373914,0.73800164278737,0.67587640973182,0.0334076631015622,0.610397390052758,0.741355429410882,0.661665709021006,0,0,0,0
"result.101","101",0.686,0.655569703603161,0.0336338473837788,0.589647362730955,0.721492044475368,0.658643975022087,0.0333268294568652,0.593323389286631,0.723964560757543,0.643008707048572,0,0,0,0
"result.102","102",0.686,0.629698775759353,0.0325244558010152,0.565950842389363,0.693446709129343,0.632574839560797,0.0323884518631749,0.569093473908974,0.69605620521262,0.623896223310455,0,0,0,0
"result.103","103",0.686,0.733213144221589,0.0345791310262997,0.665438047410041,0.800988241033136,0.735684789203308,0.0343970224524415,0.668266625196522,0.803102953210093,0.724210985143485,0,0,0,0
"result.104","104",0.686,0.658611083639007,0.0331483451691704,0.593640327107433,0.723581840170581,0.662702921883784,0.0329339688119416,0.598152343012379,0.72725350075519,0.650576359610476,0,0,0,0
"result.105","105",0.686,0.731304218276847,0.0350931953424774,0.662521555405591,0.800086881148103,0.734673661507288,0.0349197789137277,0.666230894836382,0.803116428178195,0.723778462741567,0,0,0,0
"result.106","106",0.686,0.708446173830834,0.0347203491801237,0.640394289437791,0.776498058223876,0.712528956549846,0.0344853721313362,0.644937627172427,0.780120285927265,0.698868488834813,0,0,0,0
"result.107","107",0.686,0.738651380404487,0.0356523704219555,0.668772734377455,0.80853002643152,0.742230285696876,0.0354367272088734,0.672774300367484,0.811686271026268,0.729375773445083,0,0,0,0
"result.108","108",0.686,0.700520702529008,0.0346078143346691,0.632689386433057,0.768352018624959,0.702856210716005,0.0341886251632158,0.635846505396102,0.769865916035908,0.681980921843117,0,0,0,0
"result.109","109",0.686,0.669294092157476,0.0336400119600679,0.603359668715743,0.735228515599209,0.672741328574357,0.033357870082302,0.607359903213045,0.738122753935669,0.657843994056405,0,0,0,0
"result.110","110",0.686,0.696060507688797,0.0342700545770788,0.628891200717723,0.763229814659872,0.698828595659877,0.0341536827475181,0.631887377474742,0.765769813845013,0.690694486503571,0,0,0,0
"result.111","111",0.686,0.693664447240283,0.0339317717200239,0.627158174669036,0.76017071981153,0.696778557439855,0.0336209352248106,0.630881524399226,0.762675590480484,0.680357981803282,0,0,0,0
"result.112","112",0.686,0.667701620306041,0.0334571799560175,0.602125547592247,0.733277693019836,0.670537975981068,0.0331761385791171,0.605512744365998,0.735563207596138,0.655893092216074,0,0,0,0
"result.113","113",0.686,0.690376364726119,0.0349146377795815,0.621943674678139,0.758809054774099,0.694282471694347,0.0347058026622376,0.626259098476361,0.762305844912333,0.682353758405056,0,0,0,0
"result.114","114",0.686,0.733744587249705,0.0360667725456971,0.663053713060139,0.804435461439271,0.736368504936175,0.0359844904490634,0.665838903656011,0.80689810621634,0.729321602423188,0,0,0,0
"result.115","115",0.686,0.696193612471626,0.0347245212757883,0.628133550771081,0.764253674172171,0.698558575925619,0.0343836085359132,0.631166703195229,0.765950448656009,0.681232378787332,0,0,0,0
"result.116","116",0.686,0.718769960974316,0.0346268022435227,0.650901428577012,0.786638493371621,0.723192704058816,0.0344958539314105,0.655580830353251,0.79080457776438,0.713850060338742,0,0,0,0
"result.117","117",0.686,0.660610650381125,0.0337786596278193,0.594404477510599,0.726816823251651,0.663219613759046,0.0334576274501888,0.597642663956675,0.728796563561416,0.647195419235356,0,0,0,0
"result.118","118",0.686,0.67332031138211,0.0336423005325449,0.607381402338322,0.739259220425898,0.676565584181789,0.0334889237799464,0.610927293573094,0.742203874790484,0.667045698364254,0,0,0,0
"result.119","119",0.686,0.682135660667664,0.0331018047470752,0.617256123363397,0.747015197971931,0.685369932213468,0.0328634517450212,0.620957566793226,0.749782297633709,0.672230237384236,0,0,0,0
"result.120","120",0.686,0.647152998452785,0.0333545599444461,0.581778060961671,0.7125279359439,0.651051768874147,0.0330997659603315,0.586176227591897,0.715927310156396,0.637718633378474,0,0,0,0
"result.121","121",0.686,0.645818011433904,0.0329024228467345,0.581329262654305,0.710306760213504,0.649449568313088,0.0327154951996654,0.585327197721743,0.713571938904432,0.63845918426899,0,0,0,0
"result.122","122",0.686,0.697624683097623,0.0342424556944108,0.630509469936578,0.764739896258668,0.700885380622066,0.0340096065580137,0.634226551768359,0.767544209475773,0.687434146083541,0,0,0,0
"result.123","123",0.686,0.623571365294008,0.0319559736424792,0.560937656954749,0.686205073633267,0.626416197338392,0.0318587108023601,0.563973124165766,0.688859270511018,0.619239088881612,0,0,0,0
"result.124","124",0.686,0.704756074133463,0.0340028053276623,0.638110575691245,0.771401572575681,0.707318671822562,0.0336801059051991,0.641305664248372,0.773331679396752,0.690140048597999,0,0,0,0
"result.125","125",0.686,0.718646357831093,0.0354308131287104,0.649201964098821,0.788090751563365,0.721868841124861,0.0351612046322175,0.652952880045715,0.790784802204007,0.707204904047701,0,0,0,0
"result.126","126",0.686,0.73095293756076,0.0351322389257179,0.662093749266353,0.799812125855167,0.734923162643879,0.0349620900357248,0.666397466173858,0.803448859113899,0.724047342350079,0,0,0,0
"result.127","127",0.686,0.679975230886664,0.0340637028012148,0.613210373396283,0.746740088377045,0.682959007466383,0.0338313386361422,0.616649583739545,0.749268431193222,0.670156059957357,0,0,0,0
"result.128","128",0.686,0.682005593973102,0.0342429932106091,0.614889327280308,0.749121860665896,0.684957216517017,0.0337971950008479,0.618714714315355,0.751199718718679,0.663655307409765,0,0,0,0
"result.129","129",0.686,0.654580915587278,0.0333915415809966,0.589133494088525,0.720028337086032,0.657181857289259,0.0332006203088078,0.592108641483996,0.722255073094523,0.646416109065311,0,0,0,0
"result.130","130",0.686,0.701545258181437,0.0344154017423293,0.634091070766472,0.768999445596403,0.704610698530002,0.034191764586618,0.63759483994023,0.771626557119773,0.691711060760129,0,0,0,0
"result.131","131",0.686,0.715444903044276,0.0342858177612198,0.648244700232285,0.782645105856267,0.719582369926018,0.034106731771348,0.652733175654176,0.78643156419786,0.70830573132562,0,0,0,0
"result.132","132",0.686,0.712688436473487,0.0347410745675575,0.644595930321075,0.7807809426259,0.715478929305961,0.0345434583811288,0.647773750878949,0.783184107732974,0.703849941246506,0,0,0,0
"result.133","133",0.686,0.719794865482611,0.0343764592079578,0.652417005435013,0.787172725530208,0.722980637545422,0.0342459638072691,0.655858548483175,0.79010272660767,0.714183914768085,0,0,0,0
"result.134","134",0.686,0.675832208917508,0.0337937506808448,0.609596457583052,0.742067960251964,0.678935041155669,0.0336402158920381,0.613000218007274,0.744869864304064,0.669145643316178,0,0,0,0
"result.135","135",0.686,0.692956637713183,0.0344536069287765,0.625427568132781,0.760485707293585,0.696633512940557,0.0340340427550325,0.629926789140693,0.763340236740421,0.675947367680816,0,0,0,0
"result.136","136",0.686,0.695694772695285,0.0345991662643939,0.627880406817073,0.763509138573497,0.700030670048705,0.0344073098156294,0.632592342810071,0.767468997287339,0.688192401038143,0,0,0,0
"result.137","137",0.686,0.674798828123118,0.0339296819411535,0.608296651518457,0.741301004727779,0.678183239888319,0.0338157313129448,0.611904406514947,0.744462073261691,0.670064035083516,0,0,0,0
"result.138","138",0.686,0.707313832693054,0.0343090058832264,0.64006818116193,0.774559484224178,0.709821795790458,0.0339982581610114,0.643185209794876,0.77645838178604,0.693452133901086,0,0,0,0
"result.139","139",0.686,0.678221838771157,0.03377931118422,0.612014388850086,0.744429288692228,0.681328345462162,0.0335356028265124,0.615598563922198,0.747058127002127,0.667847342415516,0,0,0,0
"result.140","140",0.686,0.704413388763153,0.0343309059880793,0.637124813026517,0.771701964499788,0.708023487792578,0.0341755260303111,0.641039456773168,0.775007518811988,0.698012419856907,0,0,0,0
"result.141","141",0.686,0.659828229175965,0.0326108441872926,0.595910974568872,0.723745483783059,0.662105441598783,0.0323618272589899,0.598676260171163,0.725534623026403,0.648665009597266,0,0,0,0
"result.142","142",0.686,0.678508426366505,0.0336967391802731,0.61246281757317,0.744554035159841,0.681927168909743,0.0334427300227284,0.616379418065195,0.74747491975429,0.667963231033236,0,0,0,0
"result.143","143",0.686,0.715323499418729,0.035330923511507,0.646074889336175,0.784572109501283,0.717831322718308,0.0350667009653265,0.649100588826268,0.786562056610348,0.703363144097925,0,0,0,0
"result.144","144",0.686,0.695634734048945,0.0341685385374014,0.628664398515638,0.762605069582251,0.69960269648807,0.0339099196087336,0.633139254054952,0.766066138921188,0.685169663887289,0,0,0,0
"result.145","145",0.686,0.723294146261092,0.0355405949923772,0.653634580076033,0.792953712446151,0.727188235014193,0.0354609042715329,0.657684862641989,0.796691607386398,0.720282451705345,0,0,0,0
"result.146","146",0.686,0.69086139873887,0.0340134698495779,0.624194997833697,0.757527799644043,0.693573915604348,0.0340012983662929,0.626931370806414,0.760216460402282,0.690262049280209,0,0,0,0
"result.147","147",0.686,0.704145433430828,0.0350738536059982,0.635400680363072,0.772890186498585,0.70726455734436,0.0348192392800017,0.639018848355557,0.775510266333163,0.693153184615171,0,0,0,0
