"","i","truth","cvtmle","cvtmle_se","cvtmle_lower","cvtmle_upper","cvaiptw","cvaiptw_se","cvaiptw_lower","cvaiptw_upper","ss","sshal","sshal_se","sshal_lower","sshal_upper"
"result.1","1",0.686,0.644957174656459,0.0471310786579985,0.552580260486782,0.737334088826136,0.652070984016731,0.0465364365205458,0.560859568436461,0.743282399597001,0.629205282915229,0,0,0,0
"result.2","2",0.686,0.618356007166345,0.0444863023270344,0.531162854605357,0.705549159727332,0.624239470108392,0.0440264032971716,0.537947719645935,0.710531220570848,0.603940586727759,0,0,0,0
"result.3","3",0.686,0.658742400657878,0.0468582612508312,0.566900208606249,0.750584592709508,0.662965879831409,0.0457814927549022,0.5732341540318,0.752697605631017,0.628393698069657,0,0,0,0
"result.4","4",0.686,0.731286017528386,0.0506190871514187,0.632072606711605,0.830499428345167,0.733368986566708,0.0496348759730843,0.636084629659463,0.830653343473953,0.703444919271693,0,0,0,0
"result.5","5",0.686,0.770208649039686,0.0509643815315263,0.670318461237894,0.870098836841477,0.786176824360633,0.0507869146002481,0.686634471744146,0.885719176977119,0.759016839764532,0,0,0,0
"result.6","6",0.686,0.672239540107471,0.0481751330980349,0.577816279235323,0.76666280097962,0.689553443238711,0.0478107845604785,0.595844305500173,0.783262580977249,0.657039127045749,0,0,0,0
"result.7","7",0.686,0.700045403481229,0.0487203987104118,0.604553422008822,0.795537384953636,0.70864705183726,0.0483098284706195,0.613959788034846,0.803334315639674,0.687943600575198,0,0,0,0
"result.8","8",0.686,0.66706850522461,0.0463678040256321,0.576187609334371,0.757949401114849,0.675253772716818,0.0458328382196756,0.585421409806254,0.765086135627382,0.650530182730933,0,0,0,0
"result.9","9",0.686,0.678003709584064,0.0490588761948833,0.581848312242093,0.774159106926035,0.694788336050642,0.048909048238777,0.59892660150264,0.790650070598645,0.673687668259597,0,0,0,0
"result.10","10",0.686,0.734467305592081,0.0503682239015477,0.635745586745048,0.833189024439115,0.740627518390388,0.0492707295935694,0.644056888386992,0.837198148393784,0.704047523039005,0,0,0,0
"result.11","11",0.686,0.725923530209256,0.0496730994872015,0.628564255214341,0.823282805204171,0.727364676617071,0.0484607241039613,0.632381657373307,0.822347695860835,0.690686907239463,0,0,0,0
"result.12","12",0.686,0.708838304564025,0.0492426356607012,0.61232273866905,0.805353870458999,0.729666777408549,0.0492064017151816,0.633222230046793,0.826111324770305,0.709303759446173,0,0,0,0
"result.13","13",0.686,0.743181643367626,0.0493707418866783,0.646414989269736,0.839948297465515,0.754102985473585,0.0490824285355956,0.657901425543817,0.850304545403352,0.732404893509633,0,0,0,0
"result.14","14",0.686,0.678519256577121,0.0488975875027143,0.582679985071801,0.774358528082441,0.684600959631676,0.048392062182259,0.589752517754448,0.779449401508903,0.664334144101343,0,0,0,0
"result.15","15",0.686,0.756682703260846,0.0507057522783086,0.657299428795361,0.856065977726331,0.765961601449913,0.0502090599659515,0.667551843916648,0.864371358983178,0.742807560922769,0,0,0,0
"result.16","16",0.686,0.61681203040161,0.0461473250796546,0.526363273245487,0.707260787557733,0.630813602706542,0.0460120229948907,0.540630037636556,0.720997167776527,0.611144555972702,0,0,0,0
"result.17","17",0.686,0.674946248296488,0.0488038322105232,0.579290737163862,0.770601759429113,0.682268872004514,0.047991592759887,0.588205350195136,0.776332393813892,0.652698630313466,0,0,0,0
"result.18","18",0.686,0.665417487227615,0.046743202471018,0.573800810384419,0.75703416407081,0.675759395343648,0.0462930298838112,0.585025056771379,0.766493733915918,0.654566610587313,0,0,0,0
