"","i","truth","cvtmle","cvtmle_se","cvtmle_lower","cvtmle_upper","cvaiptw","cvaiptw_se","cvaiptw_lower","cvaiptw_upper","ss","sshal","sshal_se","sshal_lower","sshal_upper"
"result.1","1",0.11,0.123880464915521,0.0142365593698999,0.0959768085505174,0.151784121280525,0.124656176166905,0.0142017108808771,0.0968208228403859,0.152491529493424,0.122700430732343,0.123012758222624,0.0142168039776023,0.0951478224265233,0.150877694018724
"result.2","2",0.11,0.103638870330983,0.0129837403805351,0.0781907391851342,0.129087001476832,0.10398708130391,0.0129631258487655,0.0785793546403298,0.129394807967491,0.102657373330103,0.102462512141451,0.0129602935583593,0.0770603367670668,0.127864687515835
"result.3","3",0.11,0.116685216122828,0.0136451969234352,0.0899406301528949,0.143429802092761,0.116844611379529,0.0136232834623735,0.0901429757932771,0.143546246965781,0.115842623897577,0.116704045770994,0.0136949255449793,0.0898619917028345,0.143546099839153
"result.4","4",0.11,0.111835032651793,0.0132613250277934,0.0858428355973176,0.137827229706268,0.111508812001209,0.0131869831384479,0.0856623250498515,0.137355298952567,0.110287628674934,0.11046341126152,0.0132076180171687,0.0845764799478689,0.13635034257517
"result.5","5",0.11,0.129983158927842,0.0143161180631271,0.101923567524113,0.158042750331571,0.129958082889614,0.014304708500431,0.101920854228769,0.157995311550458,0.129205089533415,0.129311041033318,0.0143005239826213,0.10128201402738,0.157340068039255
"result.6","6",0.11,0.110499601831937,0.0134434785742372,0.0841503838264321,0.136848819837442,0.11011035180218,0.0133897316102996,0.0838664778459926,0.136354225758367,0.109245935235011,0.109216780576327,0.0133903674292946,0.0829716604149096,0.135461900737745
"result.7","7",0.11,0.124988052120923,0.0141191164937937,0.0973145837930869,0.152661520448758,0.124521423435175,0.0141189195695315,0.0968483410788931,0.152194505791456,0.124425691080345,0.12454526550519,0.0141151157422385,0.0968796386504024,0.152210892359977
"result.8","8",0.11,0.112754517713307,0.0134462013732117,0.0863999630218122,0.139109072404802,0.112234595701827,0.0134572494441457,0.0858583867913016,0.138610804612353,0.112477756657348,0.112969918336994,0.0134908561859947,0.0865278402124444,0.139411996461544
"result.9","9",0.11,0.118083954132035,0.0138968051032248,0.0908462161297146,0.145321692134356,0.117565370137681,0.0138741346356197,0.0903720662518664,0.144758674023495,0.117062969541363,0.117420366494942,0.0138992135866249,0.0901779078651569,0.144662825124727
"result.10","10",0.11,0.112582989218113,0.013457082414891,0.086207107684927,0.1389588707513,0.112164473442299,0.0133813745274305,0.0859369793685348,0.138391967516063,0.111001728867489,0.111050711749696,0.0133788382995852,0.0848281886825092,0.137273234816883
"result.11","11",0.11,0.132314116439676,0.0145691925157756,0.103758499108756,0.160869733770596,0.132420890618427,0.0145574210430323,0.103888345374084,0.16095343586277,0.131937356393652,0.131550223261538,0.014529504855331,0.103072393745089,0.160028052777987
"result.12","12",0.11,0.0941485932508529,0.0121438190956777,0.0703467078233246,0.117950478678381,0.0935698078132837,0.0121145830322048,0.0698252250701622,0.117314390556405,0.09307062958436,0.09304784839956,0.0121174620819625,0.0692976227189135,0.116798074080207
"result.13","13",0.11,0.117387365288449,0.0137128146255424,0.0905102486223859,0.144264481954512,0.116892155347404,0.0136800832086396,0.0900791922584705,0.143705118436338,0.116282871972781,0.116378647654094,0.0136885333553155,0.0895491222776754,0.143208173030512
"result.14","14",0.11,0.125903338442737,0.0142585485517236,0.097956583281359,0.153850093604116,0.125616597568486,0.014246787215097,0.0976928946268963,0.153540300510077,0.124921182967754,0.124791109152941,0.0142528625897656,0.0968554984770009,0.152726719828882
"result.15","15",0.11,0.0875501218058086,0.0118828550633814,0.0642597258815811,0.110840517730036,0.0882657104629286,0.0118443529667815,0.0650507786480368,0.11148064227782,0.0867203704249667,0.0867892564772351,0.0118431454942266,0.063576691308551,0.110001821645919
"result.16","16",0.11,0.10405543753543,0.0128616481026839,0.0788466072541692,0.12926426781669,0.103861411109757,0.0128210209987226,0.0787322099522612,0.128990612267254,0.103057821748236,0.103000470183553,0.0128231067146813,0.0778671810227775,0.128133759344328
"result.17","17",0.11,0.109215569086232,0.0132633553891006,0.0832193925235946,0.135211745648869,0.108846854693993,0.0132639373358579,0.0828495375157114,0.134844171872275,0.108740774981455,0.108845181851706,0.0132882747645378,0.0828001633132117,0.1348902003902
"result.18","18",0.11,0.110962813404666,0.0133157573732661,0.0848639289530649,0.137061697856268,0.110323533527614,0.0133156223462136,0.0842249137290349,0.136422153326192,0.110477222045961,0.110517725865666,0.013328104893574,0.0843946402742608,0.136640811457071
"result.19","19",0.11,0.119493419591189,0.0138050067726745,0.0924356063167466,0.14655123286563,0.11870681600171,0.0138269558958178,0.0916059824459073,0.145807649557513,0.119340579396121,0.119615023154326,0.0138566510047836,0.0924559871849499,0.146774059123702
"result.20","20",0.11,0.122866114987337,0.0142738929767042,0.0948892847529967,0.150842945221677,0.123008911910178,0.0142278633549919,0.0951222997343937,0.150895524085962,0.12169595852945,0.121737918783454,0.0142488089330564,0.0938102532746633,0.149665584292244
"result.21","21",0.11,0.119153809113725,0.0137364256777503,0.0922304147853341,0.146077203442115,0.118443049094315,0.0137027902914247,0.0915855801231222,0.145300518065507,0.118022576076289,0.118097944987846,0.013699260256925,0.0912473948842727,0.144948495091419
"result.22","22",0.11,0.10726717685456,0.0131693762201526,0.0814551994630607,0.133079154246059,0.108851522494369,0.0131375537786653,0.0831019170881846,0.134601127900553,0.107058797214027,0.106940977664756,0.0131343343057855,0.0811976824254163,0.132684272904096
"result.23","23",0.11,0.137553435412575,0.0148514678375269,0.108444558451023,0.166662312374128,0.13885060489263,0.0148397412902491,0.109764711963742,0.167936497821518,0.137108503816908,0.13797597511403,0.0148771437756505,0.108816773313755,0.167135176914305
"result.24","24",0.11,0.124016097491273,0.0140632489555092,0.0964521295384746,0.151580065444071,0.123203737157502,0.0140290418085303,0.095706815212783,0.150700659102222,0.12278449326739,0.122516180797755,0.0140103591023165,0.0950558769572144,0.149976484638295
"result.25","25",0.11,0.123254378772613,0.0140270400547208,0.0957613802653605,0.150747377279866,0.123328380321875,0.0139933426536809,0.0959014287206602,0.150755331923089,0.121879490588999,0.121762257784833,0.0139880737403601,0.094345633253727,0.149178882315938
"result.26","26",0.11,0.112724091855299,0.0135111631368658,0.0862422121070421,0.139205971603556,0.112191743600356,0.0134888623240359,0.0857535734452455,0.138629913755466,0.111785688503598,0.111913869955061,0.0134944034232133,0.0854648392455635,0.138362900664559
"result.27","27",0.11,0.0942067862734511,0.012386727039713,0.0699288012756137,0.118484771271289,0.0939908425653952,0.0123370257926516,0.0698102720117981,0.118171413118992,0.093179596476907,0.0931766885782045,0.0123665637590672,0.0689382236104329,0.117415153545976
"result.28","28",0.11,0.118380241069204,0.013659802703687,0.0916070277699778,0.145153454368431,0.118663987356151,0.013648932335808,0.0919120799779668,0.145415894734334,0.11762501068783,0.117715239578807,0.0136509505621413,0.0909593764770104,0.144471102680604
"result.29","29",0.11,0.118962349476263,0.0139804921148976,0.0915605849310642,0.146364114021463,0.118470376623503,0.013957961210122,0.0911127726516638,0.145827980595342,0.118062270675955,0.11798001152392,0.0139356271126971,0.0906661823830339,0.145293840664807
"result.30","30",0.11,0.0933704309587416,0.0122810789762083,0.0692995161653733,0.11744134575211,0.0921162242787605,0.0123008047371705,0.0680066469939063,0.116225801563615,0.0932481578266785,0.0933564165040848,0.0123072832642331,0.0692341413061878,0.117478691701982
