"","i","truth","cvtmle","cvtmle_se","cvtmle_lower","cvtmle_upper","cvaiptw","cvaiptw_se","cvaiptw_lower","cvaiptw_upper","ss","sshal","sshal_se","sshal_lower","sshal_upper"
"result.1","1",0.686,0.69364232872555,0.0348606151853005,0.625315522962361,0.761969134488739,0.709185138310906,0.0349053171694489,0.640770716658786,0.777599559963026,0.697684617184268,0,0,0,0
"result.2","2",0.686,0.723893583755473,0.035034471514893,0.655226019586282,0.792561147924663,0.725817933923288,0.0346266498978423,0.657949700123517,0.793686167723058,0.707186172884061,0,0,0,0
"result.3","3",0.686,0.673749797680993,0.0338349262996641,0.607433342133651,0.740066253228334,0.675427475297451,0.0334013904702623,0.609960749975737,0.740894200619165,0.656721493696895,0,0,0,0
"result.4","4",0.686,0.658291916779158,0.0331407371468955,0.593336071971243,0.723247761587074,0.659245657132362,0.0328804908500815,0.594799895066202,0.723691419198522,0.646700695750493,0,0,0,0
"result.5","5",0.686,0.670713087788128,0.0336655260461725,0.60472865673763,0.736697518838626,0.675222011489901,0.0334827551951697,0.609595811307369,0.740848211672434,0.66290016273229,0,0,0,0
"result.6","6",0.686,0.691489361792559,0.0345263922740421,0.623817632935437,0.759161090649682,0.700055792103198,0.0342383523974077,0.632948621404279,0.767162962802117,0.681887680228016,0,0,0,0
"result.7","7",0.686,0.722109594327718,0.0350193628087409,0.653471643222586,0.79074754543285,0.729595404232128,0.0348569355986893,0.661275810458697,0.797914998005559,0.714723177602921,0,0,0,0
"result.8","8",0.686,0.662950926515076,0.0331376161682712,0.598001198825264,0.727900654204887,0.664644428988319,0.032720040621444,0.600513149370289,0.728775708606349,0.647064871395243,0,0,0,0
"result.9","9",0.686,0.699001279573361,0.0345464755642055,0.631290187467518,0.766712371679204,0.70215157105076,0.0341471618597727,0.635223133805606,0.769080008295915,0.683575383722166,0,0,0,0
"result.10","10",0.686,0.673634781713544,0.0339843487779336,0.607025458108794,0.740244105318294,0.676996782270001,0.0337129336451759,0.610919432325456,0.743074132214546,0.663162917951894,0,0,0,0
"result.11","11",0.686,0.642802640657656,0.0328367694145802,0.578442572605079,0.707162708710233,0.650071276011415,0.0325496764811573,0.586273910108346,0.713868641914483,0.634568267888867,0,0,0,0
"result.12","12",0.686,0.651807716107283,0.0332942371735373,0.58655101124715,0.717064420967416,0.658076419948421,0.0330316713401876,0.593334344121653,0.722818495775189,0.642457650290142,0,0,0,0
"result.13","13",0.686,0.625726290465533,0.0324951132019431,0.562035868589725,0.689416712341342,0.633778560752009,0.0322934245744284,0.57048344858613,0.697073672917889,0.620186495347438,0,0,0,0
"result.14","14",0.686,0.719000310499195,0.0349337925380856,0.650530077124547,0.787470543873842,0.723753659310733,0.0346587609601121,0.655822487828913,0.791684830792553,0.706751098487654,0,0,0,0
"result.15","15",0.686,0.664810902344671,0.0334540420802493,0.599240979867383,0.73038082482196,0.669758554767601,0.0332565144283647,0.604575786488007,0.734941323047196,0.655129138605692,0,0,0,0
"result.16","16",0.686,0.650608277918246,0.0335911351451143,0.584769653033822,0.71644690280267,0.656609810629277,0.0333947516901442,0.591156097316594,0.722063523941959,0.643061229235369,0,0,0,0
"result.17","17",0.686,0.630477544033094,0.0326953734713171,0.566394612029312,0.694560476036875,0.636887400386372,0.0324735885342281,0.573239166859285,0.700535633913459,0.62144386814197,0,0,0,0
"result.18","18",0.686,0.730345416004712,0.0351021339486402,0.661545233465377,0.799145598544047,0.734071015585145,0.0348840352722178,0.665698306451598,0.802443724718692,0.720832144709575,0,0,0,0
"result.19","19",0.686,0.722545804310966,0.0347519648468225,0.654431953211193,0.790659655410738,0.723454506207623,0.0341683147863916,0.656484609226296,0.790424403188951,0.698558743457782,0,0,0,0
"result.20","20",0.686,0.684666035404274,0.0348966884373254,0.616268526067116,0.753063544741432,0.681327559075019,0.0342914657819268,0.614116286142443,0.748538832007596,0.661422924454021,0,0,0,0
"result.21","21",0.686,0.661088181350164,0.0330250000006659,0.596359181348858,0.725817181351469,0.662413486856461,0.0326609991337352,0.59839792855434,0.726429045158582,0.644607613576962,0,0,0,0
"result.22","22",0.686,0.655662965327667,0.0334005629492046,0.590197861947225,0.721128068708108,0.66732298486005,0.0332233004928607,0.602205315894043,0.732440653826057,0.653005420573465,0,0,0,0
"result.23","23",0.686,0.699418222625462,0.0346472736516602,0.631509566268208,0.767326878982716,0.706104342147985,0.0343874837285088,0.638704874040108,0.773503810255862,0.694808703977537,0,0,0,0
"result.24","24",0.686,0.71967408375506,0.034617416594776,0.651823947229299,0.787524220280821,0.718356761554821,0.0342364771070232,0.651253266425055,0.785460256684587,0.701463757988846,0,0,0,0
"result.25","25",0.686,0.645896515408644,0.0330880016291495,0.581044032215511,0.710748998601778,0.657653480276845,0.0330769701335142,0.592822618815157,0.722484341738533,0.646109856584883,0,0,0,0
"result.26","26",0.686,0.755010080882743,0.0363407414810112,0.683782227579961,0.826237934185525,0.761310062734952,0.0362326628577156,0.690294043533829,0.832326081936074,0.748126173874861,0,0,0,0
"result.27","27",0.686,0.694827127348237,0.03489962529413,0.626423861771742,0.763230392924732,0.708794931847257,0.0349900449111369,0.640214443821429,0.777375419873086,0.697875520536672,0,0,0,0
"result.28","28",0.686,0.713192526737078,0.0346139388330562,0.645349206624288,0.781035846849868,0.718304581045519,0.0343806620817231,0.650918483365342,0.785690678725697,0.705973800504922,0,0,0,0
"result.29","29",0.686,0.665571458441451,0.0337456931003162,0.599429899964831,0.731713016918071,0.671574101023537,0.0333819164043651,0.606145544870981,0.737002657176092,0.650567647982551,0,0,0,0
"result.30","30",0.686,0.687104945103123,0.0344493912991816,0.619584138156727,0.754625752049519,0.698689778977565,0.0345204885803506,0.631029621360078,0.766349936595052,0.690092661860771,0,0,0,0
"result.31","31",0.686,0.69508125932206,0.0341274004951687,0.628191554351529,0.761970964292591,0.701727115900291,0.0339702636693582,0.635145399108349,0.768308832692233,0.688169932941883,0,0,0,0
"result.32","32",0.686,0.688614585567365,0.0343617364816992,0.621265582063235,0.755963589071496,0.690631911994755,0.0339795880636765,0.624031919389949,0.75723190459956,0.671314809992095,0,0,0,0
"result.33","33",0.686,0.655298490967556,0.0332256106691459,0.59017629405603,0.720420687879081,0.661155731227019,0.0328503479172085,0.59676904930929,0.725542413144748,0.64139987007488,0,0,0,0
"result.34","34",0.686,0.68344754238695,0.034109362621903,0.61659319164802,0.75030189312588,0.688915344177161,0.0338185270041912,0.622631031248947,0.755199657105376,0.671654804091958,0,0,0,0
"result.35","35",0.686,0.703548271878347,0.034808105021498,0.63532438603621,0.771772157720483,0.711069051390708,0.0346888505286064,0.64307890435464,0.779059198426777,0.698960396390647,0,0,0,0
"result.36","36",0.686,0.673173999923202,0.0334278539782308,0.60765540612587,0.738692593720534,0.673576669872577,0.0329430135515697,0.6090083633115,0.738144976433653,0.649483406755286,0,0,0,0
"result.37","37",0.686,0.668491699289727,0.0338128311902616,0.602218550156814,0.734764848422639,0.676052554152352,0.0337057751267852,0.609989234903853,0.742115873400851,0.663427737321316,0,0,0,0
"result.38","38",0.686,0.715189422407823,0.0347119004801844,0.647154097466662,0.783224747348984,0.721373448955435,0.034575597185786,0.653605278471294,0.789141619439576,0.708581148777613,0,0,0,0
"result.39","39",0.686,0.666526526824879,0.0336305607130648,0.600610627827272,0.732442425822486,0.676249277923449,0.0336339697038867,0.610326697303831,0.742171858543067,0.667183582175169,0,0,0,0
"result.40","40",0.686,0.656418337178218,0.0325662727564482,0.592588442575579,0.720248231780856,0.660865555611018,0.0324285936515023,0.597305512054074,0.724425599167963,0.649376286460528,0,0,0,0
"result.41","41",0.686,0.655616188216855,0.0330970345160107,0.590746000565474,0.720486375868236,0.65916373962663,0.0329179624653689,0.594644533194507,0.723682946058753,0.64535666981878,0,0,0,0
"result.42","42",0.686,0.733990142458002,0.0351523482872489,0.665091539814994,0.802888745101009,0.73894329864877,0.0349670017899102,0.670407975140546,0.807478622156994,0.727583287575304,0,0,0,0
"result.43","43",0.686,0.653908993446328,0.0331918822721367,0.58885290419294,0.718965082699716,0.662277126845079,0.0330120889486752,0.597573432505676,0.726980821184482,0.645168354414111,0,0,0,0
"result.44","44",0.686,0.706003182450384,0.0342602617452995,0.638853069429597,0.773153295471171,0.714356101256289,0.0340321582770012,0.647653071033366,0.781059131479211,0.698979323079065,0,0,0,0
"result.45","45",0.686,0.699944333209177,0.0349958606624971,0.631352446310682,0.768536220107671,0.702889895252137,0.0346936330393153,0.634890374495079,0.770889416009195,0.687916283410674,0,0,0,0
"result.46","46",0.686,0.743885578761649,0.0353426393013086,0.674614005731085,0.813157151792214,0.749976267682347,0.0351262695801999,0.681128779305155,0.818823756059539,0.734426054489921,0,0,0,0
"result.47","47",0.686,0.686552432229676,0.0347594585333179,0.618423893504373,0.754680970954979,0.691858020400134,0.0344781571359268,0.624280832413717,0.75943520838655,0.672912553765391,0,0,0,0
