"","i","truth","cvtmle","cvtmle_se","cvtmle_lower","cvtmle_upper","cvaiptw","cvaiptw_se","cvaiptw_lower","cvaiptw_upper","ss"
"result.1","1",0.686,0.754304103754119,0.119524578866251,0.520035929176268,0.98857227833197,0.776513239344234,0.120149038008723,0.541021124847136,1.01200535384133,0.776517392965892
"result.2","2",0.686,0.59029432549796,0.101437860332521,0.391476119246219,0.789112531749702,0.639450344409188,0.105025484612192,0.433600394569291,0.845300294249085,0.639320299664724
"result.3","3",0.686,0.818805210185976,0.119791187308289,0.58401448306173,1.05359593731022,0.834392089229452,0.120118859323999,0.598959124954413,1.06982505350449,0.833379259239137
"result.4","4",0.686,0.752053459261524,0.125316960457987,0.50643221676387,0.997674701759177,0.889884744978475,0.134151517504224,0.626947770670195,1.15282171928675,0.878032307358403
"result.5","5",0.686,0.632503697593681,0.108739055212717,0.419375149376755,0.845632245810607,0.727268614706646,0.114132862658051,0.503568203896867,0.950969025516425,0.726296139826452
"result.6","6",0.686,0.633029240085798,0.0911513700636583,0.454372554761028,0.811685925410569,0.635582394524418,0.0915047006254902,0.456233181298458,0.814931607750379,0.635612218845424
"result.7","7",0.686,0.431753898023569,0.084354012725047,0.266420033082477,0.597087762964662,0.488881960524491,0.0894058295374879,0.313646534631015,0.664117386417968,0.485621219811003
"result.8","8",0.686,0.625216530197232,0.115676055491707,0.398491461433487,0.851941598960978,0.764714381381305,0.125456790961594,0.51881907109658,1.01060969166603,0.75969003610425
"result.9","9",0.686,0.600706233823852,0.119482680152245,0.366520180725453,0.834892286922251,0.729377957196674,0.114643892571393,0.504675927756745,0.954079986636603,0.708130176416335
"result.10","10",0.686,0.688064706311755,0.111809170585631,0.468918731963919,0.907210680659591,0.78908418423027,0.155134257251049,0.485021040018214,1.09314732844233,0.786048846202431
"result.11","11",0.686,0.574806588778257,0.103654365912186,0.371644031590372,0.777969145966141,0.704670516777836,0.112126057759562,0.484903443569094,0.924437589986577,0.678972703083924
"result.12","12",0.686,0.755920358177011,0.125620240457487,0.509704686880337,1.00213602947369,0.858636229917679,0.135509385039251,0.593037835240748,1.12423462459461,0.849852898854207
"result.13","13",0.686,0.918516849996268,0.185924698988261,0.554104439979277,1.28292926001326,1.02083068118693,0.148151789475955,0.730453173814058,1.3112081885598,0.930475147899588
"result.14","14",0.686,0.600259568148226,0.0974639530695,0.409230220132006,0.791288916164446,0.715816250330417,0.112517188579843,0.495282560713925,0.93634993994691,0.722581001690838
"result.15","15",0.686,0.585694256140968,0.0944747756941368,0.40052369578046,0.770864816501476,0.566525245944795,0.0922556333258534,0.385704204626122,0.747346287263468,0.564412411270394
"result.16","16",0.686,0.7126282933977,0.125241880085744,0.467154208429641,0.958102378365759,0.921202000343066,0.141437264783651,0.64398496136711,1.19841903931902,0.868939911063075
"result.17","17",0.686,0.589882777967863,0.100766491113291,0.392380455385813,0.787385100549914,0.598543945215672,0.101923604702259,0.398773679999245,0.798314210432098,0.598585329745305
"result.18","18",0.686,0.575002555153265,0.100533264175465,0.377957357369354,0.772047752937176,0.548949018327879,0.100531647871913,0.35190698849893,0.745991048156827,0.549060135957007
"result.19","19",0.686,0.62101761877409,0.0963816910743672,0.432109504268331,0.80992573327985,0.661056129547433,0.09963558002267,0.465770392703,0.856341866391867,0.661109826173809
"result.20","20",0.686,0.645184664997538,0.107624919343397,0.43423982308448,0.856129506910596,0.807112112271831,0.115367735529907,0.580991350633213,1.03323287391045,0.811846161250352
"result.21","21",0.686,1.23568302329476,0.318778780615333,0.610876613288707,1.86048943330081,0.900094700794172,0.265199817948842,0.380303057614443,1.4198863439739,0.981191717617032
"result.22","22",0.686,0.613119400269696,0.104704620602449,0.407898343888897,0.818340456650496,0.71468231938839,0.11880335461323,0.481827744346459,0.947536894430321,0.713271523312668
"result.23","23",0.686,0.972985048326774,0.131197045597915,0.71583883895486,1.23013125769869,0.938321574561621,0.130321441951971,0.682891548335759,1.19375160078748,0.939024269708249
"result.24","24",0.686,0.698461068529047,0.114754246340185,0.473542745702284,0.923379391355809,0.689452217379878,0.11322006903043,0.467540882080234,0.911363552679522,0.695617127194001
"result.25","25",0.686,0.606174592853981,0.122165975618576,0.366729280641571,0.84561990506639,0.905337881579513,0.234453888070363,0.445808260961601,1.36486750219742,0.862663046899894
"result.26","26",0.686,0.667998035150477,0.118841890237179,0.435067930285606,0.900928140015348,0.74381243796978,0.126320277921497,0.496224693243645,0.991400182695914,0.759014604794851
"result.27","27",0.686,0.658859687238527,0.108644624709762,0.445916222807393,0.871803151669661,0.690698717051133,0.107204862939136,0.480577185690427,0.900820248411838,0.691376661520427
"result.28","28",0.686,0.690704469066992,0.109076847322015,0.476913848315844,0.904495089818141,0.789269489510145,0.11638424020964,0.561156378699251,1.01738260032104,0.78848463779964
"result.29","29",0.686,0.593717781691342,0.0949060138615659,0.407701994522673,0.779733568860012,0.620612699887981,0.0921795293700727,0.439940822322639,0.801284577453323,0.58970906486225
"result.30","30",0.686,0.497014445221802,0.0841442378868716,0.332091738963533,0.66193715148007,0.535657232566461,0.0875083430282757,0.364140880231041,0.707173584901881,0.532980873670489
"result.31","31",0.686,0.879326773567943,0.133859497563485,0.616962158343513,1.14169138879237,0.974398107179518,0.131806723562042,0.716056928997915,1.23273928536112,0.964409493240539
"result.32","32",0.686,0.761961064333199,0.113048541534961,0.540385922924675,0.983536205741723,0.763357813641631,0.113313591099862,0.541263175085902,0.985452452197361,0.757046560147384
"result.33","33",0.686,0.676950210282006,0.114173721730701,0.453169715689832,0.900730704874181,0.674343679265715,0.113682373990092,0.451526226245134,0.897161132286296,0.673167962080464
"result.34","34",0.686,0.644124904166799,0.114289053754807,0.420118358807377,0.868131449526221,0.747043904180512,0.121859462785339,0.508199357121248,0.985888451239776,0.747730792689414
"result.35","35",0.686,0.774654627382719,0.12174353291461,0.536037302870084,1.01327195189536,0.812365336009734,0.12745012979177,0.562563081617865,1.0621675904016,0.844644728240461
"result.36","36",0.686,0.520315633586463,0.0999698465923905,0.324374734265378,0.716256532907548,0.585693116983966,0.113172153937941,0.363875695265601,0.807510538702331,0.653464134832936
"result.37","37",0.686,0.71479670756457,0.126492405559914,0.46687159266714,0.962721822462001,0.907732575116977,0.172620352265033,0.569396684677511,1.24606846555644,0.953694148493647
"result.38","38",0.686,0.602578233682512,0.110289785782836,0.386410253548154,0.81874621381687,0.657094096846157,0.116138299373981,0.429463030073153,0.88472516361916,0.664446717298216
"result.39","39",0.686,0.533443089076613,0.115734797249451,0.306602886467688,0.760283291685537,0.881504545694001,0.23402339433057,0.422818692806084,1.34019039858192,0.923663821921646
"result.40","40",0.686,0.857091481010081,0.124930454386997,0.612227790411567,1.1019551716086,0.894279310058277,0.126835432219463,0.645681862908128,1.14287675720842,0.896584216974501
"result.41","41",0.686,0.649023773561231,0.100443545072182,0.452154425219754,0.845893121902709,0.708260857840231,0.101852786422287,0.508629396452548,0.907892319227914,0.707928385209381
"result.42","42",0.686,0.538058731048071,0.0930433574395931,0.355693750466469,0.720423711629674,0.647219828888523,0.108867536789846,0.433839456780424,0.860600200996622,0.650973092258218
"result.43","43",0.686,0.737945415865965,0.111091647767609,0.520205786241451,0.95568504549048,0.706239541866649,0.109628956556433,0.491366787016039,0.921112296717258,0.706500324290837
"result.44","44",0.686,0.630727048584496,0.118013206813803,0.399421163229443,0.862032933939549,0.849894905300405,0.169772239093021,0.517141316678083,1.18264849392273,0.783918967466522
"result.45","45",0.686,0.644885380065718,0.130777201774379,0.388562064587935,0.901208695543501,0.804966846773076,0.198465461315414,0.415974542594864,1.19395915095129,0.84516184063826
