"","i","truth","cvtmle","cvtmle_se","cvtmle_lower","cvtmle_upper","cvaiptw","cvaiptw_se","cvaiptw_lower","cvaiptw_upper"
"result.1","1",0.686,0.275488931312907,0.0986409867571567,0.0821525972688802,0.468825265356934,0.289382760508555,0.118973832504438,0.0561940487998552,0.522571472217254
"result.2","2",0.686,0.392350588821107,0.140712939320781,0.116553227752377,0.668147949889837,0.348628044413787,0.136273504250673,0.0815319760824678,0.615724112745107
"result.3","3",0.686,1.03853799491929,0.186835386684239,0.672340637018186,1.4047353528204,0.943250204246499,0.203453000589393,0.544482323091288,1.34201808540171
"result.4","4",0.686,0.616893401851629,0.161541323562976,0.300272407668196,0.933514396035062,0.503495174113854,0.200380080148609,0.110750217022581,0.896240131205128
"result.5","5",0.686,0.708258233704185,0.15873398234352,0.397139628310886,1.01937683909749,0.567652714774787,0.152148623101079,0.269441413496673,0.865864016052901
"result.6","6",0.686,0.67694031467337,0.152322101294208,0.378388996136722,0.975491633210018,0.609952506859738,0.170715739756269,0.27534965693745,0.944555356782026
"result.7","7",0.686,0.610507929174584,0.128675514780911,0.358303920203998,0.86271193814517,0.398246912571047,0.158260500483221,0.0880563316239326,0.708437493518161
"result.8","8",0.686,0.693471263499833,0.153689440421919,0.392239960272872,0.994702566726794,0.677426739843906,0.168712282161251,0.346750666807855,1.00810281287996
"result.9","9",0.686,0.716672271654188,0.156581842979103,0.409771859415146,1.02357268389323,0.655198576005162,0.179229378943687,0.303908993275536,1.00648815873479
"result.10","10",0.686,0.698724635479881,0.163593550575142,0.378081276352603,1.01936799460716,0.598443328118834,0.167380753054223,0.270377052132557,0.92650960410511
"result.11","11",0.686,0.532056523188252,0.136719643626247,0.264086021680807,0.800027024695696,0.356027835035503,0.161932307855001,0.0386405116397012,0.673415158431306
"result.12","12",0.686,0.54330868753624,0.141724821975044,0.265528036465154,0.821089338607326,0.36324775595339,0.162130223680636,0.0454725175393436,0.681022994367436
"result.13","13",0.686,0.635845082774264,0.156196831047819,0.32969929392054,0.941990871627989,0.483660064641441,0.16404474252184,0.162132369298634,0.805187759984247
"result.14","14",0.686,0.753145480069273,0.162853837893545,0.433951957797924,1.07233900234062,0.499218861266092,0.173789665457454,0.158591116969482,0.839846605562703
"result.15","15",0.686,0.72550994448002,0.149439037708336,0.432609430571681,1.01841045838836,0.468614414228607,0.170618924569708,0.13420132207198,0.803027506385234
"result.16","16",0.686,0.553879512018517,0.158130418216287,0.243943892314594,0.86381513172244,0.495584916590995,0.148105950010177,0.205297254571049,0.785872578610942
"result.17","17",0.686,0.885770104639412,0.176419815663454,0.539987265939042,1.23155294333978,0.723908670118138,0.192877352534468,0.34586905915058,1.1019482810857
"result.18","18",0.686,0.74005791509903,0.159173119712453,0.428078600462621,1.05203722973544,0.591803862942527,0.224307686018463,0.15216079834634,1.03144692753871
"result.19","19",0.686,0.772597917712609,0.195083970180678,0.390233336158479,1.15496249926674,0.391943223076936,0.209270506549418,-0.0182269697599238,0.802113415913796
"result.20","20",0.686,0.714807196923209,0.153272914541973,0.414392284420941,1.01522210942548,0.720495123821441,0.201081034349234,0.326376296496943,1.11461395114594
"result.21","21",0.686,0.557528746624249,0.134470560478517,0.293966448086355,0.821091045162143,0.283269201186369,0.144224151219432,0.000589864796282091,0.565948537576456
"result.22","22",0.686,0.834063167489994,0.157208230971785,0.525935034785296,1.14219130019469,0.682595614312581,0.1694773335959,0.350420040464618,1.01477118816054
"result.23","23",0.686,0.692537063440428,0.144502727351472,0.409311717831543,0.975762409049313,0.411448187315598,0.169948488294687,0.0783491502580117,0.744547224373184
"result.24","24",0.686,0.670979568429643,0.157621291970976,0.362041836166531,0.979917300692755,0.471098834772131,0.20469486147203,0.0698969062869516,0.872300763257311
"result.25","25",0.686,0.614318656326513,0.169714310511411,0.281678607724148,0.946958704928878,0.530122510467245,0.180889823337855,0.17557845672505,0.884666564209441
"result.26","26",0.686,0.840007926172979,0.17320135561539,0.500533269166814,1.17948258317914,0.74327406958974,0.182816919456957,0.384952907454103,1.10159523172538
"result.27","27",0.686,0.932197812120443,0.184655388633954,0.570273250397894,1.29412237384299,0.622244217098785,0.190620536541032,0.248627965478363,0.995860468719208
