"","i","truth","cvtmle","cvtmle_se","cvtmle_lower","cvtmle_upper","cvaiptw","cvaiptw_se","cvaiptw_lower","cvaiptw_upper","ss","sshal","sshal_se","sshal_lower","sshal_upper"
"result.1","1",0.686,0.451354078855255,0.121909962642092,0.212410552076756,0.690297605633755,0.489879966010409,0.115606489704621,0.263291246189352,0.716468685831466,0.398058160546404,0,0,0,0
"result.2","2",0.686,0.787654496430114,0.159571983504378,0.474893408761533,1.1004155840987,0.757614598347101,0.134989086872557,0.49303598807689,1.02219320861731,0.568338852010039,0,0,0,0
"result.3","3",0.686,0.489830274001078,0.126192966469641,0.242492059720582,0.737168488281574,0.479342998978606,0.110343860477648,0.263069032442416,0.695616965514795,0.369831539331726,0,0,0,0
"result.4","4",0.686,1.02655429725094,0.181389251200615,0.671031364897738,1.38207722960415,1.00998529472263,0.164171284499066,0.688209577104456,1.33176101234079,0.823180434529047,0,0,0,0
"result.5","5",0.686,0.872800840837473,0.159054076072928,0.561054851734534,1.18454682994041,0.889942079952305,0.146169281343445,0.603450288519153,1.17643387138546,0.736245081357316,0,0,0,0
"result.6","6",0.686,0.548239109361781,0.131962298782833,0.289593003747427,0.806885214976134,0.562638687197026,0.119389230018758,0.328635796360259,0.796641578033792,0.445000513521616,0,0,0,0
"result.7","7",0.686,0.896315310476389,0.166217416360267,0.570529174410265,1.22210144654251,0.913733793134506,0.157751703816308,0.604540453654542,1.22292713261447,0.795470181553577,0,0,0,0
"result.8","8",0.686,0.835918338996641,0.172955867542304,0.496924838613726,1.17491183937956,0.87584068529136,0.163493691080066,0.55539305077443,1.19628831980829,0.769663319052445,0,0,0,0
"result.9","9",0.686,0.819758487981498,0.171626823045173,0.483369914812959,1.15614706115004,0.940214397927368,0.173302073417141,0.600542334029773,1.27988646182496,0.811071989640691,0,0,0,0
"result.10","10",0.686,0.868936250933401,0.17215969760985,0.531503243618094,1.20636925824871,0.891039734807967,0.162553216970676,0.572435429545443,1.20964404007049,0.760000318647423,0,0,0,0
"result.11","11",0.686,0.617034423859254,0.135026184569166,0.352383102103689,0.88168574561482,0.7047227690363,0.131065962930173,0.447833481693161,0.961612056379439,0.579232717063973,0,0,0,0
"result.12","12",0.686,0.841024507879966,0.177682978211671,0.492765870585092,1.18928314517484,0.903063209002377,0.166201703056321,0.577307871011989,1.22881854699277,0.731963275300877,0,0,0,0
"result.13","13",0.686,0.714253216641089,0.156866021530291,0.406795814441718,1.02171061884046,0.788957481899433,0.150486656374335,0.494003635405735,1.08391132839313,0.657491851974417,0,0,0,0
"result.14","14",0.686,0.891394492240117,0.178610615574992,0.541317685713132,1.2414712987671,0.811952206745717,0.15393090436724,0.510247634185927,1.11365677930551,0.623283499312878,0,0,0,0
"result.15","15",0.686,0.738179332383513,0.166152163363278,0.412521092191488,1.06383757257554,0.889317559523733,0.162621840217915,0.57057875269662,1.20805636635085,0.760595976523549,0,0,0,0
"result.16","16",0.686,0.943069354942267,0.171893343853706,0.606158400989004,1.27998030889553,0.99618913051695,0.1631827490311,0.676350942415993,1.31602731861791,0.845170358534426,0,0,0,0
"result.17","17",0.686,0.553250682990377,0.134328212851732,0.289967385800981,0.816533980179772,0.542697387949739,0.113236761749889,0.320753334919957,0.764641440979522,0.39213564646493,0,0,0,0
"result.18","18",0.686,0.71091567106633,0.158057913030375,0.401122161526795,1.02070918060586,0.720432470033924,0.140304059736249,0.445436512950875,0.995428427116972,0.558530392070536,0,0,0,0
"result.19","19",0.686,0.734095615627569,0.146319546864401,0.447309303773343,1.02088192748179,0.738572723917477,0.133936877239659,0.476056444527745,1.00108900330721,0.587675741230821,0,0,0,0
"result.20","20",0.686,0.748943390710698,0.158088037901538,0.439090836423683,1.05879594499771,0.773148131427464,0.147851115073909,0.483359945882603,1.06293631697233,0.65960607477675,0,0,0,0
"result.21","21",0.686,0.555854075979049,0.129044257083458,0.302927332095471,0.808780819862628,0.575289503954596,0.119549151049864,0.340973167896862,0.80960584001233,0.470182650790912,0,0,0,0
"result.22","22",0.686,0.951999346271067,0.162373453128607,0.633747378138998,1.27025131440314,0.957826095969968,0.150499821994158,0.662846444861419,1.25280574707852,0.816409068572048,0,0,0,0
"result.23","23",0.686,0.437421318982822,0.118205696254153,0.205738154324683,0.669104483640961,0.608347833305618,0.121381006804047,0.370441059969685,0.846254606641551,0.485053314025483,0,0,0,0
"result.24","24",0.686,0.671543219040146,0.145048245635874,0.387248657593833,0.955837780486459,0.682444934506278,0.127700613158656,0.432151732715312,0.932738136297244,0.513106520207245,0,0,0,0
"result.25","25",0.686,0.646179368158439,0.152624829987133,0.347034701383659,0.945324034933219,0.640814676674516,0.137918424876671,0.370494563916241,0.911134789432791,0.523755107009048,0,0,0,0
"result.26","26",0.686,0.740164150484856,0.158853178266962,0.428811921081609,1.0515163798881,0.803234694657763,0.153651364982336,0.502078019292384,1.10439137002314,0.679680128346701,0,0,0,0
"result.27","27",0.686,0.692697190937144,0.160492380058282,0.378132126022912,1.00726225585138,0.765693796272583,0.153580781685349,0.4646754641693,1.06671212837587,0.619272352848452,0,0,0,0
"result.28","28",0.686,0.681959261562587,0.148552925283508,0.390795528006911,0.973122995118263,0.653431688272509,0.126049100188045,0.40637545190394,0.900487924641078,0.479397534714877,0,0,0,0
"result.29","29",0.686,0.835229596576077,0.166303934166853,0.509273885609045,1.16118530754311,0.830712743749065,0.150349122303202,0.536028464034788,1.12539702346334,0.680862282760681,0,0,0,0
"result.30","30",0.686,0.700371155131509,0.144830370743801,0.416503628473659,0.984238681789358,0.681187743027214,0.124764026760274,0.436650250577077,0.92572523547735,0.505289487821165,0,0,0,0
"result.31","31",0.686,0.861650718738305,0.163767782515354,0.540665865008212,1.1826355724684,0.844204499855116,0.144198036820835,0.561576347686279,1.12683265202395,0.653983375385689,0,0,0,0
