"","i","truth","cvtmle","cvtmle_se","cvtmle_lower","cvtmle_upper","cvaiptw","cvaiptw_se","cvaiptw_lower","cvaiptw_upper","ss","sshal","sshal_se","sshal_lower","sshal_upper"
"result.1","1",0.686,0.616268563886068,0.216231634208658,0.192454560837099,1.04008256693504,0.733536275085494,0.204517884828612,0.332681220821415,1.13439132934957,0.568439228743748,0,0,0,0
"result.2","2",0.686,0.648237524625549,0.237599484404283,0.182542535193154,1.11393251405794,0.825530048449466,0.256664581845614,0.322467468032062,1.32859262886687,0.603809021154851,0,0,0,0
"result.3","3",0.686,0.974041074686374,0.288034893769032,0.409492682899072,1.53858946647368,1.12361979111501,0.277040964317843,0.580619501052033,1.66662008117798,0.91604027628189,0,0,0,0
"result.4","4",0.686,0.641439207573904,0.205785714757731,0.238099206648753,1.04477920849906,0.664297855583846,0.185505738399748,0.30070660832034,1.02788910284735,0.521433436384811,0,0,0,0
"result.5","5",0.686,0.974918556780306,0.291629783797177,0.403324180537839,1.54651293302277,0.892698514810793,0.222463555120834,0.456669946773959,1.32872708284763,0.53777101655471,0,0,0,0
"result.6","6",0.686,0.664114262571977,0.24186030873394,0.190068057453454,1.1381604676905,0.703154270381667,0.216107781092748,0.279583019439881,1.12672552132345,0.511088372834126,0,0,0,0
"result.7","7",0.686,1.28966825441626,0.314270443725387,0.673698184714501,1.90563832411802,1.24742563262395,0.267760764467119,0.722614534268401,1.77223673097951,0.943102693196173,0,0,0,0
"result.8","8",0.686,0.528469022477937,0.199115507981607,0.138202626833987,0.918735418121886,0.605090765608463,0.173969945132617,0.264109673148534,0.946071858068392,0.394124405413285,0,0,0,0
"result.9","9",0.686,0.584851058669891,0.218147636112497,0.157281691889397,1.01242042545039,0.635583493695574,0.19940213881373,0.244755301620664,1.02641168577048,0.479333112671777,0,0,0,0
"result.10","10",0.686,0.48143868890603,0.224829953344142,0.0407719803515118,0.922105397460549,0.604443081096801,0.210258388593028,0.192336639454467,1.01654952273913,0.420581954596914,0,0,0,0
"result.11","11",0.686,0.774684255640681,0.247948166724908,0.288705848859862,1.2606626624215,0.836726614773698,0.223878489471563,0.397924775409435,1.27552845413796,0.644541101101718,0,0,0,0
"result.12","12",0.686,0.562758212301734,0.238048291746385,0.0961835604788185,1.02933286412465,0.63826531547764,0.220827716887913,0.205442990377331,1.07108764057795,0.489344298104605,0,0,0,0
"result.13","13",0.686,0.579391384637972,0.162283343336366,0.261316031698695,0.897466737577249,0.650591397336973,0.157210404600674,0.342459004319652,0.958723790354293,0.469745337116187,0,0,0,0
"result.14","14",0.686,1.24061729345097,0.283480433178768,0.684995644420588,1.79623894248136,1.31059517801564,0.260089972112065,0.800818832675988,1.82037152335528,1.0316982962854,0,0,0,0
"result.15","15",0.686,0.682283454653153,0.194647327205386,0.300774693330597,1.06379221597571,0.706957571521151,0.172328987600706,0.369192755823768,1.04472238721853,0.510402245985507,0,0,0,0
"result.16","16",0.686,0.467101386971556,0.168044624000968,0.137733923929659,0.796468850013452,0.474539272979326,0.134752211355962,0.21042493872164,0.738653607237012,0.288345503218635,0,0,0,0
