"","i","truth","cvtmle","cvtmle_se","cvtmle_lower","cvtmle_upper","cvaiptw","cvaiptw_se","cvaiptw_lower","cvaiptw_upper","ss","sshal","sshal_se","sshal_lower","sshal_upper"
"result.1","1",0.686,0.724786637939819,0.109234444269915,0.510687127170785,0.938886148708853,0.736327291358603,0.104770773827948,0.530976574655826,0.94167800806138,0.663951114837115,0,0,0,0
"result.2","2",0.686,0.841833440522824,0.112330596438012,0.62166547150432,1.06200140954133,0.85353827812844,0.107750549300793,0.642347201498886,1.06472935475799,0.766841447089963,0,0,0,0
"result.3","3",0.686,0.75790282104795,0.1157473398236,0.531038034993694,0.984767607102206,0.769904933449673,0.110182621276145,0.55394699574843,0.985862871150917,0.68388354463602,0,0,0,0
"result.4","4",0.686,0.639889645610793,0.0975496750792915,0.448692282455382,0.831087008766205,0.651274987478344,0.0945718795138516,0.465914103631195,0.836635871325493,0.597998210189812,0,0,0,0
"result.5","5",0.686,0.786543861332982,0.116921045833989,0.557378611498364,1.0157091111676,0.798844394609902,0.112155774653744,0.579019076288564,1.01866971293124,0.719247786986496,0,0,0,0
"result.6","6",0.686,0.652082694678462,0.104137330951037,0.447973526014428,0.856191863342495,0.664019473573783,0.0992237332428496,0.469540956417798,0.858497990729768,0.589995174986546,0,0,0,0
"result.7","7",0.686,0.711959551009225,0.108208925196406,0.499870057624271,0.92404904439418,0.725756479956129,0.105257038102766,0.519452685274707,0.932060274637551,0.672136526045557,0,0,0,0
"result.8","8",0.686,0.684328861401046,0.106455883997085,0.47567532876676,0.892982394035333,0.695491976198201,0.101668588088384,0.496221543544968,0.894762408851434,0.620202993327237,0,0,0,0
"result.9","9",0.686,0.798296931320159,0.115880857246475,0.571170451117068,1.02542341152325,0.812815837950786,0.113487644862685,0.590380054019924,1.03525162188165,0.764151499801069,0,0,0,0
"result.10","10",0.686,0.914227845891991,0.125742203082537,0.667773127850219,1.16068256393376,0.929025365150432,0.121487088948715,0.690910670810951,1.16714005948991,0.850060448489545,0,0,0,0
"result.11","11",0.686,0.717075885736767,0.108089394835317,0.505220671859545,0.928931099613988,0.727276036007141,0.102598761950502,0.526182462584157,0.928369609430125,0.643621564015792,0,0,0,0
"result.12","12",0.686,0.782973361617938,0.108417372388482,0.570475311736513,0.995471411499363,0.796140510537276,0.105427811664237,0.58950199967537,1.00277902139918,0.737360056700379,0,0,0,0
"result.13","13",0.686,0.580891194349878,0.0985732591667483,0.387687606383052,0.774094782316705,0.590979373079953,0.0930063166897327,0.408686992368077,0.773271753791829,0.514888415252489,0,0,0,0
"result.14","14",0.686,0.990633698950633,0.126876142008963,0.741956460613066,1.2393109372882,1.00392319548596,0.121724753142002,0.765342679327639,1.24250371164429,0.904130433579076,0,0,0,0
"result.15","15",0.686,0.53064166680837,0.097430355393137,0.339678170237821,0.721605163378918,0.538859640442246,0.090718387211515,0.361051601507677,0.716667679376816,0.457075268722625,0,0,0,0
"result.16","16",0.686,0.852164155604222,0.115844169252759,0.625109583868815,1.07921872733963,0.864041018551459,0.109823169778806,0.648787605784999,1.07929443131792,0.761294345119384,0,0,0,0
"result.17","17",0.686,0.679045176627544,0.104341036751412,0.474536744594776,0.883553608660311,0.691349263195215,0.10118498082134,0.493026700785389,0.889671825605042,0.635255383022259,0,0,0,0
"result.18","18",0.686,0.685994235884576,0.103262406626571,0.483599918896497,0.888388552872655,0.699311808637114,0.100122081084691,0.50307252971112,0.895551087563108,0.643579320175756,0,0,0,0
"result.19","19",0.686,0.669549603699631,0.110502634170039,0.452964440726354,0.886134766672908,0.681468411499189,0.105727123606385,0.474243249230675,0.888693573767703,0.606643381692908,0,0,0,0
"result.20","20",0.686,0.617611702258466,0.0971254784192611,0.427245764556715,0.807977639960218,0.630387652052465,0.0943641602121245,0.445433898036701,0.81534140606823,0.582492259353806,0,0,0,0
"result.21","21",0.686,0.529852494581482,0.0915782968222329,0.350359032809905,0.709345956353058,0.540422700453761,0.0874002255752495,0.369118258326272,0.71172714258125,0.480464898769143,0,0,0,0
"result.22","22",0.686,0.753477640382501,0.115414983872175,0.527264271993038,0.979691008771963,0.768471790300916,0.113960200474851,0.545109797370209,0.991833783231623,0.732072802368468,0,0,0,0
"result.23","23",0.686,0.59031040874707,0.0961004815587758,0.401953464891869,0.77866735260227,0.602526651649932,0.0939235261532927,0.418436540389478,0.786616762910385,0.562200926526492,0,0,0,0
"result.24","24",0.686,0.632717511707191,0.101889343764545,0.433014397928682,0.832420625485701,0.645783134705321,0.0979428568851827,0.453815135210363,0.837751134200279,0.583815961621085,0,0,0,0
"result.25","25",0.686,0.786816590028518,0.108184972182722,0.574774044550382,0.998859135506654,0.797276715084556,0.103366265429806,0.594678834842136,0.999874595326976,0.713405068645528,0,0,0,0
"result.26","26",0.686,0.712709334372955,0.110068676395514,0.496974728637747,0.928443940108163,0.72606543566052,0.104866597517727,0.520526904525775,0.931603966795265,0.644606316237223,0,0,0,0
"result.27","27",0.686,0.695745115474549,0.106926060267539,0.486170037350173,0.905320193598925,0.708207425661195,0.10322972625597,0.505877162199493,0.910537689122897,0.645659694444138,0,0,0,0
"result.28","28",0.686,0.635066695528406,0.099266846344895,0.440503676692412,0.8296297143644,0.647008695347704,0.0955903427514415,0.459651623554879,0.834365767140529,0.586473250628549,0,0,0,0
"result.29","29",0.686,0.825467460674948,0.120635474207751,0.589021931227756,1.06191299012214,0.836737567585152,0.113414893905016,0.614444375531321,1.05903075963898,0.725267529152317,0,0,0,0
"result.30","30",0.686,0.694891936781451,0.109356603579083,0.480552993766447,0.909230879796454,0.707740244452418,0.104488798008612,0.502942200355538,0.912538288549297,0.631442496847379,0,0,0,0
"result.31","31",0.686,0.909874285264659,0.124742563371806,0.66537886105592,1.1543697094734,0.922967186057278,0.118927797250087,0.689868703447107,1.15606566866745,0.823398507102109,0,0,0,0
"result.32","32",0.686,0.706784835770357,0.107492928738513,0.496098695442871,0.917470976097842,0.718731092803369,0.10326704974379,0.51632767530554,0.921134510301198,0.647790804259924,0,0,0,0
"result.33","33",0.686,0.631553127949926,0.102555307717027,0.430544724824552,0.8325615310753,0.642195952644882,0.0964703335616144,0.453114098864118,0.831277806425647,0.55614301012264,0,0,0,0
"result.34","34",0.686,0.632467902633513,0.101909647358208,0.432724993811425,0.832210811455601,0.64350818591533,0.0976714799053905,0.452072085300765,0.834944286529895,0.577141273885047,0,0,0,0
