"","i","truth","cvtmle","cvtmle_se","cvtmle_lower","cvtmle_upper","cvaiptw","cvaiptw_se","cvaiptw_lower","cvaiptw_upper","ss","ss_se","ss_lower","ss_upper","sshal","sshal_se","sshal_lower","sshal_upper"
"result.1","1",0.685,0.698271322230794,0.0350024411665021,0.62966653754445,0.766876106917138,0.709261117945411,0.0350024411665021,0.640656333259066,0.777865902631755,0.698182709825138,0.0350024411665021,0.629577925138794,0.766787494511482,0,0,0,0
"result.2","2",0.685,0.723103321324614,0.0345417983199539,0.655401396617505,0.790805246031724,0.725612500631735,0.0345417983199539,0.657910575924626,0.793314425338845,0.705824152468483,0.0345417983199539,0.638122227761373,0.773526077175593,0,0,0,0
"result.3","3",0.685,0.673497617754708,0.033359407763021,0.608113178539187,0.738882056970229,0.674838636149141,0.033359407763021,0.60945419693362,0.740223075364662,0.65727140731121,0.033359407763021,0.591886968095689,0.722655846526731,0,0,0,0
"result.4","4",0.685,0.657798381224952,0.0328678988204646,0.593377299536842,0.722219462913063,0.659596815008567,0.0328678988204646,0.595175733320456,0.724017896696677,0.647465251941156,0.0328678988204646,0.583044170253046,0.711886333629267,0,0,0,0
"result.5","5",0.685,0.668155170587894,0.0336576745283494,0.602186128512329,0.734124212663459,0.676243746816831,0.0336576745283494,0.610274704741266,0.742212788892396,0.662045437476343,0.0336576745283494,0.596076395400778,0.728014479551908,0,0,0,0
"result.6","6",0.685,0.691227851342141,0.03448040973611,0.623646248259365,0.758809454424916,0.700423451988975,0.03448040973611,0.6328418489062,0.768005055071751,0.688063087216876,0.03448040973611,0.620481484134101,0.755644690299652,0,0,0,0
"result.7","7",0.685,0.721511358133505,0.0349066637903284,0.653094297104462,0.789928419162549,0.728785549970345,0.0349066637903284,0.660368488941302,0.797202610999389,0.716381497639316,0.0349066637903284,0.647964436610272,0.784798558668359,0,0,0,0
"result.8","8",0.685,0.663065964251097,0.0326127552437949,0.599144963973259,0.726986964528935,0.664971882065929,0.0326127552437949,0.601050881788091,0.728892882343767,0.645063696568491,0.0326127552437949,0.581142696290654,0.708984696846329,0,0,0,0
"result.9","9",0.685,0.699547623509135,0.0339780162421957,0.632950711674432,0.766144535343839,0.701355790444531,0.0339780162421957,0.634758878609828,0.767952702279235,0.679776664396344,0.0339780162421957,0.613179752561641,0.746373576231048,0,0,0,0
"result.10","10",0.685,0.672914722496441,0.0336323408745196,0.606995334382383,0.7388341106105,0.676396278158802,0.0336323408745196,0.610476890044743,0.74231566627286,0.662001639393706,0.0336323408745196,0.596082251279647,0.727921027507764,0,0,0,0
"result.11","11",0.685,0.642361255591557,0.0326546171849453,0.578358205909064,0.706364305274049,0.649369206635516,0.0326546171849453,0.585366156953023,0.713372256318009,0.634296705942869,0.0326546171849453,0.570293656260377,0.698299755625362,0,0,0,0
