"","i","truth","cvtmle","cvtmle_se","cvtmle_lower","cvtmle_upper","cvaiptw","cvaiptw_se","cvaiptw_lower","cvaiptw_upper","ss"
"result.1","1",0.686,0.816149093784162,0.202925105655602,0.418415886699183,1.21388230086914,0.77855094715911,0.203779136079663,0.379143840442969,1.17795805387525,0.818165701661862
"result.2","2",0.686,0.779762313617437,0.207448705691503,0.37316285046209,1.18636177677278,0.802004690631925,0.207002752449237,0.39627929583142,1.20773008543243,0.78408763265648
"result.3","3",0.686,0.866329662483699,0.163337263415482,0.546188626189355,1.18647069877804,0.896030613141732,0.157219879111906,0.587879650082397,1.20418157620107,0.809136926697729
"result.4","4",0.686,0.74148022675853,0.16056116377127,0.426780345766842,1.05618010775022,0.77684328608142,0.158917005462305,0.465365955375303,1.08832061678754,0.732245026296825
"result.5","5",0.686,0.661103970740576,0.143500935035487,0.379842138071022,0.94236580341013,0.691152207427931,0.142382311134532,0.412082877604247,0.970221537251614,0.65965830450235
"result.6","6",0.686,0.85199591275235,0.176981222440981,0.505112716768027,1.19887910873667,0.880996998211278,0.170182928550952,0.547438458251412,1.21455553817114,0.789412371807899
"result.7","7",0.686,0.971311104144748,0.166369803965929,0.645226288371527,1.29739591991797,0.990881420518673,0.162282047294452,0.672808607821547,1.3089542332158,0.92335883324152
"result.8","8",0.686,0.740966036573235,0.143180591714011,0.460332076813774,1.0215999963327,0.752539133683176,0.141566515007363,0.475068764268744,1.03000950309761,0.714646726358077
"result.9","9",0.686,0.519971756627698,0.173202484158429,0.180494887677177,0.859448625578219,0.546900550735316,0.17300925935423,0.207802402401025,0.885998699069607,0.527664849802416
"result.10","10",0.686,0.795461012472463,0.176686910272194,0.449154668338962,1.14176735660596,0.765002774053489,0.178272654050904,0.415588372113717,1.11441717599326,0.810570984733511
"result.11","11",0.686,1.01502333136335,0.167597404250129,0.686532419033094,1.3435142436936,1.02516778704826,0.161575021826855,0.708480744267626,1.3418548298289,0.931089406607925
"result.12","12",0.686,0.66511313846152,0.145068967399275,0.380777962358941,0.9494483145641,0.651299324601164,0.146720125648922,0.363727878329277,0.93887077087305,0.689068790797784
"result.13","13",0.686,0.525277976092141,0.139589415254803,0.251682722192727,0.798873229991554,0.550183105394689,0.139453573196205,0.276854101930128,0.82351210885925,0.533732499473574
"result.14","14",0.686,0.528701572460488,0.13303356237997,0.267955790195746,0.78944735472523,0.53672313017814,0.122297935047204,0.29701917748562,0.77642708287066,0.443384832489006
"result.15","15",0.686,0.644717911313126,0.1552421494297,0.340443298430913,0.948992524195338,0.674679445378146,0.148230655203843,0.384147361178614,0.965211529577679,0.59426942420076
"result.16","16",0.686,0.537693102952108,0.127094676605498,0.288587536805332,0.786798669098884,0.553399928317954,0.123811707120916,0.31072898236096,0.796070874274949,0.50453153496285
"result.17","17",0.686,0.68011869025868,0.146665043816688,0.392655204377972,0.967582176139388,0.664748970703457,0.146847894299399,0.376927097876635,0.952570843530279,0.672074821927642
"result.18","18",0.686,0.841344077113664,0.182496467558074,0.48365100069984,1.19903715352749,0.878460761325752,0.176597704544221,0.532329260419078,1.22459226223243,0.797829579444602
"result.19","19",0.686,0.842629940280668,0.162061045085695,0.524990291912705,1.16026958864863,0.874650553939797,0.16179803168031,0.557526411846388,1.1917746960332,0.84854360064753
"result.20","20",0.686,0.927893896766728,0.180426131041465,0.574258679925457,1.281529113608,0.941482103513034,0.173929256620608,0.600580760536643,1.28238344648943,0.856213768117143
"result.21","21",0.686,0.70764504889506,0.167519951074756,0.379305944788538,1.03598415300158,0.700005022463023,0.167159621042904,0.372372165218932,1.02763787970712,0.693993013279141
"result.22","22",0.686,0.831794964504481,0.189477739578191,0.460418594931227,1.20317133407774,0.867709058192409,0.187704598995701,0.499808044160835,1.23561007222398,0.823257065383744
"result.23","23",0.686,0.871500735598424,0.17733066908468,0.523932624192451,1.2190688470044,0.854049580075971,0.178359114697297,0.504465715269269,1.20363344488267,0.890042674623756
"result.24","24",0.686,0.568252043213214,0.124395887903021,0.324436102923294,0.812067983503135,0.585503827435839,0.118757412677498,0.352739298587943,0.818268356283735,0.519157960592276
