"","i","truth","cvtmle","cvtmle_se","cvtmle_lower","cvtmle_upper","cvaiptw","cvaiptw_se","cvaiptw_lower","cvaiptw_upper","ss","sshal","sshal_se","sshal_lower","sshal_upper"
"result.1","1",0.11,0.297288396243219,0.141521248868077,0.0199067484617869,0.574670044024651,0.305510635631402,0.115335157215451,0.0794537274891172,0.531567543773687,0.19508285615026,0.189404927080772,0.113310505776387,-0.0326836642409478,0.411493518402491
"result.2","2",0.11,0.0670911738467858,0.0698815334943485,-0.0698766318021373,0.204058979495709,0.0744457486577855,0.069824725919783,-0.0624107141449891,0.21130221146056,0.0626687574327438,0.0499716344379846,0.0634237367958028,-0.0743388896817888,0.174282158557758
"result.3","3",0.11,0.197924563249364,0.109423469924916,-0.0165454378034711,0.412394564302198,0.169074866959375,0.110264044737372,-0.0470426607258733,0.385192394644624,0.184421408339579,0.211664392254765,0.112076416148142,-0.00800538339559267,0.431334167905124
"result.4","4",0.11,0.222515126107062,0.128008598969281,-0.0283817278727297,0.473411980086853,0.233790211157195,0.108781263039922,0.0205789355989479,0.447001486715443,0.15871752577286,0.208906545171795,0.118614267490392,-0.0235774191093726,0.441390509452962
"result.5","5",0.11,0.114290903380386,0.0811008975494724,-0.0446668558165797,0.273248662577352,0.0874281517204574,0.0820113983498503,-0.0733141890452492,0.248170492486164,0.10466884469809,0.176542128943137,0.109230343730799,-0.0375493447692279,0.390633602655503
"result.6","6",0.11,0.273820576270347,0.134469197472709,0.0102609492238378,0.537380203316856,0.254011689519619,0.134586731544949,-0.00977830430848076,0.517801683347719,0.262309956666589,0.291061084696807,0.141020214852434,0.0146614635860357,0.567460705807578
"result.7","7",0.11,0.247752898050226,0.165306142452365,-0.0762471411564099,0.571752937256862,0.275054342393201,0.153018867938053,-0.0248626387653819,0.574971323551784,0.214606368767559,0.261554754686469,0.182324761834823,-0.0958017785097851,0.618911287882723
"result.8","8",0.11,0.0944066236701816,0.0807474720223011,-0.0638584214935286,0.252671668833892,0.108298258014595,0.0764463975089276,-0.0415366811029029,0.258133197132093,0.0847461833794949,0.102457224807129,0.0797778574216532,-0.0539073757393108,0.25882182535357
"result.9","9",0.11,0.330970864476715,0.167280467270172,0.00310114862717736,0.658840580326253,0.301422616547731,0.167423556859441,-0.0267275548967743,0.629572787992236,0.325203221999663,0.350609843190511,0.174049184203454,0.00947344215174162,0.69174624422928
"result.10","10",0.11,0.252359434310201,0.158150336324914,-0.0576152248866306,0.562334093507033,0.276945000606347,0.145270841445119,-0.00778584862608667,0.56167584983878,0.213350825941932,0.25266882142615,0.153188417326193,-0.0475804765331889,0.552918119385489
"result.11","11",0.11,0.0672745263692164,0.0712117281163114,-0.072300460738754,0.206849513477187,0.079546429629459,0.0679444213223278,-0.0536246361623035,0.212717495421222,0.0610157265874886,0.0600181122260248,0.066942834195342,-0.0711898427968456,0.191226067248895
"result.12","12",0.11,0.205781555749083,0.122470479673918,-0.0342605844117971,0.445823695909963,0.205677343589595,0.122058039172617,-0.0335564131887345,0.444911100367924,0.190728812564772,0.178771990452823,0.120812678783315,-0.0580208599624753,0.415564840868121
"result.13","13",0.11,0.256257804248487,0.109754982435024,0.0411380386758408,0.471377569821134,0.265492182646494,0.109662090141814,0.0505544859685382,0.48042987932445,0.247232126068157,0.245079968250815,0.108390910835949,0.0326337830123544,0.457526153489275
"result.14","14",0.11,0.219689347148377,0.123855401890528,-0.0230672405570575,0.462445934853811,0.241240713256095,0.118110028954832,0.00974505650462507,0.472736370007565,0.197850264292252,0.188980464606763,0.111763248310255,-0.0300755020813363,0.408036431294862
"result.15","15",0.11,0.0706816013920395,0.0645907101082953,-0.0559161904202192,0.197279393204298,0.0816476419057037,0.0598058486683849,-0.0355718214843306,0.198867105295738,0.0604523129054646,0.0647993449599307,0.0615529315840507,-0.0558444009448086,0.18544309086467
"result.16","16",0.11,0.173758564687268,0.104642311114408,-0.0313403650969718,0.378857494471508,0.192551143055851,0.101427930267499,-0.00624760026844584,0.391349886380149,0.162944193254133,0.162094466487496,0.101235765650065,-0.0363276341866325,0.360516567161624
"result.17","17",0.11,0.0963359379325417,0.0888497934500266,-0.0778096572295105,0.270481533094594,0.112271694636188,0.0862801250045407,-0.0568373503727121,0.281380739645087,0.0903847688974879,0.0902823416643046,0.0853967466744078,-0.0770952818175348,0.257659965146144
"result.18","18",0.11,0.303265008538426,0.148954441282888,0.0113143036239649,0.595215713452886,0.322325469325431,0.145915739749274,0.0363306194168536,0.608320319234008,0.283736880423863,0.260072635906729,0.145018879014193,-0.0241643669610885,0.544309638774547
"result.19","19",0.11,0.291857856485984,0.123169427520484,0.0504457785458359,0.533269934426132,0.281009384824205,0.0909963029283599,0.10265663108462,0.459362138563791,0.158161686360915,0.146501058791623,0.0871490433860058,-0.0243110662449481,0.317313183828195
"result.20","20",0.11,0.0295460730122043,0.0412324813464915,-0.0512695904269189,0.110361736451328,0.0127326358627782,0.0100384399087985,-0.00694270635846689,0.0324079780840233,0.00169100756365074,0.00127858334144824,0.00845899091758842,-0.0153010388570251,0.0178582055399215
"result.21","21",0.11,0.323907793368203,0.14673153260273,0.0363139894668529,0.611501597269553,0.284002313537053,0.147470226007605,-0.00503932943785296,0.57304395651196,0.314072473677604,0.312854128612989,0.144442876306439,0.0297460910523685,0.595962166173609
"result.22","22",0.11,0.173750147773531,0.0924075303678825,-0.00736861174751896,0.354868907294581,0.162020891047089,0.0923337502167612,-0.0189532593777633,0.342995041471941,0.157695860176629,0.202876701981797,0.114862887062047,-0.0222545566598139,0.428007960623408
"result.23","23",0.11,0.0637102243019377,0.0691995672839595,-0.071920927574623,0.199341376178498,0.0624252499728629,0.0687046208338635,-0.0722358068615095,0.197086306807235,0.0585934941770138,0.0597129480801175,0.0720001401383517,-0.0814073265910518,0.200833222751287
"result.24","24",0.11,0.214053084206635,0.129899616028867,-0.0405501632099437,0.468656331623213,0.213662481261077,0.129799231657857,-0.0407440127883222,0.468068975310477,0.206973860193047,0.227042444971486,0.132881002088968,-0.0334043191228907,0.487489209065863
"result.25","25",0.11,0.202592375542354,0.122766410697922,-0.038029789425572,0.443214540510281,0.188701226890156,0.122861307193312,-0.0521069352087362,0.429509388989048,0.191855886342325,0.187567178796792,0.121389593053734,-0.0503564235885272,0.42549078118211
"result.26","26",0.11,0.207085151081101,0.115856979077338,-0.019994527910481,0.434164830072682,0.198905356838609,0.115952513043549,-0.0283615687267481,0.426172282403966,0.201166455562531,0.206568744043724,0.120977010125987,-0.0305461958032119,0.443683683890659
"result.27","27",0.11,0.0795352727712471,0.0830089287251457,-0.0831622275300384,0.242232773072533,0.092975673892749,0.074345957044244,-0.0527424019139693,0.238693749699467,0.0636804723640036,0.0642895739565837,0.0702808208704089,-0.0734608349494178,0.202039982862585
"result.28","28",0.11,0.265386088050074,0.112999775770491,0.0439065275399116,0.486865648560236,0.283466514277804,0.109563416333043,0.0687222182650399,0.498210810290569,0.246347677025054,0.258057935729489,0.109620975550376,0.0432008236507519,0.472915047808226
"result.29","29",0.11,0.0526574736057434,0.0668020878738117,-0.0782746186269275,0.183589565838414,0.064417409113407,0.0622072358966625,-0.0575087732440514,0.186343591470865,0.0454218398352522,0.0429441821189834,0.0596568363872908,-0.0739832172001066,0.159871581438073
"result.30","30",0.11,0.0108502577541517,0.0274408317638147,-0.042933772502925,0.0646342880112284,0.00348498041413748,0.00391781630056843,-0.00419393953497665,0.0111639003632516,0.000212937538973485,-1.46063716677247e-17,3.00373299990474e-17,-7.34795384658577e-17,4.42667951304083e-17
"result.31","31",0.11,0.0259120875768436,0.0441710082871565,-0.0606630886659831,0.11248726381967,0.028842402304947,0.0441276570846932,-0.0576478055810517,0.115332610190946,0.0239882836563505,0.0239594942302023,0.0443630211158625,-0.0629920271568882,0.110911015617293
"result.32","32",0.11,0.0594973428731228,0.0576738733620238,-0.0535434489164437,0.172538134662689,0.0555487933741526,0.056917395482523,-0.0560093017715924,0.167106888519898,0.053757921218959,0.0540158830255843,0.0585378722001518,-0.0607183464867132,0.168750112537882
"result.33","33",0.11,0.283943818237489,0.151205999408473,-0.012419940603119,0.580307577078096,0.29316347369256,0.148482202516474,0.0021383567602718,0.584188590624848,0.260836898542958,0.235565128730444,0.145258377409399,-0.0491412909919778,0.520271548452866
"result.34","34",0.11,0.119601055512666,0.0935538545102816,-0.0637644993274855,0.302966610352818,0.11854762545748,0.0924977017141315,-0.0627478699022175,0.299843120817178,0.10828466517384,0.110049976818724,0.0921696463241902,-0.070602529976689,0.290702483614136
"result.35","35",0.11,0.181204693082347,0.112564991734905,-0.0394226907180658,0.40183207688276,0.166426499235317,0.112654240175688,-0.0543758115090305,0.387228809979665,0.171373233841612,0.175549460805352,0.119282221804596,-0.0582436939316559,0.40934261554236
"result.36","36",0.11,0.516987684959347,0.186387412214093,0.151668357019724,0.88230701289897,0.486291659144116,0.160604490245421,0.171506858263092,0.80107646002514,0.36149637496243,0.371979688092402,0.171049664076361,0.0367223465027343,0.70723702968207
