"","i","truth","cvtmle","cvtmle_se","cvtmle_lower","cvtmle_upper","cvaiptw","cvaiptw_se","cvaiptw_lower","cvaiptw_upper"
"result.1","1",0.686,0.665350586078209,0.0470236714817534,0.573184189973972,0.757516982182445,0.660042271665186,0.0476145353597639,0.566717782360049,0.753366760970323
"result.2","2",0.686,0.675883516549088,0.0499510638316318,0.57797943143909,0.773787601659087,0.673457684834709,0.0507325888430202,0.57402181070239,0.772893558967029
"result.3","3",0.686,0.716231081518163,0.0510453188041287,0.61618225666207,0.816279906374255,0.720127104832856,0.0518128528983427,0.618573913152104,0.821680296513607
"result.4","4",0.686,0.678452742991048,0.050460068299321,0.579551009124379,0.777354476857717,0.714067259781426,0.0535177670368401,0.60917243638922,0.818962083173633
"result.5","5",0.686,0.667790135253246,0.0487078311405954,0.572322786217679,0.763257484288813,0.669025528546978,0.0492211154286193,0.572552142306884,0.765498914787072
"result.6","6",0.686,0.628667633043382,0.0465556227288726,0.537418612494792,0.719916653591973,0.658776839176357,0.0518393268305207,0.557171758588537,0.760381919764178
"result.7","7",0.686,0.680743011967634,0.0490355901635856,0.584633255247006,0.776852768688261,0.67132379276825,0.0497801325698226,0.573754732931398,0.768892852605102
"result.8","8",0.686,0.581463915310448,0.0448929219666709,0.493473788255773,0.669454042365123,0.583756663466842,0.0461136167864241,0.493373974565451,0.674139352368233
"result.9","9",0.686,0.674822874089387,0.0479519560278634,0.580837040274775,0.768808707903999,0.683074833567486,0.0498595266211016,0.585350161390127,0.780799505744845
"result.10","10",0.686,0.66703206666506,0.0482018822250089,0.572556377504042,0.761507755826077,0.672076744141633,0.0493768504131251,0.575298117331907,0.768855370951358
"result.11","11",0.686,0.643611901361576,0.0481283243069837,0.549280385719888,0.737943417003264,0.682054012889466,0.0495305081013956,0.584974217010731,0.779133808768202
"result.12","12",0.686,0.67912314542261,0.0515374665887962,0.578109710908569,0.78013657993665,0.702322674168204,0.0635853577815409,0.577695372916384,0.826949975420024
"result.13","13",0.686,0.659902114038514,0.0490057056086863,0.563850931045489,0.755953297031539,0.618680163898964,0.048140610902908,0.524324566529264,0.713035761268663
"result.14","14",0.686,0.723984093968934,0.0511170817056147,0.623794613825929,0.824173574111939,0.726193453884644,0.0534958691457547,0.621341550358965,0.831045357410324
"result.15","15",0.686,0.785722680159351,0.0516860437208074,0.684418034466568,0.887027325852133,0.775303528934525,0.0521275143059806,0.673133600894803,0.877473456974248
"result.16","16",0.686,0.679728532407607,0.0489424594238946,0.583801311936773,0.77565575287844,0.692261941758742,0.0499714574866707,0.594317885084867,0.790205998432616
"result.17","17",0.686,0.708468268735659,0.0504792053953919,0.609529026160691,0.807407511310627,0.724727517578039,0.0523667525546694,0.622088682570887,0.827366352585191
"result.18","18",0.686,0.684355991845589,0.0484982817126517,0.589299359688792,0.779412624002387,0.688312497295766,0.0493614679732267,0.591564020068242,0.785060974523291
"result.19","19",0.686,0.772044185538926,0.0524779656110315,0.669187372941304,0.874900998136547,0.776564266630829,0.0537026959906242,0.671306982489206,0.881821550772453
"result.20","20",0.686,0.669173876887352,0.050473462102514,0.570245891166425,0.76810186260828,0.658265182664564,0.0513229195212468,0.55767226040292,0.758858104926207
"result.21","21",0.686,0.634307205044145,0.0477147407478327,0.540786313178393,0.727828096909897,0.608399412508301,0.0494710034358305,0.511436245774074,0.705362579242529
"result.22","22",0.686,0.598105115493689,0.0455684930511778,0.508790869113381,0.687419361873998,0.604634323847027,0.0469849066375825,0.512543906837365,0.696724740856688
"result.23","23",0.686,0.765232161364857,0.053180358255763,0.660998659183562,0.869465663546153,0.749512958833809,0.0525995243144353,0.646417891177516,0.852608026490102
"result.24","24",0.686,0.626987592306667,0.0454705333428769,0.537865346954628,0.716109837658706,0.627396190453002,0.0468708536417695,0.535529317315134,0.71926306359087
"result.25","25",0.686,0.654462731423706,0.0490442281450165,0.558336044259473,0.750589418587938,0.624322492859233,0.0508235698064778,0.524708296038537,0.72393668967993
"result.26","26",0.686,0.682812680102696,0.0504268632318051,0.583976028168358,0.781649332037034,0.686102271357395,0.0521785582562935,0.58383229717506,0.78837224553973
"result.27","27",0.686,0.645190748602046,0.0483093819664681,0.550504359947768,0.739877137256323,0.637275520654735,0.0514125697776223,0.536506883890595,0.738044157418875
"result.28","28",0.686,0.659325272977809,0.0480975848550794,0.565054006661854,0.753596539293765,0.652154151867941,0.049485830595158,0.555161923901431,0.74914637983445
"result.29","29",0.686,0.59570076092424,0.0468905720847371,0.503795239638156,0.687606282210325,0.58804490026116,0.0490804999675621,0.491847120324739,0.684242680197582
"result.30","30",0.686,0.647078490277194,0.0487922134713116,0.551445751873423,0.742711228680965,0.645207016881773,0.0492579119076702,0.54866150954274,0.741752524220807
"result.31","31",0.686,0.752925211541389,0.0523062631843658,0.650404935700032,0.855445487382746,0.749171338707799,0.053355963822951,0.644593649614815,0.853749027800783
"result.32","32",0.686,0.740838999787594,0.0509251122420078,0.641025779793259,0.84065221978193,0.728317407556732,0.0509569074101484,0.628441869032841,0.828192946080623
"result.33","33",0.686,0.720659911385502,0.0512740105944522,0.620162850620375,0.821156972150628,0.712787783024412,0.0525229547873388,0.609842791641228,0.815732774407597
"result.34","34",0.686,0.709849569291455,0.0510573148418978,0.609777232201335,0.809921906381575,0.717815507797854,0.0524872008200993,0.614940594190459,0.820690421405248
"result.35","35",0.686,0.666296601174009,0.0489949816396798,0.570266437160237,0.762326765187782,0.667026064525206,0.0504727195179691,0.568099534269987,0.765952594780426
"result.36","36",0.686,0.65454360745856,0.0495042848065598,0.557515209237703,0.751572005679417,0.654259933992441,0.0507723263604935,0.554746174325874,0.753773693659008
"result.37","37",0.686,0.671462845040023,0.0495338561123336,0.574376487059849,0.768549203020196,0.698865985583158,0.0508420147289806,0.599215636714356,0.798516334451959
"result.38","38",0.686,0.692039901744061,0.0493423403624687,0.595328914633622,0.788750888854499,0.702886914333711,0.0505538783799415,0.603801312709026,0.801972515958396
"result.39","39",0.686,0.707776103231449,0.051176517472313,0.607470128985716,0.808082077477183,0.677395092716137,0.0511262308410327,0.577187680267713,0.777602505164561
"result.40","40",0.686,0.639637404063303,0.0489795392175407,0.543637507196923,0.735637300929682,0.650721303224477,0.050442497336461,0.551854008445013,0.74958859800394
"result.41","41",0.686,0.602580299234451,0.0479476583117655,0.508602888943391,0.696557709525511,0.623657570439742,0.0493332699925555,0.526964361254334,0.720350779625151
"result.42","42",0.686,0.606806481128791,0.0480270534294662,0.512673456407037,0.700939505850545,0.5969206651042,0.0502114292289535,0.498506263815451,0.695335066392949
"result.43","43",0.686,0.672411986091809,0.05006524437647,0.574284107113928,0.77053986506969,0.680689184450333,0.0519305336972549,0.578905338403713,0.782473030496952
"result.44","44",0.686,0.717760168527424,0.0522278399356457,0.615393602253559,0.82012673480129,0.724189953893848,0.0547121523728297,0.616954135243102,0.831425772544594
"result.45","45",0.686,0.680173897868125,0.0472302681424506,0.587602572308922,0.772745223427328,0.712832694578561,0.0486652334052839,0.617448837104205,0.808216552052917
"result.46","46",0.686,0.646788205776362,0.047636111896927,0.553421426458385,0.740154985094339,0.6413517298579,0.0486923704185036,0.545914683837633,0.736788775878167
"result.47","47",0.686,0.657267232368539,0.047908938320862,0.56336571325965,0.751168751477429,0.669224197385215,0.0492192864802431,0.572754395883938,0.765693998886491
"result.48","48",0.686,0.635886228875736,0.0470695788976665,0.54362985423631,0.728142603515162,0.645739324984577,0.049000387980321,0.549698564543147,0.741780085426006
"result.49","49",0.686,0.714095778700106,0.0509514956003076,0.614230847323503,0.813960710076709,0.720016231453569,0.051426857803087,0.619219590159518,0.820812872747619
"result.50","50",0.686,0.706031662081741,0.0501894080153836,0.607660422371589,0.804402901791892,0.683396037293322,0.053049542352384,0.57941893428265,0.787373140303995
"result.51","51",0.686,0.64392327870006,0.0502091334688112,0.54551337710119,0.74233318029893,0.654091127288029,0.0535960629473508,0.549042843911222,0.759139410664837
"result.52","52",0.686,0.677086710762509,0.0517401146312106,0.575676086085336,0.778497335439682,0.514355556369614,0.110182597367272,0.298397665529761,0.730313447209468
"result.53","53",0.686,0.829703237856669,0.0561254724653384,0.719697311824606,0.939709163888732,0.804086754211714,0.0571502827907478,0.692072199941848,0.91610130848158
"result.54","54",0.686,0.724589392328569,0.05255539918811,0.621580809919873,0.827597974737264,0.749330064189233,0.057400163140815,0.636825744433236,0.86183438394523
"result.55","55",0.686,0.67783327823926,0.0499138595171715,0.580002113585603,0.775664442892916,0.671897988631771,0.0513749620803388,0.571203062954307,0.772592914309235
"result.56","56",0.686,0.663703189784605,0.048692395014225,0.568266095556724,0.759140284012486,0.659755759337978,0.0496027419904673,0.562534385036662,0.756977133639293
"result.57","57",0.686,0.765358695452297,0.0595782895943907,0.648585247847292,0.882132143057303,0.708754605422885,0.0565906425132854,0.597836946096846,0.819672264748925
"result.58","58",0.686,0.633502637647364,0.0485417741168672,0.538360760378304,0.728644514916424,0.63588469334385,0.050604556754434,0.536699762105159,0.73506962458254
"result.59","59",0.686,0.714472959382935,0.053972825653906,0.608686221101279,0.82025969766459,0.70145474620511,0.0557639664058738,0.592157372049598,0.810752120360623
"result.60","60",0.686,0.740097839876739,0.0513032566993276,0.639543456746058,0.840652223007421,0.723434794289272,0.0521486036715187,0.621223531093096,0.825646057485449
"result.61","61",0.686,0.791494586790208,0.0550809233556204,0.683535977013192,0.899453196567224,0.775287146562752,0.0558844235128602,0.665753676477546,0.884820616647958
"result.62","62",0.686,0.628684278171701,0.0482169274925597,0.534179100286284,0.723189456057118,0.630392056889016,0.0494886646986086,0.533394274079743,0.727389839698289
"result.63","63",0.686,0.700485645996935,0.0503227578083764,0.601853040692517,0.799118251301353,0.690243835408087,0.0519425556881602,0.588436426259293,0.792051244556881
"result.64","64",0.686,0.695387697387338,0.0498148854193052,0.5977505219655,0.793024872809176,0.688050119985392,0.0506329055048699,0.588809625195847,0.787290614774937
"result.65","65",0.686,0.691232364425742,0.0507662188785899,0.591730575423706,0.790734153427779,0.682787518794892,0.0511764831109501,0.58248161189743,0.783093425692354
"result.66","66",0.686,0.891035319592122,0.176261426156979,0.545562924324443,1.2365077148598,0.66602607081279,0.0661529095628869,0.536366368069531,0.795685773556048
"result.67","67",0.686,0.754088806034572,0.0512595344084939,0.653620118593924,0.85455749347522,0.75671838708746,0.0523206455289317,0.654169921850754,0.859266852324166
"result.68","68",0.686,0.631835542616936,0.0472910800228448,0.539145025772161,0.724526059461712,0.638676470965274,0.0479493125906139,0.544695818287671,0.732657123642877
"result.69","69",0.686,0.626261067158493,0.0468191407463923,0.534495551295564,0.718026583021422,0.614208113328678,0.047850862465534,0.520420422896231,0.707995803761125
"result.70","70",0.686,0.850872256651335,0.381347132625509,0.103431876705338,1.59831263659733,0.71810876173589,0.0539137003815715,0.61243790898801,0.82377961448377
"result.71","71",0.686,0.71237415790554,0.0513025955087421,0.611821070708406,0.812927245102675,0.680345455176501,0.0521278107084956,0.578174946187849,0.782515964165152
"result.72","72",0.686,0.68896495442775,0.0475802602586773,0.595707644320743,0.782222264534758,0.686602822532807,0.0492973746923918,0.589979968135719,0.783225676929895
"result.73","73",0.686,0.622244711615223,0.0470241434412659,0.530077390470342,0.714412032760104,0.614184719321969,0.0473913648224165,0.521297644270033,0.707071794373906
"result.74","74",0.686,0.615630819902509,0.0472781615544202,0.522965623255846,0.708296016549173,0.633398512853128,0.0476436235771313,0.54001701064195,0.726780015064305
"result.75","75",0.686,0.713881478565567,0.0503508762279587,0.615193761158768,0.812569195972366,0.697507965012791,0.0508569144254946,0.597828412738821,0.79718751728676
"result.76","76",0.686,0.766353227491115,0.0537489433062801,0.661005298610806,0.871701156371424,0.774230381279202,0.0557947304397683,0.664872709617256,0.883588052941148
"result.77","77",0.686,0.660174959023774,0.0476846929742749,0.566712960794195,0.753636957253353,0.654699869233818,0.048019802058891,0.560581057198391,0.748818681269244
"result.78","78",0.686,0.59535014252121,0.0468082600900813,0.503605952744651,0.687094332297769,0.582595672163938,0.0472010080283849,0.490081696428304,0.675109647899573
"result.79","79",0.686,0.624707299785885,0.0472522093365962,0.532092969486156,0.717321630085613,0.606124779211364,0.0475162293602262,0.512992969665321,0.699256588757407
"result.80","80",0.686,0.638013294615504,0.0487326080228093,0.542497382890798,0.73352920634021,0.644936351283364,0.0500429835895521,0.546852103447842,0.743020599118886
"result.81","81",0.686,0.734325594528497,0.0522468836969325,0.631921702482509,0.836729486574485,0.557560184213514,0.148555059471135,0.266392267650091,0.848728100776938
"result.82","82",0.686,0.687536414817433,0.0477238125142715,0.593997742289461,0.781075087345406,0.695686392260822,0.0504244593225186,0.596854451988685,0.794518332532958
"result.83","83",0.686,0.69055986802188,0.0512948725173666,0.590021917887842,0.791097818155919,0.67238511482072,0.0553021030264136,0.563992992888949,0.780777236752491
"result.84","84",0.686,0.694840403451013,0.0505220235928854,0.595817237208958,0.793863569693068,0.687694278152547,0.052339762879702,0.585108342908331,0.790280213396763
"result.85","85",0.686,0.595852174106729,0.0466156427876876,0.504485514242861,0.687218833970596,0.593619782836312,0.0496391148581691,0.496327117714301,0.690912447958324
"result.86","86",0.686,0.76414186231116,0.0529326925169018,0.660393784978033,0.867889939644288,0.746251699177856,0.0540700798003805,0.64027434276911,0.852229055586602
"result.87","87",0.686,0.736713766244856,0.0510639585075499,0.636628407570058,0.836799124919654,0.705994911103684,0.0531871220774543,0.601748151831874,0.810241670375495
"result.88","88",0.686,0.72979144814165,0.0524460992037558,0.626997093702289,0.832585802581012,0.72328781587812,0.0520096966663837,0.621348810412008,0.825226821344232
"result.89","89",0.686,0.63818282297762,0.050593452755572,0.539019655576699,0.737345990378541,0.643689318360617,0.0553414916878335,0.535219994652463,0.75215864206877
"result.90","90",0.686,0.679267367855235,0.0508518180792293,0.579597804419946,0.778936931290525,0.64647116801851,0.0546149346086471,0.539425896185561,0.753516439851458
"result.91","91",0.686,0.698478075273391,0.0525066406087828,0.595565059680177,0.801391090866606,0.6948281673715,0.0545008787663032,0.588006444989546,0.801649889753454
"result.92","92",0.686,0.628437371974526,0.0489044760648005,0.532584598887517,0.724290145061535,0.349229689419386,0.212466542936753,-0.0672047347366492,0.765664113575421
"result.93","93",0.686,0.701419698429658,0.0499375060796037,0.603542186513635,0.799297210345681,0.698161476803342,0.0505198031490361,0.599142662631231,0.797180290975453
"result.94","94",0.686,0.630845832005953,0.0457883990045528,0.54110056995703,0.720591094054877,0.623298527299727,0.0467924909594799,0.531585245019146,0.715011809580307
"result.95","95",0.686,0.647244734302773,0.0459062333122129,0.557268517010836,0.737220951594711,0.637682435997805,0.0460617099213425,0.547401484551974,0.727963387443636
"result.96","96",0.686,0.660757826191921,0.0499769949271889,0.562802916134631,0.758712736249211,0.664597970126505,0.0513603741503246,0.563931636791869,0.765264303461142
"result.97","97",0.686,0.719127068763871,0.050500800560662,0.620145499664973,0.818108637862768,0.716054575314554,0.051456401505345,0.615200028364078,0.81690912226503
"result.98","98",0.686,0.667951258416798,0.0505849224634937,0.56880481038835,0.767097706445246,0.680525686024394,0.0520334148370318,0.578540192943812,0.782511179104976
"result.99","99",0.686,0.785079100393479,0.055045020718368,0.677190859785478,0.89296734100148,0.779899695506428,0.0561293933489133,0.669886084542558,0.889913306470298
"result.100","100",0.686,0.631280674920119,0.0487462409037784,0.535738042748713,0.726823307091524,0.613882656937351,0.0486998357437827,0.518430978879537,0.709334334995166
"result.101","101",0.686,0.766770244825816,0.0661980814841426,0.637022005116897,0.896518484534736,1.1633760520962,0.481671402917929,0.21930010237706,2.10745200181534
"result.102","102",0.686,0.694325439943333,0.0504947124596567,0.595355803522406,0.79329507636426,0.67232072141672,0.0517350684253018,0.570919987303128,0.773721455530311
"result.103","103",0.686,0.71940100364749,0.0528186322555366,0.615876484426639,0.822925522868342,0.714502874318446,0.0542610310418264,0.608151253476466,0.820854495160426
"result.104","104",0.686,0.611737740350557,0.0481206700916405,0.517421226970942,0.706054253730172,0.647076416702454,0.050812548664152,0.547483821320716,0.746669012084192
"result.105","105",0.686,0.56432594667436,0.0439652794292183,0.478153998993092,0.650497894355628,0.550432992066593,0.0436045903121033,0.46496799505487,0.635897989078315
"result.106","106",0.686,0.698582118953453,0.0492987238786431,0.601956620151313,0.795207617755594,0.690231187957251,0.0506638677700511,0.590930007127951,0.789532368786551
"result.107","107",0.686,0.644473325817973,0.0461984109584087,0.553924440339492,0.735022211296454,0.63833181075697,0.0477238218672175,0.544793119897224,0.731870501616717
"result.108","108",0.686,0.684852332507376,0.133362183023694,0.423462453780937,0.946242211233815,0.706492533146871,0.226224528915696,0.263092456472107,1.14989260982163
"result.109","109",0.686,0.653923064034766,0.0486962173069642,0.558478478113116,0.749367649956416,0.646313868542519,0.0492307842459522,0.549821531420453,0.742806205664585
"result.110","110",0.686,0.658416593098079,0.0493038184678943,0.561781108901006,0.755052077295152,0.65807921549984,0.0526215150594941,0.554941045983232,0.761217385016449
"result.111","111",0.686,0.66652669391459,0.0477653965112561,0.572906516752528,0.760146871076652,0.672350011380864,0.0492556501128807,0.575808937159618,0.76889108560211
"result.112","112",0.686,0.705286092562317,0.051795288550153,0.603767327004017,0.806804858120617,0.717255473968635,0.0526673959411591,0.614027377923963,0.820483570013307
"result.113","113",0.686,0.721445907598294,0.0535186702718788,0.616549313865412,0.826342501331176,0.601925976825367,0.0971198073163891,0.411571154485244,0.79228079916549
"result.114","114",0.686,0.658351807930452,0.0480085767879872,0.564254997425997,0.752448618434907,0.617177488146222,0.0510891328480365,0.517042787764071,0.717312188528374
"result.115","115",0.686,0.641973755618173,0.046269272178763,0.551285982147798,0.732661529088549,0.641267278938824,0.0469041997569139,0.549335047415273,0.733199510462375
"result.116","116",0.686,0.733304958673642,0.0519605893398392,0.631462203567557,0.835147713779727,0.728374472768186,0.0532269302026442,0.624049689571003,0.832699255965368
"result.117","117",0.686,0.6132134274194,0.0465221896992268,0.522029935608915,0.704396919229884,0.599397131472065,0.0473451991327996,0.506600541171778,0.692193721772352
"result.118","118",0.686,0.590938687251027,0.0463311549471662,0.500129623554581,0.681747750947473,0.570047393470771,0.0528714489626261,0.466419353504024,0.673675433437519
"result.119","119",0.686,0.664101950803102,0.047987810014619,0.570045843174449,0.758158058431755,0.662662288792288,0.0485329735674738,0.56753766060004,0.757786916984537
"result.120","120",0.686,0.6307435678352,0.0466466071590828,0.539316217803397,0.722170917867002,0.642054705497782,0.047457522776486,0.549037960855869,0.735071450139694
"result.121","121",0.686,0.757708679897758,0.0543566133663592,0.651169717699694,0.864247642095822,0.840164107287404,0.0865150102922137,0.670594687114665,1.00973352746014
"result.122","122",0.686,0.653006063540489,0.0471699427719926,0.560552975707383,0.745459151373594,0.664015826775479,0.0484182877047628,0.569115982874144,0.758915670676814
"result.123","123",0.686,0.643478138471839,0.0479841249924177,0.549429253486701,0.737527023456978,0.594864180392628,0.049589216601497,0.497669315853694,0.692059044931562
"result.124","124",0.686,0.679984786773208,0.050445785952517,0.581111046306274,0.778858527240141,0.685985394314126,0.0528653204458335,0.582369366240292,0.789601422387959
