"","i","truth","cvtmle","cvtmle_se","cvtmle_lower","cvtmle_upper","cvaiptw","cvaiptw_se","cvaiptw_lower","cvaiptw_upper"
"result.1","1",0.686,0.689263995639835,0.0486456450856183,0.593918531272023,0.784609460007647,0.70145227391808,0.0482849552152407,0.606813761696208,0.796090786139951
"result.2","2",0.686,0.601335819461761,0.0438651012448595,0.515360221021836,0.687311417901685,0.606419372824051,0.0446071096402879,0.518989437929087,0.693849307719016
"result.3","3",0.686,0.578501575588531,0.0442487268010826,0.491774071058409,0.665229080118653,0.603899068371132,0.0445695642368969,0.516542722466814,0.69125541427545
"result.4","4",0.686,0.628796354213613,0.0469634729031128,0.536747947323512,0.720844761103714,0.6419370327166,0.0463004592625089,0.551188132562082,0.732685932871117
"result.5","5",0.686,0.698696351259443,0.0493874278475534,0.601896992678238,0.795495709840647,0.713244819496922,0.0493532014818595,0.616512544592478,0.809977094401367
"result.6","6",0.686,0.67916682068432,0.0497465031479079,0.58166367451442,0.776669966854219,0.705462636743385,0.0491520300024571,0.609124657938569,0.801800615548201
"result.7","7",0.686,0.68462327716324,0.0495805527320187,0.587445393808483,0.781801160517996,0.70026017250879,0.04983976600405,0.602574231140852,0.797946113876728
"result.8","8",0.686,0.639170436417693,0.0462377679864441,0.548544411164263,0.729796461671124,0.685162326617328,0.0477984810201086,0.591477303817915,0.778847349416741
"result.9","9",0.686,0.592535240455676,0.0465589767914232,0.501279645944486,0.683790834966865,0.627943653809729,0.0462843657117498,0.537226297014699,0.718661010604759
"result.10","10",0.686,0.647281830227243,0.0480866450654194,0.553032005899021,0.741531654555465,0.658565645910351,0.0473920037684986,0.565677318524094,0.751453973296609
"result.11","11",0.686,0.624673639581415,0.0463613646395164,0.533805364887963,0.715541914274867,0.637517672724857,0.0479153895405662,0.543603509225347,0.731431836224367
"result.12","12",0.686,0.66004341796106,0.0489954509508888,0.564012334097318,0.756074501824802,0.68558725919227,0.0498663637318611,0.587849186277822,0.783325332106718
"result.13","13",0.686,0.751572372834998,0.0527888441332844,0.64810623833376,0.855038507336235,0.765803799280696,0.0530983356651315,0.661731061377038,0.869876537184354
"result.14","14",0.686,0.618991813972217,0.0460030601554429,0.528825816067549,0.709157811876885,0.642419560155517,0.0473143920288585,0.549683351778955,0.73515576853208
"result.15","15",0.686,0.695971642980843,0.0489321148133832,0.600064697946612,0.791878588015074,0.725977565277078,0.04923373071299,0.629479453079618,0.822475677474538
"result.16","16",0.686,0.675446981327927,0.047387225398037,0.582568019547774,0.768325943108079,0.71185811745703,0.0484555439386124,0.61688525133735,0.80683098357671
"result.17","17",0.686,0.762233277218476,0.0522531197744199,0.659817162460613,0.864649391976339,0.79030142911854,0.0517076706482061,0.688954394648056,0.891648463589024
"result.18","18",0.686,0.720010874491038,0.0508058596890148,0.620431389500569,0.819590359481507,0.753890336061501,0.0512744189487375,0.653392474921976,0.854388197201027
"result.19","19",0.686,0.619447968343628,0.0473559605816057,0.526630285603681,0.712265651083576,0.647343900955103,0.047293993044281,0.554647674588312,0.740040127321893
"result.20","20",0.686,0.725718514454313,0.0509090839463594,0.625936709919449,0.825500318989178,0.757676067469862,0.0500241277473532,0.65962877708505,0.855723357854675
"result.21","21",0.686,0.663620615461146,0.0490551566838112,0.567472508360876,0.759768722561416,0.692993844799869,0.048962345299979,0.59702764801191,0.788960041587828
"result.22","22",0.686,0.734455373198489,0.0498831887809607,0.636684323187806,0.832226423209172,0.762034021584846,0.0510533733127387,0.661969409891878,0.862098633277814
"result.23","23",0.686,0.661099933222404,0.0493807300205795,0.564313702382068,0.75788616406274,0.666885083437127,0.0479360384700319,0.572930448035864,0.760839718838389
"result.24","24",0.686,0.562899198835303,0.0449247142632833,0.474846758879268,0.650951638791338,0.599370308083588,0.0442081066728757,0.512722419004752,0.686018197162425
"result.25","25",0.686,0.674020265881974,0.0476003551201327,0.580723569846514,0.767316961917434,0.711751449342355,0.0480469122382267,0.617579501355431,0.805923397329279
"result.26","26",0.686,0.626304880422035,0.0454424694017172,0.537237640394669,0.715372120449401,0.688827565411686,0.0479520563912977,0.594841534884743,0.78281359593863
"result.27","27",0.686,0.720190748355278,0.0489502824878901,0.624248194679013,0.816133302031542,0.748448599534387,0.0501808236252826,0.650094185228833,0.846803013839941
"result.28","28",0.686,0.584827025588881,0.0468251766953957,0.493049679265905,0.676604371911856,0.594203200015049,0.0452404774285761,0.50553186425504,0.682874535775058
"result.29","29",0.686,0.667396066190902,0.0487116209984302,0.571921289033979,0.762870843347826,0.695110141522628,0.048643273023538,0.599769326396494,0.790450956648763
"result.30","30",0.686,0.651600556560527,0.0472993680473677,0.558893795187686,0.744307317933368,0.682737247209369,0.0475983955833637,0.589444391865976,0.776030102552762
"result.31","31",0.686,0.708728534977829,0.0502160441553232,0.610305088433395,0.807151981522263,0.732413128304256,0.0504610432782104,0.633509483478963,0.831316773129548
"result.32","32",0.686,0.790730400236818,0.0524988402560245,0.68783267333501,0.893628127138626,0.810671512335886,0.0527918753761622,0.707199436598608,0.914143588073164
"result.33","33",0.686,0.663097836641569,0.0462548740800913,0.57243828344459,0.753757389838547,0.668295019633992,0.0477777679489109,0.574650594454127,0.761939444813858
"result.34","34",0.686,0.718069147280295,0.0501940714279234,0.619688767281565,0.816449527279025,0.747792133732708,0.0499449046462381,0.649900120626082,0.845684146839335
"result.35","35",0.686,0.657840305700575,0.0479286911777117,0.56390007099226,0.75178054040889,0.685513264887427,0.0496920414302849,0.588116863684069,0.782909666090786
"result.36","36",0.686,0.618058298354064,0.0461131577502658,0.527676509163543,0.708440087544585,0.655113089153229,0.0475931773608508,0.561830461525961,0.748395716780497
