"","i","truth","cvtmle","cvtmle_se","cvtmle_lower","cvtmle_upper","cvaiptw","cvaiptw_se","cvaiptw_lower","cvaiptw_upper","ss","ss_se","ss_lower","ss_upper","sshal","sshal_se","sshal_lower","sshal_upper"
"result.1","1",0.685,0.723035851657034,0.0624090090880764,0.600714193844404,0.845357509469663,0.730301325160327,0.0624090090880764,0.607979667347697,0.852622982972957,0.698397369612558,0.0624090090880764,0.576075711799928,0.820719027425188,0,0,0,0
"result.2","2",0.685,0.602278926337021,0.0572016184651618,0.490163754145304,0.714394098528738,0.607771908077682,0.0572016184651618,0.495656735885965,0.719887080269399,0.572045025889843,0.0572016184651618,0.459929853698126,0.684160198081561,0,0,0,0
"result.3","3",0.685,0.846800496233983,0.0671214626678748,0.715242429404949,0.978358563063018,0.854290791249639,0.0671214626678748,0.722732724420604,0.985848858078673,0.824988558034769,0.0671214626678748,0.693430491205734,0.956546624863804,0,0,0,0
"result.4","4",0.685,0.721753333836569,0.0638817131491712,0.596545176064194,0.846961491608945,0.729143727891828,0.0638817131491712,0.603935570119452,0.854351885664203,0.707764134125943,0.0638817131491712,0.582555976353567,0.832972291898318,0,0,0,0
"result.5","5",0.685,0.581248084357535,0.0546721341160546,0.474090701490068,0.688405467225002,0.586610797070862,0.0546721341160546,0.479453414203395,0.693768179938329,0.546006959660789,0.0546721341160546,0.438849576793322,0.653164342528256,0,0,0,0
"result.6","6",0.685,0.784468191641718,0.0648158098065651,0.657429204420851,0.911507178862586,0.79235678280322,0.0648158098065651,0.665317795582352,0.919395770024087,0.762768005080411,0.0648158098065651,0.635729017859543,0.889806992301278,0,0,0,0
"result.7","7",0.685,0.644038197540026,0.0578924650763214,0.530568965990436,0.757507429089616,0.651321718335832,0.0578924650763214,0.537852486786242,0.764790949885422,0.628567977256701,0.0578924650763214,0.515098745707111,0.742037208806291,0,0,0,0
"result.8","8",0.685,0.748890206699849,0.0653506537587931,0.620802925332614,0.876977488067083,0.755635107624909,0.0653506537587931,0.627547826257675,0.883722388992143,0.71863536181863,0.0653506537587931,0.590548080451396,0.846722643185865,0,0,0,0
"result.9","9",0.685,0.698349788932693,0.0621104328551412,0.576613340536616,0.820086237328769,0.704323915380639,0.0621104328551412,0.582587466984562,0.826060363776715,0.668960008912286,0.0621104328551412,0.547223560516209,0.790696457308362,0,0,0,0
"result.10","10",0.685,0.660877468249853,0.0610542007329475,0.541211234813276,0.78054370168643,0.668470619426171,0.0610542007329475,0.548804385989594,0.788136852862749,0.639230516905603,0.0610542007329475,0.519564283469026,0.75889675034218,0,0,0,0
"result.11","11",0.685,0.755752895460601,0.0635380280597368,0.631218360463517,0.880287430457685,0.762581336196101,0.0635380280597368,0.638046801199016,0.887115871193185,0.726264369409855,0.0635380280597368,0.601729834412771,0.850798904406939,0,0,0,0
"result.12","12",0.685,0.69198980885427,0.0625463891519804,0.569398886116389,0.814580731592152,0.698216645525255,0.0625463891519804,0.575625722787373,0.820807568263136,0.672504461782694,0.0625463891519804,0.549913539044813,0.795095384520576,0,0,0,0
"result.13","13",0.685,0.707791356226827,0.0619955779149739,0.586280023513478,0.829302688940175,0.714140620739048,0.0619955779149739,0.5926292880257,0.835651953452397,0.679037592983346,0.0619955779149739,0.557526260269997,0.800548925696695,0,0,0,0
