"","i","truth","cvtmle","cvtmle_se","cvtmle_lower","cvtmle_upper","cvaiptw","cvaiptw_se","cvaiptw_lower","cvaiptw_upper"
"result.1","1",0.686,0.862654568228074,0.114844271411015,0.637559796262484,1.08774934019366,0.810215531155768,0.117106409193121,0.580686969137251,1.03974409317428
"result.2","2",0.686,0.727302768055507,0.126665984512791,0.479037438410437,0.975568097700578,0.575535936183373,0.151629531329348,0.27834205477785,0.872729817588896
"result.3","3",0.686,0.957216912545535,0.13306317476325,0.696413090009565,1.21802073508151,0.831487017169956,0.133625771623395,0.569580504788102,1.09339352955181
"result.4","4",0.686,0.590319884032054,0.113833900312243,0.367205439420057,0.81343432864405,0.415079330646795,0.128954088811976,0.162329316575323,0.667829344718268
"result.5","5",0.686,0.694875639538255,0.126820993327591,0.446306492616177,0.943444786460334,0.478310661790984,0.158596959373479,0.167460621418965,0.789160702163002
"result.6","6",0.686,0.69312963263904,0.116790167596612,0.46422090414968,0.922038361128399,0.570759395636139,0.126150667945842,0.323504086462289,0.818014704809989
"result.7","7",0.686,0.842436486447595,0.116415732087705,0.614261651555693,1.0706113213395,0.811968043465163,0.11974993440707,0.577258172027307,1.04667791490302
"result.8","8",0.686,0.624843659035314,0.108683623099454,0.411823757760383,0.837863560310245,0.546838418040394,0.112183619219587,0.326958524370003,0.766718311710785
"result.9","9",0.686,0.73370500906622,0.232708236033522,0.277596866440518,1.18981315169192,-0.291142121027845,0.591530019159138,-1.45054095857976,0.868256716524067
"result.10","10",0.686,0.566892791906827,0.0996326388132116,0.371612819832932,0.762172763980721,0.522052305221411,0.10280798397141,0.320548656637447,0.723555953805375
"result.11","11",0.686,1.05306886130427,0.219321078900124,0.623199546660025,1.48293817594851,0.420212208719148,0.356042556997007,-0.277631202994986,1.11805562043328
"result.12","12",0.686,0.773127867307757,0.115347223009395,0.547047310209343,0.999208424406171,0.738809582759683,0.122061307560793,0.499569419940528,0.978049745578838
"result.13","13",0.686,0.684493958696195,0.111603792602203,0.465750525195878,0.903237392196512,0.0383784262614111,0.531445132897212,-1.00325403421712,1.08001088673995
"result.14","14",0.686,0.89266068292753,0.158271271584763,0.582448990621395,1.20287237523366,0.61598523709202,0.159378523935996,0.303603330177468,0.928367144006572
"result.15","15",0.686,0.520893420788906,0.0944133001426236,0.335843352509364,0.705943489068448,0.285013838468675,0.147488230402711,-0.00406309312063857,0.574090770057989
"result.16","16",0.686,0.676548956665992,0.122755451557143,0.435948271613991,0.917149641717993,0.57120860554246,0.144315698037993,0.288349837387994,0.854067373696925
"result.17","17",0.686,0.825406776038306,0.124528239834576,0.581331425962537,1.06948212611407,-0.0619431452459069,0.383561197213274,-0.813723091783925,0.689836801292111
"result.18","18",0.686,0.699702165508428,0.116181847264699,0.471985744869617,0.927418586147238,0.412377799350307,0.187687993057339,0.0445093329579223,0.780246265742691
"result.19","19",0.686,0.650601051607309,0.101530583037486,0.451601108853837,0.849600994360781,0.624165219372383,0.111722157004064,0.405189791644417,0.843140647100349
"result.20","20",0.686,0.579750012350305,0.100357332395812,0.383049640854514,0.776450383846097,0.48982538004142,0.109080996419138,0.27602662705991,0.703624133022931
"result.21","21",0.686,0.619168999122503,0.229903686641785,0.168557773304603,1.0697802249404,0.286631631400168,0.145881049397546,0.000704774580977952,0.572558488219358
"result.22","22",0.686,0.543337664873026,0.100719623817937,0.345927202189869,0.740748127556183,0.257752331536097,0.18619210275036,-0.107184189854608,0.622688852926802
"result.23","23",0.686,0.651025908429999,0.114045343837147,0.42749703450919,0.874554782350808,0.397227179606008,0.12720107944176,0.147913063900158,0.646541295311859
"result.24","24",0.686,0.928035102133998,0.129668250448251,0.673885331255425,1.18218487301257,0.819097845048316,0.138037135580073,0.548545059311372,1.08965063078526
"result.25","25",0.686,0.685534728777079,0.108122422854302,0.473614779982648,0.897454677571511,0.552006016689503,0.121801413077819,0.313275247056978,0.790736786322029
"result.26","26",0.686,0.706557571915997,0.128199210802153,0.455287118743777,0.957828025088217,0.663150314012895,0.140752054278323,0.387276287627383,0.939024340398408
"result.27","27",0.686,0.382772611686915,0.0840821234240306,0.217971649775815,0.547573573598015,0.183815822482086,0.107198439098611,-0.0262931181511923,0.393924763115364
"result.28","28",0.686,0.453724367425821,0.0926651111749994,0.272100749522822,0.63534798532882,0.506623767240554,0.0984661410542306,0.313630130774262,0.699617403706847
"result.29","29",0.686,0.851959592644038,0.124090158551298,0.608742881883493,1.09517630340458,0.765267168812792,0.135567967959471,0.499553951612229,1.03098038601335
"result.30","30",0.686,0.557225103795083,0.106407800417362,0.348665814977053,0.765784392613113,0.497660822832891,0.117408170555957,0.267540808543215,0.727780837122567
"result.31","31",0.686,0.739489474151855,0.118001269371938,0.508206986182857,0.970771962120852,-0.301169379980904,0.539085306829875,-1.35777658136746,0.755437821405651
"result.32","32",0.686,0.591956968604119,0.100390409529111,0.39519176592706,0.788722171281177,0.470846590153888,0.105563029586224,0.263943052164889,0.677750128142886
"result.33","33",0.686,0.643272968990219,0.110761134459858,0.426181145448898,0.86036479253154,0.552315963861582,0.133361737464711,0.290926958430749,0.813704969292415
"result.34","34",0.686,0.771335316543616,0.125463276751336,0.525427294110997,1.01724333897624,0.657542361233053,0.127986026765957,0.406689748771777,0.90839497369433
"result.35","35",0.686,0.879532595663204,0.131642186382557,0.621513910353392,1.13755128097302,0.880050049883154,0.131379419549305,0.622546387566517,1.13755371219979
"result.36","36",0.686,0.760356939922397,0.122056806372247,0.521125599432792,0.999588280412001,0.558635541112147,0.15487762428727,0.255075397509099,0.862195684715196
"result.37","37",0.686,0.600563922007873,0.112662161215874,0.379746086024761,0.821381757990985,0.543294537669641,0.127066767754959,0.294243672869921,0.792345402469361
"result.38","38",0.686,0.610359763219572,0.108749949971548,0.397209861275339,0.823509665163806,0.574178822705534,0.118234252386776,0.342439688027454,0.805917957383615
"result.39","39",0.686,0.746788583358598,0.116247371055902,0.518943736089031,0.974633430628165,0.768012971418562,0.119418100075643,0.533953495270301,1.00207244756682
"result.40","40",0.686,0.640831732980082,0.10551833874203,0.434015789045703,0.847647676914461,0.571488589949759,0.107393868822677,0.360996607057312,0.781980572842205
"result.41","41",0.686,0.964328322516997,0.142004162517999,0.686000163981719,1.24265648105228,0.890794877671426,0.140889391053069,0.614651671207411,1.16693808413544
"result.42","42",0.686,0.853866892112959,0.139677005148522,0.580099962021855,1.12763382220406,0.546157407135568,0.151325367870023,0.249559686110324,0.842755128160813
"result.43","43",0.686,0.636497458132221,0.113155854767659,0.414711982787609,0.858282933476832,0.535403687146031,0.113683658780701,0.312583715935857,0.758223658356204
"result.44","44",0.686,0.532303690240602,0.0975122909470785,0.341179599984328,0.723427780496876,0.517964259459633,0.0978745209203686,0.32613019845571,0.709798320463555
"result.45","45",0.686,0.847241542928461,0.277395088766156,0.303547168946795,1.39093591691013,0.113611317302798,0.324201305056822,-0.521823240608574,0.74904587521417
"result.46","46",0.686,0.654152767051152,0.104064012754992,0.450187302051368,0.858118232050936,0.610581009246998,0.107374358332938,0.40012726691444,0.821034751579555
"result.47","47",0.686,0.631596210764938,0.11115413798462,0.413734100315083,0.849458321214792,0.498683723755933,0.150519302512766,0.203665890830912,0.793701556680954
"result.48","48",0.686,1.13988102756732,0.299776546111364,0.552318997189042,1.72744305794559,0.438075085786598,0.316488057589591,-0.182241507089,1.0583916786622
"result.49","49",0.686,0.889584050858658,0.148541503548329,0.598442703903933,1.18072539781338,0.232487221038335,0.305619849132004,-0.366527683260393,0.831502125337064
"result.50","50",0.686,0.755409548640234,0.118936353787179,0.522294295217363,0.988524802063104,0.693772339220052,0.124140566122777,0.45045682961941,0.937087848820695
"result.51","51",0.686,0.601339671457018,0.109181176687923,0.387344565148689,0.815334777765346,0.473999855954654,0.121829822693095,0.235213403476187,0.712786308433121
"result.52","52",0.686,0.679422548292614,0.122301438167509,0.439711729484296,0.919133367100932,0.598504815518784,0.133168339396321,0.337494870301995,0.859514760735573
"result.53","53",0.686,0.780984227034754,0.121553656174533,0.542739060932669,1.01922939313684,0.60970283730243,0.128912808503118,0.357033732636318,0.862371941968542
"result.54","54",0.686,0.727094265141004,0.109812869499356,0.511861040922267,0.942327489359742,0.721357790414894,0.114732345321081,0.496482393585576,0.946233187244212
"result.55","55",0.686,0.730648437349762,0.119834141206379,0.495773520585259,0.965523354114265,0.574377235717656,0.13364311501871,0.312436730280985,0.836317741154327
"result.56","56",0.686,0.946853806938865,0.310332828446626,0.338601463183478,1.55510615069425,-1.69641545654636,1.46477860206598,-4.56738151659568,1.17455060350296
"result.57","57",0.686,0.712595347265657,0.195990495056702,0.328453976954521,1.09673671757679,-1.2512610006505,0.696971933977326,-2.61732599124606,0.114803989945065
"result.58","58",0.686,0.734620668544158,0.120944453886104,0.497569538927395,0.971671798160922,0.709098213113304,0.12385031195607,0.466351601679406,0.951844824547202
"result.59","59",0.686,0.708450158394482,0.116234274795356,0.480630979795583,0.93626933699338,0.623912372835253,0.126450329853243,0.376069726322898,0.871755019347609
"result.60","60",0.686,0.706888796269466,0.17963643392276,0.354801385780856,1.05897620675808,0.529657094987043,0.118935366144297,0.296543777344222,0.762770412629864
"result.61","61",0.686,0.752119622180166,0.10859608375316,0.539271298023973,0.964967946336358,0.587042954998692,0.118939569682741,0.353921398420521,0.820164511576864
"result.62","62",0.686,0.65088856096864,0.13152152799492,0.393106366098597,0.908670755838683,0.335255507592558,0.255150528705095,-0.164839528669428,0.835350543854544
"result.63","63",0.686,0.679667716062289,0.131591771181308,0.421747844546925,0.937587587577653,0.424127147710806,0.188381761437152,0.0548988952939869,0.793355400127625
"result.64","64",0.686,0.6033314999798,0.105330846875341,0.396883040104131,0.809779959855469,0.386929723358272,0.161449652978641,0.070488403520136,0.703371043196409
"result.65","65",0.686,0.739628382345523,0.194519419781389,0.358370319574001,1.12088644511704,0.593926570582151,0.28242038839159,0.0403826093346361,1.14747053182967
"result.66","66",0.686,0.438760260560534,0.0962694202965314,0.250072196779332,0.627448324341735,0.463924645428399,0.109320925202459,0.24965563203158,0.678193658825218
"result.67","67",0.686,0.494080431550559,0.0963122350544818,0.305308450843775,0.682852412257343,0.456426823260462,0.0930250282373054,0.274097767915343,0.63875587860558
"result.68","68",0.686,0.826748269623452,0.121196141793287,0.58920383170861,1.0642927075383,0.635569672747233,0.132324118401351,0.376214400680585,0.894924944813881
"result.69","69",0.686,0.738167853230722,0.118254341254859,0.506389344371198,0.969946362090246,0.59710417899213,0.126850228266867,0.348477731589071,0.84573062639519
"result.70","70",0.686,0.602786270454018,0.112968292343117,0.381368417461509,0.824204123446528,0.357906445193393,0.211786935395045,-0.0571959481808941,0.773008838567681
"result.71","71",0.686,0.804006827654929,0.151963979266181,0.506157428293214,1.10185622701664,0.845798584602806,0.244764137688595,0.366060874733161,1.32553629447245
"result.72","72",0.686,0.668809639274453,0.102355650891732,0.468192563526659,0.869426715022247,0.62135226924033,0.10611048092684,0.413375726623724,0.829328811856936
"result.73","73",0.686,0.565358208453101,0.0977208039143588,0.373825432780958,0.756890984125244,0.560405697040999,0.113434873798332,0.338073344396269,0.78273804968573
"result.74","74",0.686,0.63418732030482,0.10442958396838,0.429505335726795,0.838869304882845,0.524988085791933,0.121523058417705,0.286802891293232,0.763173280290634
"result.75","75",0.686,0.658622385511738,0.115675742696185,0.431897929827215,0.885346841196261,0.530452409151377,0.127052306988441,0.281429887454032,0.779474930848722
"result.76","76",0.686,0.846728611344858,0.118505713676852,0.614457412538228,1.07899981015149,0.772621020427779,0.132934201195724,0.512069986084161,1.0331720547714
"result.77","77",0.686,0.554443042921607,0.104064454362607,0.350476712370896,0.758409373472317,0.534110967597142,0.112287373815954,0.314027714917872,0.754194220276413
"result.78","78",0.686,0.517048228158972,0.0990958920818126,0.322820279678619,0.711276176639324,0.32486226946475,0.114097489363445,0.101231190312398,0.548493348617102
"result.79","79",0.686,0.610557574345521,0.0963519420143821,0.421707767997333,0.79940738069371,0.580918430276651,0.102020187222336,0.380958863320873,0.780877997232429
"result.80","80",0.686,0.650075565884459,0.0962763994604178,0.46137382294204,0.838777308826878,0.699129108858939,0.108050938664982,0.487349269075574,0.910908948642304
"result.81","81",0.686,0.73334506491803,0.11243209871739,0.512978151431946,0.953711978404115,0.684968873269688,0.115902508958544,0.457799955710942,0.912137790828435
"result.82","82",0.686,0.926263138292704,0.12334300735748,0.684510843872043,1.16801543271337,0.868288834667139,0.14498650315234,0.584115288488554,1.15246238084573
"result.83","83",0.686,0.799971188779034,0.122419229776607,0.560029498416884,1.03991287914118,0.791999086821406,0.123056683258986,0.550807987633793,1.03319018600902
"result.84","84",0.686,0.624632317107219,0.105131730264909,0.418574125787997,0.830690508426441,0.591742049782655,0.108561347422865,0.37896180883384,0.80452229073147
"result.85","85",0.686,0.578071591148383,0.10832156852487,0.365761316839637,0.790381865457129,0.635417897223954,0.12933742993513,0.381916534551099,0.888919259896808
"result.86","86",0.686,0.712152322718801,0.148131457449036,0.421814666118691,1.00248997931891,0.282211367403586,0.233038209274519,-0.174543522774471,0.738966257581644
"result.87","87",0.686,0.749989070170698,0.16376180011638,0.429015941942594,1.0709621983988,0.421548552805926,0.236814092265296,-0.0426070680340532,0.885704173645905
"result.88","88",0.686,0.754713905137633,0.122490584523974,0.514632359470644,0.994795450804622,0.659273739275008,0.128984194780842,0.406464717504559,0.912082761045458
"result.89","89",0.686,0.821455468231352,0.138022319309383,0.550931722384961,1.09197921407774,0.645752895859454,0.153162538282957,0.345554320824858,0.945951470894051
"result.90","90",0.686,0.682846532685575,0.11588986645652,0.455702394430796,0.909990670940355,0.52950075458981,0.138089334351509,0.258845659260851,0.800155849918768
"result.91","91",0.686,0.775351876568998,0.119031866052794,0.542049419105521,1.00865433403248,0.787903343049319,0.121712446297357,0.5493469483065,1.02645973779214
"result.92","92",0.686,0.683190192684608,0.108264872104914,0.470991043358976,0.895389342010241,0.510396033767382,0.117887301560449,0.279336922708901,0.741455144825863
"result.93","93",0.686,0.653880273317287,0.105891870294322,0.446332207540417,0.861428339094158,0.55898552340754,0.111853780011442,0.339752114585114,0.778218932229966
"result.94","94",0.686,0.714792413577555,0.141461307762786,0.437528250362495,0.992056576792615,0.48524311223131,0.146905956103413,0.19730743826862,0.773178786194
