"","i","truth","cvtmle","cvtmle_se","cvtmle_lower","cvtmle_upper","cvaiptw","cvaiptw_se","cvaiptw_lower","cvaiptw_upper"
"result.1","1",0.686,0.654992114542404,0.0427038499061114,0.571292568726426,0.738691660358382,0.671872844974553,0.0434791756418196,0.586653660716586,0.757092029232519
"result.2","2",0.686,0.658291322801279,0.0438291029822925,0.572386280955985,0.744196364646572,0.693615744625368,0.0448917400925693,0.605627934043932,0.781603555206803
"result.3","3",0.686,0.656804557386632,0.0434011220454535,0.571738358177543,0.741870756595721,0.670238780310605,0.0437952320835069,0.584400125426931,0.756077435194278
"result.4","4",0.686,0.672310526617073,0.0455667042001081,0.582999786384862,0.761621266849285,0.691983870477645,0.0454386450502055,0.602924126179242,0.781043614776048
"result.5","5",0.686,0.586881088078703,0.0427475424189393,0.503095904937582,0.670666271219824,0.640680554239241,0.0432006377497306,0.556007304249769,0.725353804228713
"result.6","6",0.686,0.683863796787002,0.0438357057121418,0.597945813591204,0.7697817799828,0.692576998500834,0.0441148269878413,0.606111937604665,0.779042059397003
"result.7","7",0.686,0.638698509229635,0.0415924462301762,0.55717731461849,0.720219703840781,0.659682723505978,0.0435254751900392,0.574372792133501,0.744992654878454
"result.8","8",0.686,0.746295942119609,0.0467038024829569,0.654756489253013,0.837835394986205,0.782926172131647,0.0470578963902584,0.690692695206741,0.875159649056554
"result.9","9",0.686,0.668716311607158,0.0442939505558866,0.58190016851762,0.755532454696695,0.68217565814323,0.0438090618677505,0.596309896882439,0.768041419404021
"result.10","10",0.686,0.695643611301263,0.0455324234306162,0.606400061377255,0.784887161225271,0.715531382101034,0.0452933805297568,0.626756356262711,0.804306407939357
"result.11","11",0.686,0.719445735388415,0.0470421695615565,0.627243083047764,0.811648387729066,0.733794741268942,0.0474297017413216,0.640832525855952,0.826756956681932
"result.12","12",0.686,0.727829367929591,0.0459408514055191,0.637785299174774,0.817873436684408,0.73973221118877,0.0462389454007643,0.649103878203272,0.830360544174268
"result.13","13",0.686,0.650744267656091,0.0437410670830091,0.565011776173393,0.736476759138789,0.676067855107933,0.044791251276646,0.588277002605707,0.763858707610159
"result.14","14",0.686,0.642843359386337,0.0446598276698102,0.555310097153509,0.730376621619165,0.665745355990805,0.0441069110208342,0.57929581038997,0.75219490159164
"result.15","15",0.686,0.694180525311799,0.0460947672578619,0.60383478148639,0.784526269137209,0.726756195564159,0.0449778505291391,0.638599608527047,0.814912782601272
