"","i","truth","cvtmle","cvtmle_se","cvtmle_lower","cvtmle_upper","cvaiptw","cvaiptw_se","cvaiptw_lower","cvaiptw_upper","ss","sshal","sshal_se","sshal_lower","sshal_upper"
"result.1","1",0.686,0.649597219241073,0.0472745678119848,0.556939066329583,0.742255372152563,0.654536720781535,0.046419360970551,0.563554773279255,0.745518668283815,0.626561930452246,0,0,0,0
"result.2","2",0.686,0.61763064342429,0.0445295574129724,0.530352710894864,0.704908575953716,0.62385738601736,0.0439508634813794,0.537713693593857,0.710001078440864,0.602707448216311,0,0,0,0
"result.3","3",0.686,0.65589678147051,0.0468643991804253,0.564042559076876,0.747751003864144,0.663462518892117,0.0456820487820823,0.573925703279236,0.752999334504998,0.625073889934382,0,0,0,0
"result.4","4",0.686,0.728288550759256,0.0505041852621234,0.629300347645494,0.827276753873017,0.733654453604076,0.0495881542614759,0.636461671251583,0.830847235956569,0.702591312501656,0,0,0,0
"result.5","5",0.686,0.769572679904602,0.0510322538922472,0.669549462275797,0.869595897533406,0.788521065514296,0.0511474679941983,0.688272028245667,0.888770102782925,0.768944706666301,0,0,0,0
"result.6","6",0.686,0.67427860936159,0.0482487980033386,0.579710965275046,0.768846253448134,0.692124158768637,0.0480279996311876,0.59798927949151,0.786259038045765,0.665301497794929,0,0,0,0
"result.7","7",0.686,0.697332180704735,0.0486683206407952,0.601942272248776,0.792722089160694,0.706711445168747,0.0481800652296453,0.612278517318643,0.801144373018852,0.681584949923999,0,0,0,0
"result.8","8",0.686,0.664679644345102,0.0462849859578759,0.573961071867665,0.755398216822538,0.674922047080459,0.0460573527941235,0.584649635603977,0.765194458556941,0.655728717413575,0,0,0,0
"result.9","9",0.686,0.680228963142039,0.0491124510804431,0.583968559024371,0.776489367259708,0.694758531607835,0.0489638789008163,0.598789328962235,0.790727734253435,0.674738079148909,0,0,0,0
"result.10","10",0.686,0.731904324217105,0.050261708242558,0.633391376061691,0.830417272372519,0.741639986684057,0.0496518510384758,0.644322358648644,0.838957614719469,0.716691860246471,0,0,0,0
"result.11","11",0.686,0.723675527470346,0.0495383616485845,0.626580338639121,0.820770716301572,0.728054972050406,0.0486850420327932,0.632632289666132,0.823477654434681,0.695821322429378,0,0,0,0
"result.12","12",0.686,0.710559881305952,0.0492925069205998,0.613946567741577,0.807173194870328,0.73704140792892,0.0495945105724131,0.63983616720699,0.83424664865085,0.717936213918529,0,0,0,0
"result.13","13",0.686,0.741874328681972,0.0493525715028093,0.645143288536466,0.838605368827479,0.754248515292196,0.0490178339281664,0.65817356079299,0.850323469791402,0.730853419993541,0,0,0,0
"result.14","14",0.686,0.678195166444966,0.0487975373134798,0.582551993310545,0.773838339579386,0.684845016274052,0.0483568778584453,0.590065535671499,0.779624496876605,0.664661146566401,0,0,0,0
"result.15","15",0.686,0.757393548874591,0.0506411407513491,0.658136913001947,0.856650184747235,0.764269069669572,0.0499542126962477,0.666358812784927,0.862179326554218,0.736142073315457,0,0,0,0
"result.16","16",0.686,0.617647673063773,0.0461801343443958,0.527134609748757,0.708160736378789,0.63319127085145,0.0460819226589236,0.54287070243996,0.72351183926294,0.614272134005039,0,0,0,0
"result.17","17",0.686,0.674464301017289,0.0487871459867583,0.578841494883242,0.770087107151335,0.685991846691454,0.0483317035115286,0.591261707808858,0.780721985574051,0.663202919843947,0,0,0,0
"result.18","18",0.686,0.667459267242063,0.0468245545549538,0.575683140314354,0.759235394169773,0.67673914486795,0.0463510845145926,0.585891019219349,0.767587270516552,0.65554292260195,0,0,0,0
"result.19","19",0.686,0.652043304465919,0.0463151937835155,0.561265524650228,0.742821084281609,0.666492167282819,0.0461043066425965,0.57612772626333,0.756856608302308,0.650374798627612,0,0,0,0
"result.20","20",0.686,0.753925468349155,0.0500058694417671,0.655913964243291,0.851936972455018,0.758618833825754,0.0488807400936449,0.66281258324221,0.854425084409298,0.720058397034361,0,0,0,0
"result.21","21",0.686,0.764583417581667,0.05121941012502,0.664193373736628,0.864973461426706,0.773940589892796,0.0505893477728707,0.674785468257969,0.873095711527622,0.74658947442237,0,0,0,0
"result.22","22",0.686,0.71180270561717,0.0480882977469349,0.617549642033177,0.806055769201162,0.719181103589947,0.0475430836190701,0.62599665969657,0.812365547483324,0.694261205826815,0,0,0,0
"result.23","23",0.686,0.70308237934641,0.0492124918439147,0.606625895332337,0.799538863360483,0.707123619266257,0.0480667310502691,0.612912826407729,0.801334412124785,0.670106653472872,0,0,0,0
"result.24","24",0.686,0.673330589892249,0.0488190062224501,0.577645337696246,0.769015842088251,0.68652871776608,0.0484383498370805,0.591589552085402,0.781467883446758,0.66074679260166,0,0,0,0
"result.25","25",0.686,0.672426118532744,0.0467663015037896,0.580764167585317,0.764088069480172,0.685640567091225,0.0464200861958552,0.594657198147349,0.776623936035101,0.662207885018158,0,0,0,0
"result.26","26",0.686,0.686142652798423,0.0490272439131542,0.590049254728641,0.782236050868205,0.702005723737453,0.0488928642312874,0.60617570984413,0.797835737630776,0.680191078631272,0,0,0,0
"result.27","27",0.686,0.710880990860654,0.0477208286158265,0.617348166773634,0.804413814947674,0.719071448442458,0.0471570840209617,0.626643563761373,0.811499333123543,0.693388896689027,0,0,0,0
"result.28","28",0.686,0.635963087846193,0.0450156796571677,0.547732355718145,0.724193819974242,0.639647765981965,0.0443110292387441,0.552798148674026,0.726497383289903,0.61537512292096,0,0,0,0
"result.29","29",0.686,0.626950735990878,0.0460742751893591,0.536645156619734,0.717256315362022,0.642293972999632,0.0456284076009058,0.552862294101856,0.731725651897407,0.620995148875258,0,0,0,0
"result.30","30",0.686,0.606465722460439,0.0456149518682648,0.51706041679864,0.695871028122238,0.618242965337585,0.0448998228558832,0.530239312540054,0.706246618135116,0.589789733662742,0,0,0,0
