"","i","truth","cvtmle","cvtmle_se","cvtmle_lower","cvtmle_upper","cvaiptw","cvaiptw_se","cvaiptw_lower","cvaiptw_upper","ss","sshal","sshal_se","sshal_lower","sshal_upper"
"result.1","1",0.686,0.718983740764337,0.0632042766018853,0.595103358624642,0.842864122904033,0.746676568965311,0.0631997565811363,0.622805046066284,0.870548091864338,0.71850604106977,0,0,0,0
"result.2","2",0.686,0.597853962863673,0.0583241028935724,0.483538721192271,0.712169204535075,0.62007949744662,0.0578724124361537,0.506649569071759,0.733509425821481,0.586723734327864,0,0,0,0
"result.3","3",0.686,0.84760372945313,0.067992535588133,0.714338359700389,0.980869099205871,0.853963413028907,0.0664341809537421,0.723752418359572,0.984174407698241,0.809456227962011,0,0,0,0
"result.4","4",0.686,0.721591494921844,0.0645502343213298,0.595073035652037,0.84810995419165,0.730358786412226,0.0634287981638706,0.60603834201104,0.854679230813412,0.692403693129447,0,0,0,0
"result.5","5",0.686,0.568481501361939,0.0555673481267733,0.459569499033463,0.677393503690414,0.586949628335997,0.055039309128795,0.479072582443559,0.694826674228435,0.553556205067526,0,0,0,0
"result.6","6",0.686,0.789881223110658,0.0658722666721851,0.660771580433175,0.918990865788141,0.77624139599556,0.0629051191090904,0.652947362541743,0.899535429449377,0.721691434121958,0,0,0,0
"result.7","7",0.686,0.643473720475431,0.0585530587287011,0.528709725367177,0.758237715583685,0.654509460005202,0.0576400633719966,0.541534935796088,0.767483984214315,0.620908283947518,0,0,0,0
"result.8","8",0.686,0.748569239897413,0.066596592071589,0.618039919437099,0.879098560357728,0.764868615500606,0.0658408344517713,0.635820579975135,0.893916651026078,0.729214927462112,0,0,0,0
"result.9","9",0.686,0.700410995898265,0.0635391035133935,0.575874353012014,0.824947638784516,0.710908317940216,0.0620240333764464,0.589341212522382,0.832475423358051,0.664690867118038,0,0,0,0
"result.10","10",0.686,0.648243978917983,0.0616659971536341,0.52737862449686,0.769109333339106,0.676700370028542,0.0611784940454566,0.556790521699447,0.796610218357637,0.646357842742636,0,0,0,0
"result.11","11",0.686,0.755348661553185,0.064734465238639,0.628469109685453,0.882228213420918,0.765896811880897,0.0635631694645903,0.6413129997303,0.890480624031494,0.724303017785858,0,0,0,0
"result.12","12",0.686,0.691558829739942,0.0634028751956176,0.567289194356532,0.815828465123353,0.696072474369624,0.0611664317962152,0.576186268049042,0.815958680690205,0.645970661404176,0,0,0,0
"result.13","13",0.686,0.704194189715902,0.0630008418790075,0.580712539633048,0.827675839798757,0.713230580719247,0.0618006433926122,0.592101319669727,0.834359841768767,0.676283280202079,0,0,0,0
"result.14","14",0.686,0.721317511781842,0.0634128859008966,0.597028255416085,0.845606768147599,0.724163768545259,0.061798465285746,0.603038776585196,0.845288760505321,0.68162868644461,0,0,0,0
"result.15","15",0.686,0.726478808248052,0.0635597215782134,0.601901753954753,0.85105586254135,0.742198384980875,0.0628590821499496,0.618994583966974,0.865402185994776,0.706049874136879,0,0,0,0
"result.16","16",0.686,0.752775925463364,0.063840683664651,0.627648185480648,0.87790366544608,0.75971692870983,0.0625378299490208,0.637142782009749,0.882291075409911,0.722513644645224,0,0,0,0
"result.17","17",0.686,0.714960332243891,0.0652737347654888,0.587023812103533,0.842896852384249,0.724745338256112,0.0639740451376484,0.599356209786321,0.850134466725903,0.687863601765395,0,0,0,0
"result.18","18",0.686,0.727201029967698,0.0635608561621442,0.602621751889896,0.851780308045501,0.705959970205646,0.0609898952163244,0.58641977558165,0.825500164829642,0.669467379735575,0,0,0,0
"result.19","19",0.686,0.678738863380782,0.0623621996826479,0.556508952002792,0.800968774758772,0.702105586011047,0.0614807342712149,0.581603346839465,0.822607825182628,0.661699747871415,0,0,0,0
"result.20","20",0.686,0.657069273134681,0.0607439757523663,0.538011080660043,0.776127465609319,0.668820755978059,0.0595536075770407,0.552095685127059,0.785545826829059,0.632340245977152,0,0,0,0
"result.21","21",0.686,0.754619843309145,0.0649020963037789,0.627411734553738,0.881827952064551,0.773926938176112,0.0643932283343192,0.647716210640847,0.900137665711378,0.744190345205815,0,0,0,0
"result.22","22",0.686,0.569391449497092,0.0544899119500488,0.462591222074996,0.676191676919187,0.577288021447689,0.05324734311236,0.472923228947464,0.681652813947915,0.542128156136085,0,0,0,0
"result.23","23",0.686,0.705947385366539,0.0635093007266979,0.581469155942211,0.830425614790867,0.722724163525537,0.0627823601579786,0.599670737615899,0.845777589435175,0.690788118239223,0,0,0,0
"result.24","24",0.686,0.708088532304782,0.062925059582506,0.584755415523071,0.831421649086494,0.728563635745934,0.0625737206644543,0.605919143243603,0.851208128248264,0.704542029267322,0,0,0,0
"result.25","25",0.686,0.691595001560477,0.0620478296239604,0.569981255497515,0.813208747623439,0.704848640314778,0.0609738682381115,0.58533985856808,0.824357422061477,0.663079726956048,0,0,0,0
"result.26","26",0.686,0.573859951249889,0.0545506335977871,0.466940709398227,0.680779193101552,0.582623587432885,0.0531729169700998,0.478404670171489,0.686842504694281,0.545816942708906,0,0,0,0
"result.27","27",0.686,0.705025893754065,0.0630413124321595,0.581464921387033,0.828586866121098,0.721159587115394,0.0624493155673921,0.598758928603306,0.843560245627483,0.693487609918319,0,0,0,0
"result.28","28",0.686,0.633425132261774,0.0604769946528505,0.514890222742187,0.751960041781361,0.632174338511152,0.058045456018405,0.518405244715078,0.745943432307225,0.580531006747684,0,0,0,0
"result.29","29",0.686,0.63419115810608,0.0617734271548755,0.513115240882524,0.755267075329636,0.64029885652716,0.0596993543366455,0.523288122027334,0.757309591026985,0.590070935445608,0,0,0,0
"result.30","30",0.686,0.629256696511962,0.0590940954545055,0.513432269421131,0.745081123602793,0.640646605473701,0.0577902529040544,0.527377709781754,0.753915501165648,0.601945292332027,0,0,0,0
"result.31","31",0.686,0.612627279667557,0.0571352334216947,0.500642222161035,0.724612337174078,0.618648004857549,0.0554681186387181,0.509930492325661,0.727365517389437,0.576091968178254,0,0,0,0
"result.32","32",0.686,0.796593139855658,0.0684411540563922,0.662448477905129,0.930737801806187,0.814300492047286,0.0679420863438359,0.681134002813368,0.947466981281205,0.781949140515939,0,0,0,0
"result.33","33",0.686,0.85161837570241,0.0705830974375072,0.713275504724896,0.989961246679924,0.851903926132193,0.0684862982691939,0.717670781524573,0.986137070739813,0.801272714053867,0,0,0,0
"result.34","34",0.686,0.765078141855046,0.0648398543745591,0.63799202728091,0.892164256429182,0.806108198633906,0.0654899178911528,0.677747959567247,0.934468437700566,0.775358132824055,0,0,0,0
"result.35","35",0.686,0.699952809815504,0.0629481663317613,0.576574403805252,0.823331215825756,0.708899389996255,0.0615897688183913,0.588183443112208,0.829615336880302,0.670129233008177,0,0,0,0
"result.36","36",0.686,0.586935941461481,0.0571044528220506,0.475011213930262,0.6988606689927,0.592531308908448,0.0557783560733656,0.483205731004651,0.701856886812244,0.558223250119062,0,0,0,0
"result.37","37",0.686,0.66893368600546,0.0596835169307728,0.551953992821145,0.785913379189775,0.68156813385126,0.0588206985053604,0.566279564780753,0.796856702921766,0.653115105012123,0,0,0,0
"result.38","38",0.686,0.653101887484606,0.0629296450081852,0.529759783268564,0.776443991700649,0.675609380538036,0.0625259210186742,0.553058575341435,0.798160185734637,0.644244872998482,0,0,0,0
"result.39","39",0.686,0.706867224380838,0.0636348284924206,0.582142960535694,0.831591488225983,0.735521598630921,0.0636195454934331,0.610827289463792,0.86021590779805,0.70723777490703,0,0,0,0
"result.40","40",0.686,0.67445395924714,0.0607365736800335,0.555410274834275,0.793497643660006,0.702481131759942,0.0608749816985442,0.583166167630795,0.821796095889088,0.677444568319694,0,0,0,0
"result.41","41",0.686,0.824805431167197,0.0688480895745454,0.689863175601088,0.959747686733306,0.839134452106527,0.0675855586144379,0.706666757222228,0.971602146990825,0.792960116397094,0,0,0,0
