"","i","truth","cvtmle","cvtmle_se","cvtmle_lower","cvtmle_upper","cvaiptw","cvaiptw_se","cvaiptw_lower","cvaiptw_upper"
"result.1","1",0.686,0.723015555257343,0.0511152047529045,0.62282975394165,0.823201356573036,0.724749702240353,0.0531774686221109,0.620521863741016,0.828977540739691
"result.2","2",0.686,0.620585220067445,0.0466271605427937,0.529195985403569,0.71197445473132,0.626435634969999,0.0472026939420984,0.533918354843486,0.718952915096512
"result.3","3",0.686,0.671853333934043,0.0479904674204548,0.577792017789952,0.765914650078134,0.688644554749467,0.0486170346593757,0.59335516681709,0.783933942681843
"result.4","4",0.686,0.661284462890937,0.0482227522858364,0.566767868410698,0.755801057371176,0.67559651016265,0.0486441489713739,0.580253978178757,0.770939042146543
"result.5","5",0.686,0.72785903132347,0.0508646844905783,0.628164249721936,0.827553812925003,0.720138258701829,0.0501013343091578,0.62193964345588,0.818336873947779
"result.6","6",0.686,0.610943066872638,0.0467190252615574,0.519373777359985,0.70251235638529,0.638777970500294,0.0466132646842444,0.547415971719175,0.730139969281413
"result.7","7",0.686,0.606788261255614,0.0457507960411737,0.517116701014913,0.696459821496314,0.618771081836598,0.0474479783147138,0.525773044339759,0.711769119333438
"result.8","8",0.686,0.754538402608566,0.0522913656898072,0.652047325856544,0.857029479360588,0.756972249344765,0.0509711255708708,0.657068843225858,0.856875655463672
"result.9","9",0.686,0.697585898469429,0.0508568243587895,0.597906522726201,0.797265274212656,0.70359434062201,0.0500979363669187,0.605402385342849,0.80178629590117
"result.10","10",0.686,0.661566834881649,0.0498481292845648,0.563864501483902,0.759269168279396,0.641597629278239,0.049026232586516,0.545506213408668,0.73768904514781
"result.11","11",0.686,0.678244588629717,0.0501694376514442,0.579912490832887,0.776576686426548,0.690659839170361,0.0511704914986874,0.590365675832934,0.790954002507788
"result.12","12",0.686,0.676726209331154,0.0488855730491805,0.58091048615476,0.772541932507548,0.68244098049771,0.0498263530504675,0.584781328518794,0.780100632476626
"result.13","13",0.686,0.741662946656083,0.0508680406976989,0.641961586888593,0.841364306423573,0.749837549289867,0.0520875630484445,0.647745925714916,0.851929172864818
