"","i","truth","cvtmle","cvtmle_se","cvtmle_lower","cvtmle_upper","cvaiptw","cvaiptw_se","cvaiptw_lower","cvaiptw_upper","ss","sshal","sshal_se","sshal_lower","sshal_upper"
"result.1","1",0.686,0.451354078855255,0.121909962642092,0.212410552076756,0.690297605633755,0.489879966010409,0.115606489704621,0.263291246189352,0.716468685831466,0.398058160546404,0,0,0,0
"result.2","2",0.686,0.858848264970848,0.166261579044778,0.532975570043083,1.18472095989861,0.774676967954877,0.137017530520871,0.50612260813397,1.04323132777578,0.596375830578752,0,0,0,0
"result.3","3",0.686,0.495214486891661,0.126427035247731,0.247417497806108,0.743011475977214,0.479953183936516,0.110160716785305,0.264038179037318,0.695868188835714,0.370375420464196,0,0,0,0
"result.4","4",0.686,1.03526124304944,0.180790048062949,0.68091274884606,1.38960973725282,1.0073174301337,0.163504284199996,0.68684903310171,1.32778582716569,0.821579941858495,0,0,0,0
"result.5","5",0.686,0.809474294897723,0.155283921264321,0.505117809219654,1.11383078057579,0.890575154624624,0.147066547192563,0.602324722127202,1.17882558712205,0.736827320166913,0,0,0,0
"result.6","6",0.686,0.542415950055482,0.131666436799521,0.284349733928421,0.800482166182543,0.582595470982002,0.121423858307605,0.344604708699096,0.820586233264907,0.464096342477791,0,0,0,0
"result.7","7",0.686,0.896295141241879,0.165851458025035,0.57122628351281,1.22136399897095,0.913314067343878,0.157329731807108,0.604947793001947,1.22168034168581,0.795197795875501,0,0,0,0
"result.8","8",0.686,0.835181705102486,0.16855758825597,0.504808832120784,1.16555457808419,0.874921892497786,0.16070940858621,0.559931451668815,1.18991233332676,0.76980973983842,0,0,0,0
"result.9","9",0.686,0.842421602226074,0.17261753018103,0.504091243071255,1.18075196138089,0.94215767880096,0.171953308953902,0.605129193251311,1.27918616435061,0.815296395337462,0,0,0,0
"result.10","10",0.686,0.870864277339301,0.172242659244462,0.533268665220156,1.20845988945845,0.892034202515563,0.16263712380998,0.573265439848002,1.21080296518312,0.761134359731362,0,0,0,0
"result.11","11",0.686,0.573678679806757,0.130532674766852,0.317834637263726,0.829522722349787,0.688505508483965,0.130166617047715,0.433378939070445,0.943632077897485,0.565148832202887,0,0,0,0
"result.12","12",0.686,0.819990527098032,0.175720290793605,0.475578757142566,1.1644022970535,0.891917777131324,0.161733743985674,0.574919638919402,1.20891591534325,0.698176303292852,0,0,0,0
"result.13","13",0.686,0.717923420564635,0.156750013578629,0.410693393950523,1.02515344717875,0.79673353374718,0.152466942960954,0.49789832554371,1.09556874195065,0.680729267215912,0,0,0,0
"result.14","14",0.686,0.840598704604065,0.173535859085247,0.500468420796981,1.18072898841115,0.884353563996409,0.168470849150719,0.554150699661001,1.21455642833182,0.77915710956114,0,0,0,0
"result.15","15",0.686,0.730065595128857,0.166554401480257,0.403618968227552,1.05651222203016,0.900018874581599,0.165690384167858,0.575265721612598,1.2247720275506,0.779985206972609,0,0,0,0
"result.16","16",0.686,0.951583994587776,0.173128966155521,0.612251220922954,1.2909167682526,1.00206958720032,0.164086262784966,0.680460512141791,1.32367866225886,0.849878857229164,0,0,0,0
"result.17","17",0.686,0.55633160909055,0.134559789926864,0.292594420833897,0.820068797347202,0.557637328328304,0.119058040071461,0.324283569788239,0.790991086868368,0.431594944073767,0,0,0,0
"result.18","18",0.686,0.698388989116149,0.157657408206415,0.389380469031576,1.00739750920072,0.71755889093539,0.14043245153504,0.442311285926712,0.992806495944068,0.556136514130661,0,0,0,0
"result.19","19",0.686,0.782883485784879,0.144222945824637,0.500206511968591,1.06556045960117,0.700770649388567,0.124993269258052,0.455783841642784,0.945757457134349,0.546856936524343,0,0,0,0
"result.20","20",0.686,0.744587792094441,0.158018234395946,0.434872052678387,1.05430353151049,0.771684877298995,0.148696082837901,0.480240554936708,1.06312919966128,0.665669962565152,0,0,0,0
"result.21","21",0.686,0.5619634297367,0.129329393241849,0.308477818982676,0.815449040490724,0.566998079230044,0.114990908270637,0.341615899019596,0.792380259440492,0.436007129962993,0,0,0,0
"result.22","22",0.686,0.954117746325252,0.161916759684102,0.636760897344411,1.27147459530609,0.957091671571148,0.149930877879162,0.66322715092799,1.25095619221431,0.815360230267109,0,0,0,0
"result.23","23",0.686,0.439269174960085,0.117152367471094,0.20965053471674,0.66888781520343,0.613610761243376,0.121822310072234,0.374839033501799,0.852382488984954,0.49030663649338,0,0,0,0
"result.24","24",0.686,0.671543219040146,0.145048245635874,0.387248657593833,0.955837780486459,0.682444934506278,0.127700613158656,0.432151732715312,0.932738136297244,0.513106520207245,0,0,0,0
