"","i","truth","cvtmle","cvtmle_se","cvtmle_lower","cvtmle_upper","cvaiptw","cvaiptw_se","cvaiptw_lower","cvaiptw_upper"
"result.1","1",0.686,0.667597966618537,0.0471912331705682,0.575103149604224,0.760092783632851,0.651821483670752,0.0476261242585644,0.558474280123966,0.745168687217538
"result.2","2",0.686,0.730569510161107,0.0531997114674785,0.626298075684849,0.834840944637365,0.697617365427889,0.0510517870844732,0.597555862742321,0.797678868113456
"result.3","3",0.686,0.664183746472859,0.0497683804913151,0.566637720709882,0.761729772235837,0.625390338812791,0.0476799072955781,0.531937720513458,0.718842957112124
"result.4","4",0.686,0.797286129036643,0.0535101477168364,0.692406239511643,0.902166018561642,0.769286236880207,0.0527374657161854,0.665920804076483,0.87265166968393
"result.5","5",0.686,0.602139087218729,0.0457179255041687,0.512531953230558,0.691746221206899,0.580778024310496,0.0451329767614625,0.49231738985803,0.669238658762963
"result.6","6",0.686,0.615473805736727,0.0457953039780223,0.525715009939803,0.70523260153365,0.607883839138321,0.0452324864171833,0.519228165760642,0.696539512516
"result.7","7",0.686,0.675410011140829,0.0495534417825488,0.578285265247033,0.772534757034625,0.635440741161609,0.0479431515258137,0.541472164171014,0.729409318152204
"result.8","8",0.686,0.585482151359419,0.0452523637771221,0.496787518356259,0.674176784362578,0.573323491766857,0.0449722668028675,0.485177848833237,0.661469134700477
"result.9","9",0.686,0.673464702263776,0.049085255811807,0.577257600872634,0.769671803654918,0.635113238452678,0.0483604271079345,0.540326801321127,0.72989967558423
"result.10","10",0.686,0.654288755744702,0.0478196021145835,0.560562335600118,0.748015175889286,0.65683256047039,0.0479385073082656,0.562873086146189,0.75079203479459
"result.11","11",0.686,0.66785390197666,0.049162170775685,0.571496047256317,0.764211756697002,0.656935757163851,0.0492250564559793,0.560454646510132,0.753416867817571
"result.12","12",0.686,0.64829562196346,0.0502371180596385,0.549830870566568,0.746760373360351,0.646182907863567,0.0483070765762049,0.551501037774205,0.740864777952928
"result.13","13",0.686,0.718462398646744,0.0495640719546727,0.621316817615585,0.815607979677902,0.703474858978872,0.0498011449555921,0.605864614865912,0.801085103091833
"result.14","14",0.686,0.776740227134348,0.0547428825322399,0.669444177371158,0.884036276897538,0.763618100933999,0.0523897471937975,0.660934196434156,0.866302005433842
"result.15","15",0.686,0.693784000656583,0.0504597287241227,0.594882932357302,0.792685068955864,0.681497132687218,0.0495423072291327,0.584394210518118,0.778600054856318
"result.16","16",0.686,0.708269985193967,0.0508155366337127,0.60867153339189,0.807868436996044,0.701898888069944,0.048790516893998,0.606269474957707,0.79752830118218
"result.17","17",0.686,0.74723594698741,0.0513969808776554,0.646497864467205,0.847974029507614,0.70793720141214,0.0511156350867573,0.607750556642095,0.808123846182184
"result.18","18",0.686,0.672578293784339,0.0475315647817783,0.579416426812053,0.765740160756624,0.654493407824369,0.0477275845017056,0.560947342201026,0.748039473447712
"result.19","19",0.686,0.697458236098702,0.0498976228631925,0.599658895286845,0.79525757691056,0.673454240831984,0.0500951327513245,0.575267780639388,0.77164070102458
"result.20","20",0.686,0.74259929798324,0.0510711841625871,0.642499777024569,0.842698818941911,0.733171351680455,0.0524002327328499,0.630466895524069,0.835875807836841
"result.21","21",0.686,0.697246705072703,0.049642474813242,0.599947454438749,0.794545955706658,0.669305857565014,0.0496108720923531,0.572068548264002,0.766543166866026
"result.22","22",0.686,0.621641343648841,0.046438577352176,0.530621732038576,0.712660955259106,0.621592048107535,0.0467175927090069,0.530025566397881,0.713158529817189
"result.23","23",0.686,0.729206436959246,0.0499340215136197,0.631335754792551,0.827077119125941,0.713265011720259,0.0496582190701287,0.615934902342807,0.810595121097711
"result.24","24",0.686,0.647324213865837,0.0491591197119889,0.550972339230339,0.743676088501335,0.634229912157161,0.0485281556720342,0.539114727039974,0.729345097274348
"result.25","25",0.686,0.68509108185021,0.0477657592383873,0.591470193742971,0.77871196995745,0.667643759520584,0.0481144462724371,0.573339444826607,0.761948074214561
"result.26","26",0.686,0.621352874835641,0.0475949307165299,0.528066810631243,0.71463893904004,0.615102485525439,0.0459924010824665,0.524957379403805,0.705247591647074
"result.27","27",0.686,0.715490556719207,0.0496329922792181,0.61820989185194,0.812771221586475,0.706424308522388,0.0525047694412283,0.60351496041758,0.809333656627195
"result.28","28",0.686,0.688324165754326,0.0472396074389705,0.595734535173944,0.780913796334708,0.670402498000795,0.0479285860883702,0.576462469267589,0.764342526734
"result.29","29",0.686,0.724240391957003,0.0504288029318579,0.625399938210562,0.823080845703445,0.709764364357283,0.0500196991318409,0.611725754058875,0.807802974655691
"result.30","30",0.686,0.679888339127575,0.0498487295356237,0.582184829237752,0.777591849017397,0.68975870329754,0.0496938410963294,0.592358774748735,0.787158631846346
"result.31","31",0.686,0.694903332478791,0.0493678461066644,0.598142354109729,0.791664310847853,0.682912031889878,0.0499014157632128,0.585105256993981,0.780718806785775
"result.32","32",0.686,0.635633289738807,0.0477195670567882,0.542102938307502,0.729163641170112,0.625512290895745,0.0471792924263986,0.533040877740004,0.717983704051486
"result.33","33",0.686,0.676280994667039,0.0497631999415378,0.578745122781624,0.773816866552453,0.671958909194341,0.0493124045869526,0.575306596203914,0.768611222184768
"result.34","34",0.686,0.662358320421691,0.0483025651684026,0.567685292691621,0.75703134815176,0.623989104124809,0.0483677137425475,0.529188385189416,0.718789823060202
"result.35","35",0.686,0.651732193655713,0.0480613559014402,0.55753193608889,0.745932451222536,0.625554885880012,0.0474630219977855,0.532527362764352,0.718582408995671
"result.36","36",0.686,0.696298844717875,0.0512627395103614,0.595823875277567,0.796773814158183,0.667626586885149,0.051051548494842,0.567565551835259,0.767687621935039
"result.37","37",0.686,0.660249530681063,0.0491618147468164,0.563892373777303,0.756606687584824,0.641913068689686,0.0494362424728588,0.545018033442883,0.73880810393649
"result.38","38",0.686,0.716111867970084,0.0499953670984411,0.61812094845714,0.814102787483029,0.711173283312007,0.0505861780555177,0.612024374323192,0.810322192300822
"result.39","39",0.686,0.749591442292871,0.0513271535083092,0.648990221416585,0.850192663169157,0.740099617729317,0.0517428273404124,0.638683676142108,0.841515559316525
"result.40","40",0.686,0.739519093906059,0.0515587276138755,0.638463987782864,0.840574200029255,0.736609491682808,0.0516843889747343,0.635308089292329,0.837910894073287
"result.41","41",0.686,0.639297192224825,0.049103065617041,0.543055183615424,0.735539200834225,0.618874709179358,0.0473542937059116,0.526060293515771,0.711689124842945
"result.42","42",0.686,0.693358619530761,0.0500211725159437,0.595317121399512,0.791400117662011,0.687274726076498,0.0494568627694803,0.590339275048317,0.78421017710468
"result.43","43",0.686,0.670360700725985,0.0487048156568305,0.574899262038597,0.765822139413372,0.656757405113542,0.0488433678719696,0.561024404084482,0.752490406142603
"result.44","44",0.686,0.722526103395131,0.0497650405434721,0.624986623929926,0.820065582860337,0.709544658268572,0.0505694302448015,0.610428574988761,0.808660741548383
"result.45","45",0.686,0.700984542570606,0.0487153542614553,0.605502448218154,0.796466636923059,0.673239515047355,0.049855933920231,0.575521884563702,0.770957145531008
"result.46","46",0.686,0.67092317693677,0.0505184914379314,0.571906933718424,0.769939420155115,0.641028490511409,0.0483876846379202,0.546188628621085,0.735868352401732
"result.47","47",0.686,0.634627668121395,0.0468427452773214,0.542815887377845,0.726439448864945,0.62162254848617,0.0476155931182898,0.528295985974322,0.714949110998018
"result.48","48",0.686,0.731467359660727,0.0519441807032247,0.629656765482406,0.833277953839047,0.717708103658943,0.0520617341420803,0.615667104740465,0.81974910257742
"result.49","49",0.686,0.746364676946174,0.0540451701295805,0.640436143492197,0.852293210400152,0.725750943534851,0.0516205885325295,0.624574590011093,0.826927297058609
"result.50","50",0.686,0.650571867577166,0.0467746855377571,0.558893483923163,0.74225025123117,0.645392288978118,0.0473937428298933,0.552500553031527,0.738284024924709
"result.51","51",0.686,0.696234982877786,0.0498303912715486,0.59856741598555,0.793902549770021,0.657448810579999,0.0500226176032413,0.559404480077647,0.755493141082352
"result.52","52",0.686,0.759063813965876,0.0533483087118443,0.654501128890661,0.863626499041091,0.734680385025161,0.0527010997915566,0.63138622943371,0.837974540616612
"result.53","53",0.686,0.622509125850513,0.046854343476116,0.530674612637325,0.7143436390637,0.610419419110724,0.0460022969187137,0.520254917150046,0.700583921071403
"result.54","54",0.686,0.756073644613388,0.0523584774897336,0.65345102873351,0.858696260493266,0.720735487098127,0.051867198483636,0.6190757780702,0.822395196126053
"result.55","55",0.686,0.627880319193219,0.04514240311163,0.539401209094424,0.716359429292014,0.605794990225648,0.045048807309265,0.517499327899489,0.694090652551807
"result.56","56",0.686,0.619151030590278,0.047234947733522,0.526570533032575,0.711731528147981,0.596838769280051,0.0466997929945048,0.505307175010821,0.68837036354928
"result.57","57",0.686,0.761330004909882,0.0520362210730075,0.659339011606787,0.863320998212977,0.725108548477223,0.051142231665767,0.624869774412319,0.825347322542126
"result.58","58",0.686,0.626033353626825,0.0452864193538335,0.537271971693311,0.714794735560338,0.613061625632243,0.0452832452687854,0.524306464905424,0.701816786359062
