"","i","truth","cvtmle","cvtmle_se","cvtmle_lower","cvtmle_upper","cvaiptw","cvaiptw_se","cvaiptw_lower","cvaiptw_upper","ss","ss_se","ss_lower","ss_upper","sshal","sshal_se","sshal_lower","sshal_upper"
"result.1","1",0.685,0.754383673493551,0.111377655629369,0.536083468459988,0.972683878527115,0.7467117430704,0.111422121080818,0.528324385751996,0.965099100388804,0.754022736096208,0.111422121080818,0.535635378777804,0.972410093414612,0,0,0,0
"result.2","2",0.685,0.834511129055346,0.118747718464909,0.601765600864125,1.06725665724657,0.811339310443087,0.127245590788846,0.56193795249695,1.06074066838922,0.97155083495011,0.127245590788846,0.722149477003973,1.22095219289625,0,0,0,0
"result.3","3",0.685,0.727368251778695,0.115658254132371,0.500678073679249,0.954058429878142,0.744386560768616,0.115345602035952,0.51830918077815,0.970463940759082,0.724068932841416,0.115345602035952,0.49799155285095,0.950146312831882,0,0,0,0
"result.4","4",0.685,0.643252620666779,0.0985934171102051,0.450009523130777,0.836495718202781,0.629189814684303,0.0994218584635179,0.434322972095808,0.824056657272799,0.654678309250731,0.0994218584635179,0.459811466662236,0.849545151839226,0,0,0,0
"result.5","5",0.685,0.768241541385187,0.115158093938178,0.542531677266359,0.993951405504016,0.781387079020794,0.109772169840123,0.566233626134153,0.996540531907435,0.694750699007335,0.109772169840123,0.479597246120694,0.909904151893976,0,0,0,0
"result.6","6",0.685,0.64072640367013,0.103008696539666,0.438829358452385,0.842623448887876,0.639791969345729,0.10296586396202,0.43797887598017,0.841605062711288,0.63928877099014,0.10296586396202,0.437475677624582,0.841101864355699,0,0,0,0
"result.7","7",0.685,0.684640198032705,0.109030221114821,0.470940964647655,0.898339431417755,0.668126105960644,0.11181511035063,0.44896848967341,0.887283722247878,0.721774209315454,0.11181511035063,0.50261659302822,0.940931825602688,0,0,0,0
"result.8","8",0.685,0.58835953271002,0.10948027331113,0.373778197020206,0.802940868399834,0.572992408197205,0.110579671267864,0.356256252512191,0.789728563882219,0.600730349090182,0.110579671267864,0.383994193405168,0.817466504775196,0,0,0,0
"result.9","9",0.685,0.820783567209655,0.119710191836617,0.586151591209886,1.05541554320942,0.802775944043843,0.120407912721956,0.56677643510881,1.03877545297888,0.829705280206041,0.120407912721956,0.593705771271007,1.06570478914107,0,0,0,0
"result.10","10",0.685,0.901535787482714,0.124044685114213,0.658408204658858,1.14466337030657,0.882765816194733,0.125796736698417,0.636204212265835,1.12932742012363,0.927638961650983,0.125796736698417,0.681077357722085,1.17420056557988,0,0,0,0
"result.11","11",0.685,0.7393080590118,0.10823031715336,0.527176637391215,0.951439480632385,0.723605375560178,0.110935294147068,0.506172199031926,0.941038552088431,0.778160840259073,0.110935294147068,0.560727663730821,0.995594016787326,0,0,0,0
"result.12","12",0.685,0.711395018417811,0.103876423197195,0.507797228951308,0.914992807884313,0.726949548553078,0.103675892056327,0.523744800122677,0.930154296983479,0.709506790456124,0.103675892056327,0.506302042025724,0.912711538886525,0,0,0,0
"result.13","13",0.685,0.592251218848333,0.0992799147297694,0.397662585977985,0.786839851718682,0.581141036121096,0.0993168334292892,0.386480042599689,0.775802029642503,0.59173967313585,0.0993168334292892,0.397078679614443,0.786400666657257,0,0,0,0
"result.14","14",0.685,0.977401163531797,0.126965243451723,0.72854928636642,1.22625304069717,0.956742085151763,0.13265910146768,0.696730246275111,1.21675392402842,1.07591579349667,0.13265910146768,0.815903954620018,1.33592763237332,0,0,0,0
"result.15","15",0.685,0.502521949813913,0.0944171026481534,0.317464428623532,0.687579471004294,0.488100999097861,0.0951905632830602,0.301527495063063,0.674674503132659,0.510131983103413,0.0951905632830602,0.323558479068615,0.696705487138211,0,0,0,0
"result.16","16",0.685,0.813549094853066,0.112350592648005,0.593341933262975,1.03375625644316,0.796779513102322,0.113487843872332,0.57434333911255,1.01921568709209,0.830350105102968,0.113487843872332,0.607913931113196,1.05278627909274,0,0,0,0
"result.17","17",0.685,0.692824156808561,0.106168724953157,0.484733455900374,0.900914857716749,0.677802579400964,0.106884210989608,0.468309525861332,0.887295632940597,0.702876926322528,0.106884210989608,0.493383872782896,0.91236997986216,0,0,0,0
"result.18","18",0.685,0.675583401095828,0.104207471931768,0.471336756109563,0.879830046082094,0.677825144910756,0.104165080308937,0.47366158750524,0.881988702316272,0.674101216763235,0.104165080308937,0.469937659357719,0.87826477416875,0,0,0,0
"result.19","19",0.685,0.668650542306308,0.111974914163724,0.449179710545408,0.888121374067208,0.651332974273425,0.115740192529098,0.424482196916394,0.878183751630457,0.718587671853327,0.115740192529098,0.491736894496295,0.945438449210359,0,0,0,0
"result.20","20",0.685,0.656175913688438,0.0998241371179677,0.460520604937221,0.851831222439654,0.641252792498441,0.100782359325801,0.44371936821987,0.838786216777012,0.668505984876571,0.100782359325801,0.470972560598,0.866039409155142,0,0,0,0
"result.21","21",0.685,0.517850400775187,0.0922310676645621,0.337077508152645,0.698623293397728,0.503970308523784,0.0927634072570432,0.322154030299979,0.685786586747589,0.523265349897267,0.0927634072570432,0.341449071673462,0.705081628121072,0,0,0,0
"result.22","22",0.685,0.796963286206976,0.11803195903377,0.565620646500788,1.02830592591316,0.779087501656649,0.119819880687183,0.544240535509769,1.01393446780353,0.822681172400079,0.119819880687183,0.587834206253199,1.05752813854696,0,0,0,0
"result.23","23",0.685,0.601981585536955,0.104128424092294,0.397889874316059,0.80607329675785,0.615030739273353,0.103712456073534,0.411754325369227,0.818307153177479,0.595730147774496,0.103712456073534,0.39245373387037,0.799006561678622,0,0,0,0
"result.24","24",0.685,0.70878949014191,0.110708265468462,0.491801289823725,0.925777690460095,0.691277477463106,0.112987609589294,0.46982176266809,0.912733192258121,0.738615798058615,0.112987609589294,0.5171600832636,0.960071512853631,0,0,0,0
"result.25","25",0.685,0.765906085301046,0.10761349962115,0.554983626043593,0.9768285445585,0.769511928277499,0.107571529272592,0.558671730903219,0.98035212565178,0.764339680399887,0.107571529272592,0.553499483025606,0.975179877774168,0,0,0,0
"result.26","26",0.685,0.722411087010056,0.109483764244437,0.507822909090959,0.936999264929153,0.709588508114105,0.109520077542621,0.494929156130568,0.924247860097641,0.722008594722906,0.109520077542621,0.50734924273937,0.936667946706443,0,0,0,0
"result.27","27",0.685,0.668795998659701,0.105632718316242,0.461755870759867,0.875836126559535,0.682404031430805,0.102215752903591,0.482061155739768,0.882746907121843,0.624688980623666,0.102215752903591,0.424346104932628,0.825031856314703,0,0,0,0
"result.28","28",0.685,0.626521733286882,0.0997036273862809,0.431102623609772,0.821940842963993,0.635986659489916,0.0935828812752487,0.452564212190429,0.819409106789404,0.548621995976475,0.0935828812752487,0.365199548676988,0.732044443275963,0,0,0,0
"result.29","29",0.685,0.786356247617842,0.116986760385161,0.557062197262926,1.01565029797276,0.802030837431363,0.116367770199917,0.573950007839526,1.0301116670232,0.777599770132693,0.116367770199917,0.549518940540855,1.00568059972453,0,0,0,0
"result.30","30",0.685,0.677346487125312,0.108187268026138,0.465299441794083,0.889393532456542,0.661100731082223,0.109382969004226,0.44671011183394,0.875491350330505,0.69238651637595,0.109382969004226,0.477995897127667,0.906777135624232,0,0,0,0
"result.31","31",0.685,0.928635030520455,0.129944525861241,0.673943759832422,1.18332630120849,0.946384825005603,0.129444830814881,0.692672956608437,1.20009669340277,0.921237263556182,0.129444830814881,0.667525395159016,1.17494913195335,0,0,0,0
"result.32","32",0.685,0.718303044607178,0.109935719233771,0.502829034908987,0.933777054305369,0.701708067738668,0.112525110310157,0.48115885153076,0.922257283946575,0.754841766447593,0.112525110310157,0.534292550239686,0.975390982655501,0,0,0,0
"result.33","33",0.685,0.643509442157236,0.106898940880492,0.433987518031472,0.853031366283,0.628345987240827,0.108380245160535,0.415920706726178,0.840771267755477,0.66231907274576,0.108380245160535,0.449893792231111,0.874744353260409,0,0,0,0
"result.34","34",0.685,0.616631097324691,0.101959279968074,0.416790908587266,0.816471286062116,0.601352967437347,0.104363647979946,0.396800217396653,0.805905717478041,0.648000789200382,0.104363647979946,0.443448039159688,0.852553539241077,0,0,0,0
