"","i","truth","cvtmle","cvtmle_se","cvtmle_lower","cvtmle_upper","cvaiptw","cvaiptw_se","cvaiptw_lower","cvaiptw_upper","ss","sshal","sshal_se","sshal_lower","sshal_upper"
"result.1","1",0.686,0.723614724121543,0.0634257177067904,0.599300317416233,0.847929130826852,0.730254109772538,0.0623973985389314,0.607955208636233,0.852553010908844,0.698309548163261,0,0,0,0
"result.2","2",0.686,0.603855670017888,0.0587769708940432,0.488652807065563,0.719058532970213,0.609868474879512,0.0573248859481809,0.497511698421078,0.722225251337947,0.572700304371014,0,0,0,0
"result.3","3",0.686,0.847161599714632,0.0679853619532687,0.713910290286226,0.980412909143039,0.854652527045779,0.0671302298127105,0.723077276612866,0.986227777478692,0.825154793814045,0,0,0,0
"result.4","4",0.686,0.724110597219705,0.0646825445898542,0.597332809823591,0.85088838461582,0.731873568748006,0.0640014894595433,0.606430649407301,0.857316488088711,0.708487053768857,0,0,0,0
"result.5","5",0.686,0.579911995699153,0.0562252035852349,0.469710596672093,0.690113394726213,0.584876551387563,0.0546363961889651,0.477789214857191,0.691963887917934,0.545834333657772,0,0,0,0
"result.6","6",0.686,0.78500438314256,0.0657122642769944,0.656208345159651,0.91380042112547,0.792371119305549,0.0648178438445423,0.665328145370246,0.919414093240852,0.762678885421656,0,0,0,0
"result.7","7",0.686,0.644581308799009,0.0585918813333244,0.529741221385693,0.759421396212325,0.651157436475928,0.0578890377495826,0.537694922486746,0.76461995046511,0.628529752665001,0,0,0,0
"result.8","8",0.686,0.748370488126606,0.066601602320215,0.617831347578985,0.878909628674228,0.755743462355459,0.0653535931299859,0.627650419820686,0.883836504890231,0.718696244785257,0,0,0,0
"result.9","9",0.686,0.700510682314899,0.0636319852429948,0.575791991238629,0.825229373391169,0.707764431207315,0.0623436881226013,0.585570802487017,0.829958059927614,0.671479384685006,0,0,0,0
"result.10","10",0.686,0.662834153381254,0.0620941106254,0.54112969655547,0.784538610207038,0.668817743500562,0.0610374866848738,0.549184269598209,0.788451217402914,0.638634196861411,0,0,0,0
"result.11","11",0.686,0.755752895460601,0.0647610084387694,0.628821318920613,0.882684472000589,0.762581336196101,0.0635380280597368,0.638046801199016,0.887115871193185,0.726264369409855,0,0,0,0
"result.12","12",0.686,0.691125126029372,0.0633600210689856,0.56693948473416,0.815310767324584,0.698132427177645,0.0625480425710787,0.575538263738331,0.820726590616959,0.672399734237628,0,0,0,0
