"","i","truth","cvtmle","cvtmle_se","cvtmle_lower","cvtmle_upper","cvaiptw","cvaiptw_se","cvaiptw_lower","cvaiptw_upper","ss"
"result.1","1",0.686,0.700185597151103,0.0637999600351004,0.575137675482306,0.825233518819899,0.691398398228112,0.06725081282603,0.559586805089093,0.82320999136713,0.787318772143272
"result.2","2",0.686,0.72293518111435,0.068315984735941,0.589035851031906,0.856834511196794,0.719304165228258,0.0748100232819896,0.572676519595558,0.865931810860957,0.781369128532246
"result.3","3",0.686,0.738269151638254,0.066905860235309,0.607133665577048,0.869404637699459,0.744849790305091,0.0665323620528272,0.61444636068155,0.875253219928632,0.721526557818966
"result.4","4",0.686,0.683410477069509,0.0626689765169524,0.560579283096282,0.806241671042736,0.685057414815607,0.0626692003832843,0.56222578206437,0.807889047566844,0.684982849273038
"result.5","5",0.686,0.659056003980517,0.0685726186093596,0.524653671506172,0.793458336454862,0.643395330752559,0.0724652631697726,0.501363414939805,0.785427246565313,0.681490320647634
"result.6","6",0.686,0.575603098140222,0.0593284735751198,0.459319289932987,0.691886906347456,0.553420413959317,0.062583883751935,0.430756001805524,0.676084826113109,0.626225626965694
"result.7","7",0.686,0.662280028430928,0.0645858648517155,0.535691733321566,0.788868323540291,0.654139048485463,0.066968470298517,0.52288084670037,0.785397250270556,0.708468428706272
"result.8","8",0.686,0.674878628402782,0.0712302573265684,0.535267324042707,0.814489932762856,0.684137316370084,0.0712506797271111,0.544485984104946,0.823788648635222,0.637327711039216
"result.9","9",0.686,0.74860099959586,0.0616044453594776,0.627856286691284,0.869345712500436,0.743047628941354,0.0627700509623309,0.620018329055186,0.866076928827523,0.778979127906377
"result.10","10",0.686,0.79234190332287,0.158407039119628,0.4818641066484,1.10281969999734,0.776534104664329,0.125049595940787,0.531436896620387,1.02163131270827,0.715750688709172
"result.11","11",0.686,0.67268728237562,0.0651021985846029,0.545086973149799,0.800287591601442,0.674607100259241,0.0651024012843786,0.547006393741859,0.802207806776623,0.66213927376645
"result.12","12",0.686,0.70844905168356,0.0628248100599435,0.58531242396607,0.831585679401049,0.698661986863279,0.0661266297489287,0.569053792555379,0.828270181171179,0.781061674177347
"result.13","13",0.686,0.480422262247311,0.0555804887850691,0.371484504228575,0.589360020266046,0.464720426800745,0.0589066308465301,0.349263430341546,0.580177423259944,0.534589968338132
"result.14","14",0.686,0.580748534327035,0.0595463904418505,0.464037609061008,0.697459459593062,0.570802245004048,0.0596414950055361,0.453904914793197,0.687699575214898,0.580335840463344
"result.15","15",0.686,0.61391944081549,0.0648877862711621,0.486739379724012,0.741099501906968,0.617698097984338,0.0650093823815141,0.49027970851657,0.745116487452105,0.615042508495433
"result.16","16",0.686,0.663414795294465,0.0623915382109215,0.541127380401059,0.785702210187871,0.654916446114485,0.0639686197086546,0.529537951485522,0.780294940743448,0.689006569922988
"result.17","17",0.686,0.635545991153488,0.0631990279626423,0.51167589634671,0.759416085960267,0.627819542152812,0.0652746189835072,0.499881288945138,0.755757795360486,0.665713557868852
