"","i","truth","cvtmle","cvtmle_se","cvtmle_lower","cvtmle_upper","cvaiptw","cvaiptw_se","cvaiptw_lower","cvaiptw_upper","ss"
"result.1","1",0.686,0.680930697322391,0.0350530175580967,0.612226782908521,0.749634611736261,0.691159509249048,0.0355935753709725,0.621396101521942,0.760922916976154,0.691140027143863
"result.2","2",0.686,0.618983719338497,0.0324890191970053,0.555305241712367,0.682662196964628,0.640138729184039,0.0332246379977542,0.575018438708441,0.705259019659638,0.640332024936304
"result.3","3",0.686,0.655886570784578,0.0343283931590412,0.588602920192857,0.723170221376299,0.670249490749069,0.0348431394637785,0.601956937400063,0.738542044098074,0.670249490749073
"result.4","4",0.686,0.661075944032524,0.0340070577102647,0.594422110920405,0.727729777144643,0.676517915324285,0.0344407384580995,0.60901406794641,0.74402176270216,0.686481868775028
"result.5","5",0.686,0.653598181989616,0.0330368922582619,0.588845873163423,0.718350490815809,0.665570272599827,0.0333772278913254,0.600150905932829,0.730989639266825,0.66556000568975
"result.6","6",0.686,0.644745388476907,0.034233660193,0.577647414498627,0.711843362455187,0.662156546767223,0.034541098470774,0.594455993764506,0.72985709976994,0.6625183142924
"result.7","7",0.686,0.736197480351466,0.0363958372058933,0.664861639427915,0.807533321275017,0.759156680800513,0.0369156483454521,0.686802010043427,0.831511351557599,0.760068541124136
"result.8","8",0.686,0.701633834771295,0.0356320837443189,0.63179495063243,0.771472718910161,0.718348054851252,0.03588391785658,0.648015575852356,0.788680533850149,0.720127178724716
"result.9","9",0.686,0.718571399223913,0.0355208327037889,0.648950567124486,0.788192231323339,0.726846488316146,0.0356131289433372,0.657044755587205,0.796648221045087,0.727957144779961
"result.10","10",0.686,0.698491157807496,0.0356373569992647,0.628641938088938,0.768340377526055,0.717386657425142,0.0363499981851763,0.646140660982197,0.788632653868088,0.717070675339269
"result.11","11",0.686,0.646394598419345,0.0336414172622311,0.580457420585372,0.712331776253318,0.655376662233796,0.0338664611061756,0.588998398465692,0.7217549260019,0.655375665457617
"result.12","12",0.686,0.657056331460205,0.0335759022587064,0.591247563033141,0.72286509988727,0.675054035995446,0.0339574020736775,0.608497527931038,0.741610544059854,0.675316068653606
"result.13","13",0.686,0.64078804289072,0.0343167413992926,0.573527229748107,0.708048856033334,0.665094205009969,0.0347957188757089,0.59689459601358,0.733293814006359,0.665094205009975
"result.14","14",0.686,0.700367620444777,0.0360779119504468,0.629654913021901,0.771080327867652,0.715381221861028,0.0369125759203459,0.64303257305715,0.787729870664906,0.714990688860186
"result.15","15",0.686,0.719224770981253,0.0357643288215026,0.649126686491108,0.789322855471398,0.726975583240574,0.0359188701226775,0.656574597800126,0.797376568681022,0.726904785981576
"result.16","16",0.686,0.658029157133483,0.0345609541735494,0.590289686953326,0.72576862731364,0.680293837241211,0.0348954377212603,0.611898779307541,0.748688895174882,0.680288606487111
"result.17","17",0.686,0.706008503332196,0.0353775342853019,0.636668536133005,0.775348470531388,0.731628058983076,0.0357670124449352,0.661524714591003,0.801731403375149,0.729562777823976
"result.18","18",0.686,0.644561381680673,0.0335591031918059,0.578785539424734,0.710337223936613,0.657395001549373,0.0338425002671577,0.591063701025744,0.723726302073002,0.657368936848847
"result.19","19",0.686,0.685886201346949,0.0355435709623736,0.616220802260696,0.755551600433201,0.701639231150549,0.0363579457475362,0.630377657485378,0.77290080481572,0.702414184483185
"result.20","20",0.686,0.650615691526471,0.0333589083034342,0.58523223125174,0.715999151801202,0.663176939364904,0.0341021971962172,0.596336632860318,0.730017245869489,0.686513079244195
"result.21","21",0.686,0.694405508916842,0.0354527538611353,0.624918111349017,0.763892906484668,0.70283642207229,0.035577813500399,0.633103907611508,0.772568936533072,0.702832383444344
"result.22","22",0.686,0.682488177935821,0.0353023534383411,0.613295565196672,0.751680790674969,0.706377669885292,0.0359410895063702,0.635933134452807,0.776822205317778,0.708369531003499
"result.23","23",0.686,0.602335662956215,0.0324391506019506,0.538754927776392,0.665916398136038,0.628983977453572,0.0329025857766016,0.564494909331433,0.693473045575712,0.629031635435627
