"","i","truth","cvtmle","cvtmle_se","cvtmle_lower","cvtmle_upper","cvaiptw","cvaiptw_se","cvaiptw_lower","cvaiptw_upper"
"result.1","1",0.686,0.748309265680114,0.124829614596504,0.503643221070965,0.992975310289262,0.719307583888691,0.133062304396464,0.458505467271621,0.980109700505761
"result.2","2",0.686,0.562765262086142,0.101496901950601,0.363831334262964,0.761699189909319,0.468947641361848,0.103475100235992,0.266136444899303,0.671758837824393
"result.3","3",0.686,0.842698387952396,0.126669739831799,0.59442569788207,1.09097107802272,0.787634677555318,0.133038761128587,0.526878705743287,1.04839064936735
"result.4","4",0.686,0.872393245730649,0.1297594682129,0.618064688033364,1.12672180342793,0.705188569626566,0.155557469425916,0.40029592955177,1.01008120970136
"result.5","5",0.686,0.661888572879697,0.108636700931843,0.448960639053284,0.874816506706109,0.538588281082359,0.120006536637573,0.303375469272716,0.773801092892002
"result.6","6",0.686,0.619577366409627,0.0925966407387159,0.438087950561744,0.80106678225751,0.554530172951989,0.106639808574409,0.345516148146148,0.763544197757831
"result.7","7",0.686,0.485696653937676,0.0926172946331087,0.304166756456783,0.667226551418569,0.405195645033431,0.0991215478103073,0.210917411325228,0.599473878741633
"result.8","8",0.686,0.662450503382709,0.159906390044756,0.349033978894987,0.975867027870431,0.545569192500094,0.21918720217903,0.115962276229195,0.975176108770993
"result.9","9",0.686,0.705144199912638,0.117281782431113,0.475271906347656,0.935016493477621,0.525388987060408,0.120575327071758,0.289061345999763,0.761716628121053
"result.10","10",0.686,0.693291250895374,0.11786527459511,0.462275312688958,0.92430718910179,0.56081674883401,0.118459115904515,0.32863688166116,0.792996616006859
"result.11","11",0.686,0.703121101931791,0.11593614210484,0.475886263406305,0.930355940457277,0.589896551268673,0.123039306530761,0.348739510468382,0.831053592068965
"result.12","12",0.686,0.816807523181454,0.134199160274716,0.553777169043011,1.0798378773199,0.689172367654883,0.135020359931608,0.42453246218893,0.953812273120835
"result.13","13",0.686,0.868865640470783,0.13357208223217,0.607064359295729,1.13066692164584,0.670415016465738,0.139559424420548,0.396878544601464,0.943951488330011
"result.14","14",0.686,0.614981986967488,0.106794813588374,0.405664152334275,0.824299821600701,0.547352274180948,0.11798771353713,0.316096355648173,0.778608192713723
"result.15","15",0.686,0.565214139185831,0.0921739311318107,0.384553234167482,0.74587504420418,0.526657954361002,0.0985622308976198,0.333475981801667,0.719839926920337
"result.16","16",0.686,0.661769195171628,0.114681881009423,0.436992708393159,0.886545681950098,0.674283714848151,0.158293802767712,0.364027861423436,0.984539568272865
"result.17","17",0.686,0.514308089205253,0.0994590965081532,0.319368260049272,0.709247918361233,0.365756344912301,0.121309647306023,0.127989436192495,0.603523253632107
