"","i","truth","cvtmle","cvtmle_se","cvtmle_lower","cvtmle_upper","cvaiptw","cvaiptw_se","cvaiptw_lower","cvaiptw_upper","ss","ss_se","ss_lower","ss_upper","sshal","sshal_se","sshal_lower","sshal_upper"
"result.1","1",0.685,0.64782456428906,0.0468938251767857,0.55591266694256,0.73973646163556,0.652431604554958,0.0468938251767857,0.560519707208458,0.744343501901458,0.639596408269076,0.0468938251767857,0.547684510922576,0.731508305615576,0,0,0,0
"result.2","2",0.685,0.617697241101176,0.0439845755777421,0.531487472968801,0.70390700923355,0.6222110544214,0.0439845755777421,0.536001286289026,0.708420822553775,0.60286301254609,0.0439845755777421,0.516653244413716,0.689072780678465,0,0,0,0
"result.3","3",0.685,0.65386481432638,0.0461373766763688,0.563435556040697,0.744294072612062,0.658199043737666,0.0461373766763688,0.567769785451983,0.748628302023349,0.634506793109927,0.0461373766763688,0.544077534824244,0.72493605139561,0,0,0,0
"result.4","4",0.685,0.728944174172671,0.0501637455761269,0.630623232843462,0.82726511550188,0.734358750154726,0.0501637455761269,0.636037808825518,0.832679691483935,0.717219595567491,0.0501637455761269,0.618898654238283,0.8155405368967,0,0,0,0
"result.5","5",0.685,0.770394092374516,0.0504606064385894,0.671491303754881,0.869296880994151,0.776213675668331,0.0504606064385894,0.677310887048696,0.875116464287966,0.751540397478482,0.0504606064385894,0.652637608858847,0.850443186098118,0,0,0,0
"result.6","6",0.685,0.675583472825813,0.0476846662482405,0.582121526979261,0.769045418672364,0.680544245156306,0.0476846662482405,0.587082299309754,0.774006191002857,0.656351192296506,0.0476846662482405,0.562889246449955,0.749813138143057,0,0,0,0
"result.7","7",0.685,0.700611924493796,0.0480031142029745,0.606525820655966,0.794698028331626,0.704848124327654,0.0480031142029745,0.610762020489824,0.798934228165484,0.677352258467469,0.0480031142029745,0.583266154629639,0.771438362305299,0,0,0,0
"result.8","8",0.685,0.666776872293888,0.0456747250261644,0.577254411242606,0.756299333345171,0.671211116596873,0.0456747250261644,0.581688655545591,0.760733577648156,0.646894233972583,0.0456747250261644,0.557371772921301,0.736416695023866,0,0,0,0
"result.9","9",0.685,0.682651088330178,0.0488426453494959,0.586919503445166,0.77838267321519,0.687109769381752,0.0488426453494959,0.59137818449674,0.782841354266764,0.670715184572452,0.0488426453494959,0.574983599687441,0.766446769457464,0,0,0,0
"result.10","10",0.685,0.732836741186342,0.0498233114764502,0.6351830506925,0.830490431680185,0.737769142932016,0.0498233114764502,0.640115452438174,0.835422833425859,0.718241303159667,0.0498233114764502,0.620587612665825,0.81589499365351,0,0,0,0
"result.11","11",0.685,0.722834377029067,0.0489674324779229,0.626858209372338,0.818810544685796,0.728204529414249,0.0489674324779229,0.63222836175752,0.824180697070978,0.704482957956729,0.0489674324779229,0.6085067903,0.800459125613458,0,0,0,0
"result.12","12",0.685,0.712321298564323,0.0485248719770601,0.617212549489285,0.807430047639361,0.716820092667501,0.0485248719770601,0.621711343592463,0.811928841742539,0.688825083167181,0.0485248719770601,0.593716334092144,0.783933832242219,0,0,0,0
"result.13","13",0.685,0.74291106750063,0.0490774213487848,0.646719321657011,0.839102813344248,0.748344609477573,0.0490774213487848,0.652152863633955,0.844536355321192,0.733069759558962,0.0490774213487848,0.636878013715344,0.829261505402581,0,0,0,0
"result.14","14",0.685,0.681089297731427,0.048361488092594,0.586300781069943,0.775877814392911,0.685477502336785,0.048361488092594,0.590688985675301,0.78026601899827,0.664762621840132,0.048361488092594,0.569974105178648,0.759551138501616,0,0,0,0
"result.15","15",0.685,0.760325254131856,0.0502074234185694,0.66191870423146,0.858731804032252,0.765019647245987,0.0502074234185694,0.666613097345591,0.863426197146383,0.742320044097935,0.0502074234185694,0.643913494197539,0.840726593998331,0,0,0,0
"result.16","16",0.685,0.617104784341918,0.0453897785749233,0.528140818335068,0.706068750348768,0.621287223986027,0.0453897785749233,0.532323257979177,0.710251189992877,0.595807390722299,0.0453897785749233,0.506843424715449,0.684771356729148,0,0,0,0
"result.17","17",0.685,0.67655733877558,0.0481648946869923,0.582154145189075,0.770960532362085,0.681592807577161,0.0481648946869923,0.587189613990656,0.775996001163666,0.656743219892484,0.0481648946869923,0.562340026305979,0.751146413478989,0,0,0,0
"result.18","18",0.685,0.667928934980505,0.04629567127659,0.577189419278389,0.758668450682621,0.673442985521681,0.04629567127659,0.582703469819565,0.764182501223797,0.652885372184406,0.04629567127659,0.562145856482289,0.743624887886522,0,0,0,0
"result.19","19",0.685,0.655988202525392,0.0460348856219868,0.565759826706298,0.746216578344486,0.660493106404927,0.0460348856219868,0.570264730585832,0.750721482224021,0.647109986999251,0.0460348856219868,0.556881611180157,0.737338362818345,0,0,0,0
"result.20","20",0.685,0.754282688620746,0.0493030497868827,0.657648711038456,0.850916666203036,0.758511535991122,0.0493030497868827,0.661877558408832,0.855145513573412,0.732342555148016,0.0493030497868827,0.635708577565725,0.828976532730306,0,0,0,0
"result.21","21",0.685,0.765534802467738,0.0505696196666794,0.666418347921046,0.864651257014429,0.770751691375295,0.0505696196666794,0.671635236828603,0.869868145921986,0.74635050431361,0.0505696196666794,0.647234049766918,0.845466958860301,0,0,0,0
"result.22","22",0.685,0.711863095757133,0.0477060063846978,0.618359323243126,0.805366868271141,0.717501014579848,0.0477060063846978,0.62399724206584,0.811004787093855,0.700740004257802,0.0477060063846978,0.607236231743794,0.794243776771809,0,0,0,0
"result.23","23",0.685,0.701044071019718,0.0485390404326636,0.605907551771698,0.796180590267739,0.707035946278013,0.0485390404326636,0.611899427029993,0.802172465526034,0.683005812057114,0.0485390404326636,0.587869292809093,0.778142331305135,0,0,0,0
"result.24","24",0.685,0.67654142594999,0.0485266304062384,0.581429230353763,0.771653621546217,0.681180394045029,0.0485266304062384,0.586068198448802,0.776292589641256,0.665976487028628,0.0485266304062384,0.5708642914324,0.761088682624855,0,0,0,0
"result.25","25",0.685,0.675464357795629,0.0463672368537619,0.584584573562256,0.766344142029003,0.680077628130784,0.0463672368537619,0.58919784389741,0.770957412364157,0.660234132585893,0.0463672368537619,0.569354348352519,0.751113916819266,0,0,0,0
"result.26","26",0.685,0.690329846500355,0.0486005364833077,0.595072794993072,0.785586898007638,0.695033414213385,0.0486005364833077,0.599776362706102,0.790290465720668,0.671272213583841,0.0486005364833077,0.576015162076558,0.766529265091124,0,0,0,0
"result.27","27",0.685,0.710869626669874,0.0469889344277552,0.618771315191474,0.802967938148275,0.714594320438281,0.0469889344277552,0.622496008959881,0.806692631916681,0.687671112413917,0.0469889344277552,0.595572800935517,0.779769423892317,0,0,0,0
"result.28","28",0.685,0.636195289123573,0.0445884736225217,0.548801880823431,0.723588697423716,0.640382876700625,0.0445884736225217,0.552989468400482,0.727776285000767,0.623543341947045,0.0445884736225217,0.536149933646902,0.710936750247187,0,0,0,0
"result.29","29",0.685,0.628286987657551,0.0455018080824022,0.539103443816042,0.717470531499059,0.63381100122296,0.0455018080824022,0.544627457381451,0.722994545064468,0.612065384969384,0.0455018080824022,0.522881841127876,0.701248928810892,0,0,0,0
"result.30","30",0.685,0.60943209732446,0.0449393964092057,0.521350880362416,0.697513314286503,0.613632173011969,0.0449393964092057,0.525550956049925,0.701713389974012,0.589784853125913,0.0449393964092057,0.50170363616387,0.677866070087956,0,0,0,0
"result.31","31",0.685,0.658504539532485,0.0471072390240089,0.566174351045428,0.750834728019542,0.663560011234257,0.0471072390240089,0.571229822747199,0.755890199721314,0.642857245685777,0.0471072390240089,0.550527057198719,0.735187434172834,0,0,0,0
"result.32","32",0.685,0.698896078498329,0.0480472482602136,0.60472347190831,0.793068685088348,0.702939754831984,0.0480472482602136,0.608767148241965,0.797112361422003,0.685866461527519,0.0480472482602136,0.5916938549375,0.780039068117538,0,0,0,0
"result.33","33",0.685,0.662727128215583,0.0475180644894663,0.569591721816229,0.755862534614937,0.667266015504847,0.0475180644894663,0.574130609105493,0.760401421904201,0.652519315812926,0.0475180644894663,0.559383909413572,0.74565472221228,0,0,0,0
"result.34","34",0.685,0.673529597869453,0.0474017319883147,0.580622203172356,0.76643699256655,0.678632189907859,0.0474017319883147,0.585724795210762,0.771539584604956,0.666228107642784,0.0474017319883147,0.573320712945687,0.759135502339881,0,0,0,0
"result.35","35",0.685,0.725177147769318,0.0495410317608222,0.628076725518107,0.822277570020529,0.73015059007448,0.0495410317608222,0.633050167823269,0.827251012325691,0.716179582064498,0.0495410317608222,0.619079159813286,0.813280004315709,0,0,0,0
"result.36","36",0.685,0.565614571770254,0.0435766031096386,0.480204429675362,0.651024713865145,0.570116377772012,0.0435766031096386,0.48470623567712,0.655526519866904,0.558491878825699,0.0435766031096386,0.473081736730807,0.643902020920591,0,0,0,0
"result.37","37",0.685,0.65099643365223,0.0458440352128316,0.56114212463508,0.74085074266938,0.656325849972429,0.0458440352128316,0.566471540955279,0.746180158989579,0.635917625030598,0.0458440352128316,0.546063316013448,0.725771934047748,0,0,0,0
"result.38","38",0.685,0.660969440641845,0.0465215743412296,0.569787154933035,0.752151726350656,0.665385237025323,0.0465215743412296,0.574202951316513,0.756567522734133,0.652452204522247,0.0465215743412296,0.561269918813437,0.743634490231057,0,0,0,0
"result.39","39",0.685,0.639699595486856,0.0455584746124354,0.550404985246482,0.728994205727229,0.644510125905007,0.0455584746124354,0.555215515664634,0.73380473614538,0.623972899439834,0.0455584746124354,0.534678289199461,0.713267509680208,0,0,0,0
"result.40","40",0.685,0.640997578774062,0.0458965564798017,0.551040328073651,0.730954829474473,0.645565809677633,0.0458965564798017,0.555608558977222,0.735523060378045,0.62021830974416,0.0458965564798017,0.530261059043749,0.710175560444572,0,0,0,0
"result.41","41",0.685,0.668031677082169,0.0468194622130695,0.576265531144553,0.759797823019785,0.673074530304298,0.0468194622130695,0.581308384366682,0.764840676241915,0.64620925486696,0.0468194622130695,0.554443108929344,0.737975400804576,0,0,0,0
"result.42","42",0.685,0.629614005590186,0.0454110896677779,0.540608269841341,0.718619741339031,0.634436764330309,0.0454110896677779,0.545431028581465,0.723442500079154,0.615704581226385,0.0454110896677779,0.526698845477541,0.70471031697523,0,0,0,0
