"","i","truth","cvtmle","cvtmle_se","cvtmle_lower","cvtmle_upper","cvaiptw","cvaiptw_se","cvaiptw_lower","cvaiptw_upper"
"result.1","1",0.686,0.760456075874665,0.0653383566629183,0.632392896815345,0.888519254933985,0.764881447946213,0.0652640038280638,0.636964000443208,0.892798895449218
"result.2","2",0.686,0.776997532665263,0.0681152723498636,0.643491598859531,0.910503466470996,0.809136733965337,0.069656175392585,0.672610630195871,0.945662837734804
"result.3","3",0.686,0.762387524021127,0.0651174475481259,0.6347573268268,0.890017721215453,0.766505945798079,0.0652534285746334,0.638609225791798,0.894402665804361
"result.4","4",0.686,0.702544660693728,0.0635006336186821,0.578083418801111,0.827005902586345,0.702688076263264,0.0632459492648801,0.578726015704099,0.826650136822429
"result.5","5",0.686,0.699234569279867,0.0642348055364269,0.57333435042847,0.825134788131264,0.698125713977873,0.0631192892163202,0.574411907113886,0.821839520841861
"result.6","6",0.686,0.607399861008344,0.0590541744327406,0.491653679120173,0.723146042896516,0.612418864606507,0.059922710338564,0.494970352342922,0.729867376870093
"result.7","7",0.686,0.678681214290756,0.065092290793746,0.551100324335013,0.806262104246498,0.701389005270227,0.0658624673912204,0.572298569183435,0.830479441357019
"result.8","8",0.686,0.658720612783471,0.0606455167232176,0.539855400005965,0.777585825560978,0.645042990366503,0.0607960565900669,0.525882719449972,0.764203261283035
"result.9","9",0.686,0.781061059261994,0.0634951784765775,0.656610509447902,0.905511609076086,0.79427311765373,0.0639072361852139,0.669014934730711,0.91953130057675
"result.10","10",0.686,0.725221952858944,0.0694081138017706,0.589182049807473,0.861261855910414,0.71999587439333,0.0694746864272272,0.583825488995965,0.856166259790695
"result.11","11",0.686,0.705267843527531,0.0661658774942142,0.575582723638872,0.834952963416191,0.723504641179025,0.0664819456677472,0.593200027670241,0.85380925468781
"result.12","12",0.686,0.725783814454738,0.062704241944742,0.602883500243043,0.848684128666432,0.72867521019387,0.0631439403181232,0.604913087170348,0.852437333217391
"result.13","13",0.686,0.540301456214513,0.0571597203715565,0.428268404286262,0.652334508142764,0.571624459718481,0.0585914603983781,0.45678519733766,0.686463722099302
"result.14","14",0.686,0.58533554262965,0.0594740512642105,0.468766402151798,0.701904683107503,0.595873616635758,0.0604171102929254,0.477456080461624,0.714291152809891
"result.15","15",0.686,0.665717080267381,0.0662926996557086,0.535783388942192,0.79565077159257,0.705451085249893,0.068222569573672,0.571734848885496,0.83916732161429
"result.16","16",0.686,0.66014192181221,0.06174819248967,0.539115464532457,0.781168379091963,0.691513278709364,0.0640367031614512,0.56600134051292,0.817025216905809
"result.17","17",0.686,0.686596972910649,0.0646788955856184,0.559826337562837,0.813367608258462,0.709619676563455,0.0650761443070799,0.582070433721578,0.837168919405331
"result.18","18",0.686,0.685349938824128,0.0637449099525299,0.560409915317169,0.810289962331086,0.694721570503703,0.0644153581567022,0.568467468516566,0.820975672490839
"result.19","19",0.686,0.644568615220809,0.0647672586347691,0.517624788296661,0.771512442144956,0.640775470772256,0.0648161613482631,0.51373579452966,0.767815147014852
