"","i","truth","cvtmle","cvtmle_se","cvtmle_lower","cvtmle_upper","cvaiptw","cvaiptw_se","cvaiptw_lower","cvaiptw_upper","ss"
"result.1","1",0.686,0.444161413078709,0.238446299650342,-0.0231933342359609,0.911516160393379,0.0759342002078938,0.312010156155032,-0.53560570585597,0.687474106271757,0.580045144361071
"result.2","2",0.686,0.457644051352482,0.23861410046297,-0.0100395855549398,0.925327688259903,-0.258475887732326,0.583777483437279,-1.40267975526939,0.88572797980474,1.04184210764698
"result.3","3",0.686,0.818441806803824,0.404881614072183,0.024873843222346,1.6120097703853,-0.211998918769473,0.639697385546304,-1.46580579444023,1.04180795690128,1.47200940109366
"result.4","4",0.686,0.755752994757252,0.255022333495925,0.255909221105239,1.25559676840927,0.4811748083504,0.284782248039971,-0.0769983978079422,1.03934801450874,1.07456476754975
"result.5","5",0.686,0.739336508810598,0.3736148204501,0.00705146072840279,1.47162155689279,0.565290427378068,0.579567444668146,-0.570661764171497,1.70124261892763,0.820245502437406
"result.6","6",0.686,0.753754348375411,0.45326569688542,-0.134646417520012,1.64215511427083,0.367280943332474,0.457960514804639,-0.530321665684619,1.26488355234957,0.735913890026021
"result.7","7",0.686,0.678195537345351,0.309593186413713,0.0713928919744733,1.28499818271623,0.395791316908685,0.321310592691265,-0.233977444766195,1.02556007858356,0.88337779831044
"result.8","8",0.686,1.92478841891574,1.10874942535152,-0.248360454773245,4.09793729260472,2.47299974785585,2.23791959856057,-1.91332266532287,6.85932216103457,0.858061255388072
"result.9","9",0.686,0.490124423243518,0.456560155236888,-0.404733481020783,1.38498232750782,-0.0644632770234873,0.356394351245925,-0.7629962054655,0.634069651418525,1.02327812347704
"result.10","10",0.686,0.476806889574562,0.209832833881846,0.0655345351661443,0.888079243982981,0.368633317767271,0.271118789026781,-0.162759508725219,0.900026144259762,0.799704935400098
"result.11","11",0.686,0.806750165645802,0.294205819698973,0.230106759035814,1.38339357225579,0.353057013667048,0.359218317342981,-0.351010888325195,1.05712491565929,1.20388925938233
"result.12","12",0.686,0.788296664712604,0.246699949875514,0.304764762956597,1.27182856646861,0.569397160686642,0.294448658559558,-0.00772221009009166,1.14651653146338,0.792319725182693
"result.13","13",0.686,0.77859519345623,0.35351008722884,0.0857154224877026,1.47147496442476,0.888514835240134,0.537476042793798,-0.164938208635711,1.94196787911598,1.11729482021519
"result.14","14",0.686,0.488342438633037,0.214070000973896,0.0687652367242008,0.907919640541873,0.517792833371095,0.258147109755923,0.0118244982494867,1.0237611684927,0.848147596330971
"result.15","15",0.686,0.605356464012034,0.29595317596799,0.0252882391147745,1.18542468890929,0.429560900150864,0.54564368800271,-0.639900728334448,1.49902252863618,1.22820141301984
"result.16","16",0.686,0.58090222886995,0.288067194974634,0.0162905267196666,1.14551393102023,-0.222823583004007,0.890530197243622,-1.96826276960151,1.52261560359349,1.0775315367114
"result.17","17",0.686,1.15217882621713,0.662320993374299,-0.1459703207965,2.45032797323075,-1.07288161952782,1.67127100886652,-4.3485727969062,2.20280955785056,7.39717410960103
"result.18","18",0.686,0.724066562835652,0.293273490496638,0.149250521462243,1.29888260420906,0.324559030661393,0.408509193965812,-0.476118989511598,1.12523705083438,1.27195314349515
"result.19","19",0.686,1.13901188252657,0.307223590261588,0.536853645613854,1.74117011943928,0.803323827904455,0.32266111089177,0.170908050556586,1.43573960525232,1.3917275419312
"result.20","20",0.686,1.35686800020231,1.15200753744649,-0.901066773192809,3.61480277359742,-0.986181898538284,2.04047520090175,-4.98551329230572,3.01314949522915,1.97653466299514
