"","i","truth","cvtmle","cvtmle_se","cvtmle_lower","cvtmle_upper","cvaiptw","cvaiptw_se","cvaiptw_lower","cvaiptw_upper"
"result.1","1",0.686,0.621924010628889,0.0329123049818415,0.55741589286448,0.686432128393298,0.641684980014828,0.0333167745848783,0.576384101828466,0.706985858201189
"result.2","2",0.686,0.719367658470187,0.0360193230493881,0.648769785293386,0.789965531646988,0.749418124222647,0.0366520405239362,0.677580124795732,0.821256123649562
"result.3","3",0.686,0.724213955451513,0.0357234406765444,0.654196011725486,0.79423189917754,0.739679747305931,0.0361815578277897,0.668763893963463,0.810595600648399
"result.4","4",0.686,0.686635715387398,0.0349006440980817,0.618230452955158,0.755040977819639,0.693816081451004,0.0351427636762511,0.624936264645552,0.762695898256456
"result.5","5",0.686,0.666053143153246,0.0343586864756228,0.598710117661026,0.733396168645467,0.676449436785048,0.0347122329058608,0.60841346028956,0.744485413280535
"result.6","6",0.686,0.621413664834255,0.0327027490588266,0.557316276678955,0.685511052989555,0.641304991303238,0.0334518221251962,0.575739419937854,0.706870562668623
"result.7","7",0.686,0.665171513406948,0.033444744585278,0.599619814019804,0.730723212794093,0.685999578273405,0.0338714298519896,0.619611575763505,0.752387580783304
"result.8","8",0.686,0.663941865322694,0.033563031370026,0.598158323837443,0.729725406807945,0.674021357090919,0.0340825141353711,0.607219629385592,0.740823084796247
"result.9","9",0.686,0.690083459701369,0.034410102968045,0.622639657884,0.757527261518737,0.703134213863043,0.0346547152972101,0.635210971880512,0.771057455845575
"result.10","10",0.686,0.664290143725131,0.0339560984287924,0.597736190804697,0.730844096645564,0.680076223853575,0.0347226955998865,0.612019740477798,0.748132707229353
"result.11","11",0.686,0.626092217787153,0.0324145179457087,0.562559762613564,0.689624672960742,0.637649370377691,0.032813804056174,0.57333431442759,0.701964426327792
"result.12","12",0.686,0.676511329813251,0.0343442478278493,0.609196604070666,0.743826055555835,0.688015938934554,0.0345789310215953,0.620241234132227,0.75579064373688
"result.13","13",0.686,0.692494790909198,0.0352853952320936,0.623335416254294,0.761654165564101,0.708334136419617,0.0354470153067376,0.638857986418411,0.777810286420822
"result.14","14",0.686,0.643725805472217,0.032593075518513,0.579843377455932,0.707608233488503,0.652121263841387,0.0327900210016785,0.587852822678097,0.716389705004677
"result.15","15",0.686,0.701908887578716,0.0348791644447427,0.63354572526702,0.770272049890411,0.715981667118224,0.0351617461593032,0.64706464464599,0.784898689590458
"result.16","16",0.686,0.644732383104808,0.0340656742158401,0.577963661641762,0.711501104567855,0.65368179795127,0.0342506450648833,0.586550533624099,0.720813062278441
"result.17","17",0.686,0.672425171552385,0.0340333867247065,0.60571973357196,0.73913060953281,0.695225014684549,0.0340896422177686,0.628409315937722,0.762040713431375
"result.18","18",0.686,0.748603419870789,0.0368584527782497,0.676360852425419,0.820845987316158,0.757696652907688,0.03705746219946,0.685064026996746,0.83032927881863
"result.19","19",0.686,0.698280252300571,0.034652078666809,0.630362178113625,0.766198326487517,0.732502258844404,0.0351837225558613,0.663542162634916,0.801462355053893
"result.20","20",0.686,0.651232607587666,0.0332331760041283,0.586095582619574,0.716369632555757,0.674740822603268,0.0339223180714943,0.608253079183139,0.741228566023397
"result.21","21",0.686,0.647954543120254,0.0346271138516323,0.580085399971054,0.715823686269453,0.663927523459726,0.0350881852730184,0.595154680324609,0.732700366594842
"result.22","22",0.686,0.718777318044463,0.0350935422047664,0.64999397532312,0.787560660765805,0.722293663964818,0.0351579867090583,0.653384010015064,0.791203317914573
"result.23","23",0.686,0.660280593995012,0.0342704925437172,0.593110428609327,0.727450759380698,0.667507363986256,0.0343115638068019,0.600256698924925,0.734758029047588
"result.24","24",0.686,0.67321021950754,0.0355149453661837,0.60360092658982,0.74281951242526,0.69613310387122,0.0492984380241107,0.599508165343963,0.792758042398477
"result.25","25",0.686,0.690543547302681,0.0350893665387761,0.62176838888668,0.759318705718682,0.712936028275091,0.0356806183960898,0.643002016218755,0.782870040331427
"result.26","26",0.686,0.647509188057489,0.0341282069858108,0.5806179023653,0.714400473749679,0.662515093706191,0.0350589383137043,0.59379957461133,0.731230612801051
"result.27","27",0.686,0.666365868551614,0.0344763355540604,0.598792250865655,0.733939486237572,0.675906116251667,0.0344136281693815,0.608455405039679,0.743356827463654
"result.28","28",0.686,0.659630017223095,0.0342088082434237,0.592580753065984,0.726679281380205,0.665458997127084,0.0343226860443708,0.598186532480118,0.732731461774051
"result.29","29",0.686,0.643399454936203,0.0341623734569874,0.576441202960508,0.710357706911898,0.67035188488628,0.0347024286740175,0.602335124685205,0.738368645087354
"result.30","30",0.686,0.652794173427928,0.0341675373610867,0.585825800200198,0.719762546655657,0.665619828592744,0.0352268997235022,0.596575105134679,0.734664552050808
"result.31","31",0.686,0.705189124550934,0.0352946390939204,0.63601163192685,0.774366617175018,0.733979950093146,0.035801767292224,0.663808486200387,0.804151413985905
"result.32","32",0.686,0.649449463209829,0.0343314445127191,0.582159831964899,0.716739094454758,0.672164431580461,0.0347533838347443,0.604047799264362,0.74028106389656
"result.33","33",0.686,0.658522734331451,0.0336851930074384,0.592499756036872,0.72454571262603,0.680018948295032,0.0345331754091909,0.612333924493017,0.747703972097046
"result.34","34",0.686,0.671222785436859,0.0341242746137736,0.604339207193863,0.738106363679855,0.693205314096222,0.0344130020708395,0.625755830037377,0.760654798155068
"result.35","35",0.686,0.654461367375693,0.033007622107396,0.589766428045197,0.719156306706189,0.67923674999071,0.0338389538468623,0.61291240045086,0.74556109953056
"result.36","36",0.686,0.63826919793467,0.0334444298787781,0.572718115372265,0.703820280497075,0.670235975747253,0.0338471983393891,0.603895467002051,0.736576484492456
"result.37","37",0.686,0.669587137644784,0.0343044860754955,0.602350344936813,0.736823930352755,0.687598184590797,0.0346015036243455,0.619779237487079,0.755417131694514
"result.38","38",0.686,0.668723038270094,0.0342802896054609,0.601533670643391,0.735912405896798,0.683254929781933,0.0350519100838048,0.614553186017676,0.751956673546191
"result.39","39",0.686,0.692803351083145,0.0347235557047123,0.624745181901909,0.760861520264381,0.717046465702155,0.0352615893311051,0.647933750613189,0.786159180791121
"result.40","40",0.686,0.639953999468563,0.0338713991125602,0.573566057207945,0.706341941729181,0.656215653637194,0.0348037966478583,0.588000212207392,0.724431095066996
"result.41","41",0.686,0.691238000841075,0.0355438516440212,0.621572051618794,0.760903950063357,0.730112230316262,0.0365360638666238,0.65850154513768,0.801722915494845
"result.42","42",0.686,0.704726733029527,0.0352960395384435,0.635546495534178,0.773906970524876,0.725879103343517,0.0356349579888027,0.656034585685464,0.79572362100157
"result.43","43",0.686,0.741951999660364,0.0372933048069211,0.668857122238799,0.81504687708193,0.753577131305132,0.0372655131380944,0.680536725554467,0.826617537055797
"result.44","44",0.686,0.627376414495052,0.0336229998053544,0.561475334876558,0.693277494113547,0.642717812182857,0.033751553991882,0.576564766358768,0.708870858006946
"result.45","45",0.686,0.705463667397646,0.0351741747537141,0.636522284880366,0.774405049914926,0.706263567683496,0.0352385416258877,0.637196026096756,0.775331109270235
"result.46","46",0.686,0.637124346881889,0.0330988130959206,0.572250673213885,0.701998020549893,0.664905684805255,0.03389598629896,0.598469551659293,0.731341817951217
"result.47","47",0.686,0.707652439140258,0.0347695411674106,0.639504138452133,0.775800739828383,0.731022754345778,0.0351179102751055,0.662191650206571,0.799853858484985
"result.48","48",0.686,0.65314354458393,0.0339448055644959,0.586611725677518,0.719675363490341,0.674723419411492,0.0342303116429218,0.607632008591365,0.741814830231618
"result.49","49",0.686,0.697098916240894,0.0342283155041876,0.630011417852687,0.764186414629102,0.705423117145928,0.0344474737755155,0.637906068545917,0.772940165745938
"result.50","50",0.686,0.651103416905134,0.0334685148179455,0.585505127861961,0.716701705948308,0.682692846643554,0.0340446832050944,0.615965267561569,0.749420425725539
"result.51","51",0.686,0.674622755890873,0.0343587282073675,0.607279648604433,0.741965863177314,0.692139558473195,0.0350430898797902,0.623455102308806,0.760824014637584
"result.52","52",0.686,0.67191862656384,0.0345704705745547,0.604160504237713,0.739676748889967,0.694425823416971,0.0347957392944211,0.626226174399906,0.762625472434037
"result.53","53",0.686,0.710384390912049,0.0346728481184692,0.64242560859985,0.778343173224249,0.719804959593426,0.0349197922985093,0.651362166688347,0.788247752498504
"result.54","54",0.686,0.717553207839677,0.0349313307084132,0.649087799651187,0.786018616028167,0.735778386354502,0.0353828238801072,0.666428051549492,0.805128721159512
"result.55","55",0.686,0.625802734249571,0.0337004788888177,0.559749795627488,0.691855672871653,0.637123428675356,0.0339413230299985,0.570598435536559,0.703648421814153
"result.56","56",0.686,0.600265101169394,0.0324027119909336,0.536755785667164,0.663774416671624,0.618829080966119,0.0328296384456853,0.554482989612576,0.683175172319662
"result.57","57",0.686,0.696422770473398,0.0353203781277552,0.627194829342998,0.765650711603798,0.714750843782374,0.0358944248189097,0.644397771137311,0.785103916427437
"result.58","58",0.686,0.672448770091753,0.0340761220801794,0.605659570814602,0.739237969368905,0.680333740642671,0.0341859176624087,0.61332934202435,0.747338139260992
"result.59","59",0.686,0.702990517104533,0.0344587920647738,0.635451284657576,0.77052974955149,0.707772211642188,0.0346024650174554,0.639951380207976,0.775593043076401
"result.60","60",0.686,0.728546969508554,0.0367915592387568,0.656435513400591,0.800658425616518,0.736800541661997,0.0368722274645354,0.664530975831508,0.809070107492487
"result.61","61",0.686,0.729297193843754,0.0360365507778361,0.658665554319195,0.799928833368313,0.742083953031305,0.0363015662350871,0.670932883210534,0.813235022852075
"result.62","62",0.686,0.613134016253156,0.0318800233388695,0.550649170508971,0.67561886199734,0.641328699442408,0.0326888730467831,0.577258508270713,0.705398890614103
"result.63","63",0.686,0.714336184866785,0.0355720805350232,0.64461490701814,0.784057462715431,0.720901934667736,0.0358554165447407,0.650625318240044,0.791178551095427
"result.64","64",0.686,0.601651123582373,0.033228501384511,0.536523260868732,0.666778986296015,0.61633674639672,0.0334995902637755,0.55067754947972,0.68199594331372
"result.65","65",0.686,0.66515582379212,0.0344310817350367,0.597670903591448,0.732640743992792,0.689910383184611,0.0349873770149951,0.62133512423522,0.758485642134001
"result.66","66",0.686,0.639235356976635,0.0335027317230004,0.573570002799554,0.704900711153715,0.669531394882967,0.0340023484375498,0.602886791945369,0.736175997820565
"result.67","67",0.686,0.677692531791211,0.0346074589731779,0.609861912203782,0.74552315137864,0.700046023728335,0.035025458666932,0.631396124741148,0.768695922715522
"result.68","68",0.686,0.672546614877165,0.0349790445197083,0.603987687618537,0.741105542135793,0.673303507369081,0.035085650267562,0.604535632844659,0.742071381893502
