"","i","truth","cvtmle","cvtmle_se","cvtmle_lower","cvtmle_upper","cvaiptw","cvaiptw_se","cvaiptw_lower","cvaiptw_upper"
"result.1","1",0.686,0.696419273972496,0.189542986667702,0.3249150201038,1.06792352784119,0.551924279002432,0.217885120866918,0.124869442103274,0.978979115901591
"result.2","2",0.686,0.879036364883297,0.199861182525918,0.487308447132498,1.2707642826341,0.677127365200969,0.296707115542529,0.0955814187376124,1.25867331166433
"result.3","3",0.686,0.982120128934702,0.19762676894237,0.594771661807656,1.36946859606175,0.784807809818769,0.219513155345,0.354562025342568,1.21505359429497
"result.4","4",0.686,0.944438631309701,0.471209643474888,0.0208677300989202,1.86800953252048,-2.83387218559194,2.26454569099782,-7.27238173994766,1.60463736876378
"result.5","5",0.686,1.29748914117566,0.571411302905234,0.177522987481404,2.41745529486992,1.08029117914244,0.48763882435842,0.124519083399934,2.03606327488494
"result.6","6",0.686,0.55175295409571,0.152375545941406,0.253096884050554,0.850409024140867,0.419232482387024,0.17133334571464,0.0834191247863295,0.755045839987719
"result.7","7",0.686,0.797806056484538,0.157742566148243,0.488630626833981,1.10698148613509,0.837581757206631,0.168880491530642,0.506575993806573,1.16858752060669
"result.8","8",0.686,0.847888231258784,0.26842422369282,0.321776752820857,1.37399970969671,1.44607013681761,1.07797779863329,-0.666766348503638,3.55890662213887
"result.9","9",0.686,0.817642351102311,0.189005891042648,0.447190804658722,1.1880938975459,0.419080765320636,0.191780310940688,0.0431913558768878,0.794970174764385
"result.10","10",0.686,0.597630925627909,0.136737189869077,0.329626033484518,0.865635817771299,0.351186466079714,0.152020405285349,0.0532264717204298,0.649146460438998
"result.11","11",0.686,0.695593776222134,0.173385517910569,0.355758161117419,1.03542939132685,0.75055607630367,0.178467318966189,0.40076013112994,1.1003520214774
"result.12","12",0.686,0.521434889119473,0.138629706136776,0.249720665091393,0.793149113147554,0.413004263061093,0.155473045124773,0.108277094616538,0.717731431505648
"result.13","13",0.686,0.915731533449632,0.22069525858938,0.483168826614446,1.34829424028482,0.751399621723349,0.21718201151619,0.325722879151617,1.17707636429508
"result.14","14",0.686,0.799691262829367,0.22134425886548,0.365856515453026,1.23352601020571,0.479728818158283,0.199977119390286,0.0877736641533239,0.871683972163243
"result.15","15",0.686,0.82846188553963,0.184849251167796,0.466157353250749,1.19076641782851,0.664782135138363,0.196029300793862,0.280564705582394,1.04899956469433
"result.16","16",0.686,0.574027242171968,0.161071254132224,0.258327584072808,0.889726900271127,0.0474194428455387,0.279388742469208,-0.500182492394108,0.595021378085186
"result.17","17",0.686,0.567404610402101,0.183006130325667,0.208712594963795,0.926096625840408,0.37177692803188,0.226076000376728,-0.0713320327065082,0.814885888770267
"result.18","18",0.686,0.483436678185226,0.140662935950876,0.20773732372151,0.759136032648943,0.20338189902685,0.200285645807394,-0.189177966755642,0.595941764809342
