"","i","truth","cvtmle","cvtmle_se","cvtmle_lower","cvtmle_upper","cvaiptw","cvaiptw_se","cvaiptw_lower","cvaiptw_upper"
"result.1","1",0.686,0.738319475969362,0.0825349245259258,0.576551023898547,0.900087928040176,0.776761929935731,0.0836444669957913,0.61281877462398,0.940705085247482
"result.2","2",0.686,0.639563940848781,0.0757065414930712,0.491179119522361,0.7879487621752,0.672169002880863,0.0795780645312864,0.516195996399542,0.828142009362184
"result.3","3",0.686,0.624814330033848,0.0706966508840131,0.486248894301182,0.763379765766513,0.66270704187744,0.0760615758270765,0.513626353256371,0.81178773049851
"result.4","4",0.686,0.607021946438437,0.0712907332660807,0.467292109236918,0.746751783639955,0.635933452982501,0.0731421065362836,0.492574924171385,0.779291981793617
"result.5","5",0.686,0.605101316643879,0.0755857169166168,0.45695331148731,0.753249321800448,0.635221403716247,0.0787063921291462,0.48095687514312,0.789485932289373
"result.6","6",0.686,0.668415203505847,0.0792690443090606,0.513047876660088,0.823782530351606,0.770994216297368,0.0894978812255929,0.595578369095206,0.94641006349953
"result.7","7",0.686,0.635725977808838,0.11379377380597,0.412690181149137,0.858761774468538,0.904429540602453,0.252402550586741,0.409720541452442,1.39913853975246
"result.8","8",0.686,0.638273619358247,0.0746761724405668,0.491908321374736,0.784638917341759,0.65970683940739,0.0751213391199111,0.512469014732365,0.806944664082416
"result.9","9",0.686,0.708381778788488,0.0771773482566644,0.557114176205426,0.859649381371551,0.733636213523897,0.0795438743792635,0.577730219740541,0.889542207307254
"result.10","10",0.686,0.715890530844809,0.0799930659687232,0.559104121546112,0.872676940143507,0.73994679020965,0.0818039971322075,0.579610955830524,0.900282624588777
"result.11","11",0.686,0.521139282448788,0.0679848580110505,0.387888960747129,0.654389604150447,0.629266450369513,0.0751768511732164,0.481919822070008,0.776613078669017
"result.12","12",0.686,0.679801591925498,0.0772611020838535,0.528369831841145,0.831233352009851,0.694356918591526,0.0773925104845038,0.542667598041899,0.846046239141154
"result.13","13",0.686,0.617188638371275,0.0697779372238504,0.480423881412529,0.753953395330022,0.685643552795894,0.0720348518173603,0.544455243233868,0.82683186235792
"result.14","14",0.686,0.703989984437514,0.0760351216290981,0.554961146044482,0.853018822830546,0.697779122699594,0.0762244154809532,0.548379268356925,0.847178977042262
"result.15","15",0.686,0.692040933229823,0.0775626883320821,0.540018064098942,0.844063802360703,0.773110274604789,0.0855421884725928,0.605447585198507,0.94077296401107
"result.16","16",0.686,0.764511386800007,0.0854987064551985,0.596933922147818,0.932088851452196,0.77894090480328,0.0860069769350199,0.610367230010641,0.947514579595919
"result.17","17",0.686,0.742522026639809,0.0779829536655667,0.589675437455298,0.895368615824319,0.756648514418358,0.0803214648695462,0.599218443274047,0.914078585562668
