"","i","truth","cvtmle","cvtmle_se","cvtmle_lower","cvtmle_upper","cvaiptw","cvaiptw_se","cvaiptw_lower","cvaiptw_upper"
"result.1","1",0.686,0.779311458615282,0.0610797564966207,0.659595135881905,0.899027781348658,0.811039741294404,0.063872110768179,0.685850404188773,0.936229078400035
"result.2","2",0.686,0.708412018614281,0.0556975430301596,0.599244834275168,0.817579202953394,0.714474675026827,0.0569110591101026,0.602928999171026,0.826020350882628
"result.3","3",0.686,0.663114902006994,0.0539893569890601,0.557295762308437,0.768934041705552,0.667125468495739,0.0539516102960685,0.561380312315444,0.772870624676033
"result.4","4",0.686,0.677018685452644,0.0607340739900729,0.557979900432101,0.796057470473187,0.752552616662038,0.0752679518373019,0.605027431060926,0.90007780226315
"result.5","5",0.686,0.647440838558218,0.0531169585752073,0.543331599750811,0.751550077365624,0.673307294330756,0.054473353667256,0.566539521142934,0.780075067518577
"result.6","6",0.686,0.591856507448076,0.0489563511134323,0.495902059265748,0.687810955630403,0.607283404804478,0.0510182293303705,0.507287675316952,0.707279134292005
"result.7","7",0.686,0.697308102002699,0.0567457918027403,0.586086350069328,0.80852985393607,0.73096718230984,0.0580459636549469,0.617197093546144,0.844737271073536
"result.8","8",0.686,0.654431645408558,0.0546307242444396,0.547355425889456,0.761507864927659,0.675586550793313,0.0544261515570929,0.56891129374141,0.782261807845215
"result.9","9",0.686,0.710584690758671,0.120903687151767,0.473613463941208,0.947555917576134,0.711575138399013,0.0610536623863454,0.591909960121776,0.83124031667625
"result.10","10",0.686,0.650776067243217,0.0546302126141381,0.543700850519506,0.757851283966927,0.679686091008971,0.0564187925254206,0.569105257659146,0.790266924358795
"result.11","11",0.686,0.666006701282843,0.052036718755143,0.564014732522762,0.767998670042923,0.702792535357855,0.0538347138601056,0.597276496192048,0.808308574523662
"result.12","12",0.686,0.748648209177221,0.0587393143669862,0.633519153017929,0.863777265336514,0.788904350043299,0.0591694356734029,0.672932256123429,0.904876443963169
"result.13","13",0.686,0.661535535455829,0.0545093289650628,0.554697250684306,0.768373820227352,0.691124513699481,0.0560573550940352,0.581252097715172,0.80099692968379
"result.14","14",0.686,0.65736068484657,0.0524545646968674,0.55454973804071,0.76017163165243,0.708789861947132,0.0536394411634244,0.60365655726682,0.813923166627444
"result.15","15",0.686,0.610656812711028,0.0515006619510275,0.509715515287014,0.711598110135042,0.624060678630296,0.0523520471121377,0.521450666290506,0.726670690970086
"result.16","16",0.686,0.669829637721588,0.0543595852589598,0.563284850614027,0.776374424829149,0.686940944216486,0.0546304467177606,0.579865268649675,0.794016619783297
"result.17","17",0.686,0.572390156891276,0.0503818103171559,0.47364180866965,0.671138505112902,0.616621122982599,0.0518575882533647,0.514980250006005,0.718261995959194
"result.18","18",0.686,0.755542244678692,0.0570513043289019,0.643721688194045,0.86736280116334,0.773279986347585,0.0582434551071873,0.659122814337498,0.887437158357672
"result.19","19",0.686,0.656105508558137,0.0544520600012443,0.549379470955698,0.762831546160576,0.679069989091235,0.0550248706773679,0.571221242563594,0.786918735618876
"result.20","20",0.686,0.718530143017917,0.0568392930408972,0.607125128657758,0.829935157378075,0.746417880963433,0.0587034326298967,0.631359153008836,0.861476608918031
"result.21","21",0.686,0.695282047010155,0.0577174915293613,0.582155763612607,0.808408330407703,0.727210265297748,0.0587600571117877,0.612040553358644,0.842379977236852
"result.22","22",0.686,0.71359739872208,0.0568721221844432,0.602128039240571,0.825066758203588,0.72394824819038,0.0568235765734803,0.612574038106359,0.835322458274402
"result.23","23",0.686,0.691038936247954,0.0541167926222441,0.584970022708355,0.797107849787552,0.681173818573459,0.0536699986700053,0.575980621180249,0.78636701596667
"result.24","24",0.686,0.680614862944854,0.0554453176929073,0.571942040266755,0.789287685622952,0.701700245801822,0.0565751033524062,0.590813043231106,0.812587448372538
"result.25","25",0.686,0.720384024473923,0.0546234965819163,0.613321971173367,0.827446077774479,0.74423685702431,0.0565149196159661,0.633467614577016,0.855006099471604
"result.26","26",0.686,0.692035369386862,0.0539098128392498,0.586372136221932,0.797698602551791,0.698841393945805,0.0544310754576232,0.592156486048864,0.805526301842747
"result.27","27",0.686,0.694290396339811,0.0554363375998685,0.585635174644069,0.802945618035554,0.732478985250111,0.0582262033059611,0.618355626770427,0.846602343729794
